u_id,p_id,f_id,f_type
100035,100035,227024,Relative
100035,100035,227025,Work
100035,100035,227026,School
100035,100035,227027,Relative
100035,100035,227028,Work
100035,100035,227029,School
100035,100035,227030,Relative
100035,100035,227031,School
100035,100035,227032,School
100035,100035,227033,Relative
100035,100035,227034,Relative
100035,100035,227035,Relative
100035,100035,227036,School
100035,100035,227037,Relative
100035,100035,227038,Relative
100035,100035,227039,School
100035,100035,227040,Relative
100035,100035,227041,School
100035,100035,227042,Relative
100035,100035,227043,Relative
100035,100035,227044,Relative
100035,100035,227045,School
100035,100035,227046,Relative
100035,100035,227047,Relative
100035,100035,227048,Relative
100035,100035,227049,Relative
100036,100036,227050,School
100036,100036,227051,Relative
100036,100036,227052,Work
100036,100036,227053,Relative
100036,100036,227054,School
100036,100036,227055,Work
100036,100036,227056,Work
100036,100036,227057,Work
100036,100036,227058,School
100036,100036,227059,Work
100036,100036,227060,Work
100036,100036,227061,Relative
100036,100036,227062,School
100036,100036,227063,Relative
100036,100036,227064,School
100036,100036,227065,Work
100036,100036,227066,Relative
100036,100036,227067,Relative
100036,100036,227068,School
100036,100036,227069,Work
100036,100036,227070,Relative
100036,100036,227071,Work
100036,100036,227072,Work
100036,100036,227073,Work
100036,100036,227074,School
100036,100036,227075,Relative
100036,100036,227076,Work
100036,100036,227077,Relative
100036,100036,227078,Work
100036,100036,227079,Work
100036,100036,227080,School
100036,100036,227081,Work
100036,100036,227082,School
100036,100036,227083,School
100036,100036,227084,Relative
100036,100036,227085,School
100036,100036,227086,Work
100036,100036,227087,Work
100036,100036,227088,School
100036,100036,227089,Relative
100036,100036,227090,Relative
100036,100036,227091,Relative
100036,100036,227092,Work
100036,100036,227093,Work
100036,100036,227094,School
100036,100036,227095,School
100036,100036,227096,Work
100036,100036,227097,Work
100036,100036,227098,Work
100036,100036,227099,Relative
100037,100037,227100,School
100037,100037,227101,Relative
100037,100037,227102,Work
100037,100037,227103,School
100037,100037,227104,Relative
100037,100037,227105,Work
100037,100037,227106,Relative
100037,100037,227107,Relative
100037,100037,227108,Work
100037,100037,227109,Work
100037,100037,227110,School
100037,100037,227111,Work
100037,100037,227112,Relative
100037,100037,227113,Work
100037,100037,227114,School
100037,100037,227115,School
100037,100037,227116,Work
100037,100037,227117,Relative
100037,100037,227118,School
100037,100037,227119,Relative
100037,100037,227120,Work
100037,100037,227121,Work
100037,100037,227122,School
100037,100037,227123,School
100037,100037,227124,Work
100037,100037,227125,School
100037,100037,227126,Work
100037,100037,227127,Relative
100037,100037,227128,Work
100037,100037,227129,Relative
100037,100037,227130,Relative
100037,100037,227131,School
100037,100037,227132,Work
100037,100037,227133,Relative
100037,100037,227134,Work
100037,100037,227135,Relative
100037,100037,227136,Work
100037,100037,227137,Relative
100037,100037,227138,Work
100037,100037,227139,Work
100037,100037,227140,Work
100037,100037,227141,Work
100037,100037,227142,Work
100037,100037,227143,Relative
100037,100037,227144,Work
100037,100037,227145,Work
100037,100037,227146,Relative
100037,100037,227147,Work
100037,100037,227148,Work
100037,100037,227149,School
100038,100038,227150,Work
100038,100038,227151,Relative
100038,100038,227152,School
100038,100038,227153,School
100038,100038,227154,School
100038,100038,227155,Work
100038,100038,227156,Relative
100038,100038,227157,Work
100038,100038,227158,School
100038,100038,227159,Relative
100038,100038,227160,Work
100038,100038,227161,Relative
100038,100038,227162,Work
100038,100038,227163,Work
100038,100038,227164,Relative
100038,100038,227165,Relative
100038,100038,227166,Work
100038,100038,227167,School
100038,100038,227168,Relative
100038,100038,227169,Work
100038,100038,227170,Relative
100038,100038,227171,School
100038,100038,227172,School
100038,100038,227173,Work
100038,100038,227174,School
100038,100038,227175,Work
100038,100038,227176,Work
100038,100038,227177,Relative
100038,100038,227178,School
100038,100038,227179,Work
100038,100038,227180,School
100038,100038,227181,School
100038,100038,227182,Work
100038,100038,227183,Relative
100038,100038,227184,Work
100038,100038,227185,Work
100038,100038,227186,Work
100038,100038,227187,Relative
100038,100038,227188,Work
100038,100038,227189,School
100038,100038,227190,Work
100038,100038,227191,School
100038,100038,227192,School
100038,100038,227193,School
100038,100038,227194,Relative
100038,100038,227195,Work
100038,100038,227196,Work
100038,100038,227197,School
100038,100038,227198,Relative
100038,100038,227199,Work
100039,100039,227200,School
100039,100039,227201,Relative
100039,100039,227202,School
100039,100039,227203,School
100039,100039,227204,Work
100039,100039,227205,Relative
100039,100039,227206,Work
100039,100039,227207,School
100039,100039,227208,School
100039,100039,227209,School
100039,100039,227210,School
100039,100039,227211,Work
100039,100039,227212,Relative
100039,100039,227213,Work
100039,100039,227214,Relative
100039,100039,227215,School
100039,100039,227216,School
100039,100039,227217,Work
100039,100039,227218,Relative
100039,100039,227219,School
100039,100039,227220,Work
100039,100039,227221,Work
100039,100039,227222,Relative
100039,100039,227223,School
100039,100039,227224,School
100039,100039,227225,Work
100039,100039,227226,Relative
100039,100039,227227,Work
100039,100039,227228,Relative
100039,100039,227229,School
100039,100039,227230,Relative
100039,100039,227231,Relative
100039,100039,227232,School
100039,100039,227233,Relative
100039,100039,227234,Work
100039,100039,227235,School
100039,100039,227236,Work
100039,100039,227237,Relative
100039,100039,227238,School
100039,100039,227239,School
100039,100039,227240,Relative
100039,100039,227241,School
100039,100039,227242,Work
100039,100039,227243,School
100039,100039,227244,School
100039,100039,227245,Relative
100039,100039,227246,School
100039,100039,227247,School
100039,100039,227248,Work
100039,100039,227249,School
100040,100040,227250,Work
100040,100040,227251,Relative
100040,100040,227252,Work
100040,100040,227253,School
100040,100040,227254,Work
100040,100040,227255,Work
100040,100040,227256,School
100040,100040,227257,Relative
100040,100040,227258,Work
100040,100040,227259,School
100040,100040,227260,School
100040,100040,227261,School
100040,100040,227262,School
100040,100040,227263,Work
100040,100040,227264,Relative
100040,100040,227265,Work
100040,100040,227266,Relative
100040,100040,227267,School
100040,100040,227268,Work
100040,100040,227269,School
100040,100040,227270,Work
100040,100040,227271,Work
100040,100040,227272,Work
100040,100040,227273,Work
100040,100040,227274,School
100040,100040,227275,School
100040,100040,227276,Work
100040,100040,227277,Work
100040,100040,227278,School
100040,100040,227279,Relative
100040,100040,227280,Relative
100040,100040,227281,School
100040,100040,227282,School
100040,100040,227283,Work
100040,100040,227284,School
100040,100040,227285,School
100040,100040,227286,Relative
100040,100040,227287,School
100040,100040,227288,Work
100040,100040,227289,Relative
100040,100040,227290,Work
100040,100040,227291,School
100040,100040,227292,Work
100040,100040,227293,Relative
100040,100040,227294,School
100040,100040,227295,School
100040,100040,227296,School
100040,100040,227297,Relative
100040,100040,227298,Relative
100040,100040,227299,Work
100041,100041,227300,School
100041,100041,227301,School
100041,100041,227302,Work
100041,100041,227303,School
100041,100041,227304,Relative
100041,100041,227305,Work
100041,100041,227306,Relative
100041,100041,227307,School
100041,100041,227308,Work
100041,100041,227309,Relative
100041,100041,227310,School
100041,100041,227311,School
100041,100041,227312,Relative
100041,100041,227313,Work
100041,100041,227314,Work
100041,100041,227315,Relative
100041,100041,227316,Work
100041,100041,227317,Work
100041,100041,227318,Relative
100041,100041,227319,Relative
100041,100041,227320,Work
100041,100041,227321,School
100041,100041,227322,Relative
100041,100041,227323,Work
100041,100041,227324,School
100041,100041,227325,School
100041,100041,227326,Relative
100041,100041,227327,Relative
100041,100041,227328,School
100041,100041,227329,Work
100041,100041,227330,Relative
100041,100041,227331,Relative
100041,100041,227332,Work
100041,100041,227333,Work
100041,100041,227334,School
100041,100041,227335,Relative
100041,100041,227336,Work
100041,100041,227337,Relative
100041,100041,227338,Work
100041,100041,227339,Work
100041,100041,227340,School
100041,100041,227341,Relative
100041,100041,227342,School
100041,100041,227343,School
100041,100041,227344,Relative
100041,100041,227345,Work
100041,100041,227346,Work
100041,100041,227347,Work
100041,100041,227348,School
100041,100041,227349,School
100042,100042,227350,Work
100042,100042,227351,Work
100042,100042,227352,Relative
100042,100042,227353,School
100042,100042,227354,School
100042,100042,227355,School
100042,100042,227356,School
100042,100042,227357,School
100042,100042,227358,Relative
100042,100042,227359,Work
100042,100042,227360,Work
100042,100042,227361,School
100042,100042,227362,Relative
100042,100042,227363,Work
100042,100042,227364,Relative
100042,100042,227365,Relative
100042,100042,227366,Relative
100042,100042,227367,School
100042,100042,227368,Relative
100042,100042,227369,Work
100042,100042,227370,Relative
100042,100042,227371,School
100042,100042,227372,Relative
100042,100042,227373,Work
100042,100042,227374,School
100042,100042,227375,Work
100042,100042,227376,Work
100042,100042,227377,Work
100042,100042,227378,School
100042,100042,227379,Work
100042,100042,227380,School
100042,100042,227381,School
100042,100042,227382,School
100042,100042,227383,Work
100042,100042,227384,Relative
100042,100042,227385,School
100042,100042,227386,Relative
100042,100042,227387,Work
100042,100042,227388,School
100042,100042,227389,Work
100042,100042,227390,School
100042,100042,227391,Work
100042,100042,227392,Relative
100042,100042,227393,Relative
100042,100042,227394,Work
100042,100042,227395,Work
100042,100042,227396,Relative
100042,100042,227397,Relative
100042,100042,227398,Relative
100042,100042,227399,Relative
100043,100043,227400,Work
100043,100043,227401,Relative
100043,100043,227402,School
100043,100043,227403,Work
100043,100043,227404,School
100043,100043,227405,Relative
100043,100043,227406,Relative
100043,100043,227407,Work
100043,100043,227408,Relative
100043,100043,227409,School
100043,100043,227410,Relative
100043,100043,227411,Work
100043,100043,227412,Work
100043,100043,227413,School
100043,100043,227414,School
100043,100043,227415,School
100043,100043,227416,Relative
100043,100043,227417,Work
100043,100043,227418,School
100043,100043,227419,Relative
100043,100043,227420,Work
100043,100043,227421,Relative
100043,100043,227422,School
100043,100043,227423,Relative
100043,100043,227424,School
100043,100043,227425,Work
100043,100043,227426,Work
100043,100043,227427,Work
100043,100043,227428,School
100043,100043,227429,Relative
100043,100043,227430,School
100043,100043,227431,School
100043,100043,227432,School
100043,100043,227433,Work
100043,100043,227434,Work
100043,100043,227435,Work
100043,100043,227436,School
100043,100043,227437,Relative
100043,100043,227438,Work
100043,100043,227439,Work
100043,100043,227440,School
100043,100043,227441,Work
100043,100043,227442,School
100043,100043,227443,School
100043,100043,227444,School
100043,100043,227445,Relative
100043,100043,227446,Work
100043,100043,227447,Work
100043,100043,227448,Relative
100043,100043,227449,School
100044,100044,227450,Work
100044,100044,227451,School
100044,100044,227452,Relative
100044,100044,227453,Relative
100044,100044,227454,Work
100044,100044,227455,Work
100044,100044,227456,Work
100044,100044,227457,Work
100044,100044,227458,Work
100044,100044,227459,School
100044,100044,227460,Relative
100044,100044,227461,School
100044,100044,227462,School
100044,100044,227463,Work
100044,100044,227464,School
100044,100044,227465,Relative
100044,100044,227466,Relative
100044,100044,227467,School
100044,100044,227468,Relative
100044,100044,227469,Work
100044,100044,227470,Relative
100044,100044,227471,School
100044,100044,227472,Relative
100044,100044,227473,School
100044,100044,227474,Relative
100044,100044,227475,School
100044,100044,227476,School
100044,100044,227477,Relative
100044,100044,227478,School
100044,100044,227479,Relative
100044,100044,227480,Work
100044,100044,227481,School
100044,100044,227482,Work
100044,100044,227483,Relative
100044,100044,227484,School
100044,100044,227485,School
100044,100044,227486,School
100044,100044,227487,School
100044,100044,227488,Work
100044,100044,227489,Relative
100044,100044,227490,Relative
100044,100044,227491,Relative
100044,100044,227492,Relative
100044,100044,227493,Work
100044,100044,227494,Work
100044,100044,227495,School
100044,100044,227496,School
100044,100044,227497,Relative
100044,100044,227498,School
100044,100044,227499,Relative
100045,100045,227500,Relative
100045,100045,227501,Relative
100045,100045,227502,Work
100045,100045,227503,School
100045,100045,227504,Work
100045,100045,227505,School
100045,100045,227506,Work
100045,100045,227507,Relative
100045,100045,227508,School
100045,100045,227509,Relative
100045,100045,227510,Relative
100045,100045,227511,Relative
100045,100045,227512,School
100045,100045,227513,Relative
100045,100045,227514,Work
100045,100045,227515,Relative
100045,100045,227516,Relative
100045,100045,227517,Relative
100045,100045,227518,Relative
100045,100045,227519,Work
100045,100045,227520,Relative
100045,100045,227521,School
100045,100045,227522,School
100045,100045,227523,Relative
100045,100045,227524,Work
100045,100045,227525,School
100045,100045,227526,School
100045,100045,227527,Relative
100045,100045,227528,Relative
100045,100045,227529,Relative
100045,100045,227530,Relative
100045,100045,227531,Work
100045,100045,227532,Relative
100045,100045,227533,School
100045,100045,227534,Work
100045,100045,227535,Work
100045,100045,227536,School
100045,100045,227537,Work
100045,100045,227538,School
100045,100045,227539,School
100045,100045,227540,School
100045,100045,227541,School
100045,100045,227542,Work
100045,100045,227543,Relative
100045,100045,227544,School
100045,100045,227545,Work
100045,100045,227546,Work
100045,100045,227547,School
100045,100045,227548,Relative
100045,100045,227549,Work
100046,100046,227550,Work
100046,100046,227551,School
100046,100046,227552,Relative
100046,100046,227553,School
100046,100046,227554,Work
100046,100046,227555,Relative
100046,100046,227556,Work
100046,100046,227557,Work
100046,100046,227558,Relative
100046,100046,227559,Relative
100046,100046,227560,Relative
100046,100046,227561,Work
100046,100046,227562,Work
100046,100046,227563,Relative
100046,100046,227564,School
100046,100046,227565,Work
100046,100046,227566,Work
100046,100046,227567,Work
100046,100046,227568,Relative
100046,100046,227569,School
100046,100046,227570,Work
100046,100046,227571,Relative
100046,100046,227572,School
100046,100046,227573,Work
100046,100046,227574,Work
100046,100046,227575,School
100046,100046,227576,Relative
100046,100046,227577,Work
100046,100046,227578,Relative
100046,100046,227579,School
100046,100046,227580,Work
100046,100046,227581,Work
100046,100046,227582,Relative
100046,100046,227583,Work
100046,100046,227584,School
100046,100046,227585,Work
100046,100046,227586,Work
100046,100046,227587,Work
100046,100046,227588,School
100046,100046,227589,Relative
100046,100046,227590,Work
100046,100046,227591,Relative
100046,100046,227592,School
100046,100046,227593,Relative
100046,100046,227594,Relative
100046,100046,227595,School
100046,100046,227596,School
100046,100046,227597,School
100046,100046,227598,Work
100046,100046,227599,School
100047,100047,227600,Work
100047,100047,227601,Relative
100047,100047,227602,Relative
100047,100047,227603,Relative
100047,100047,227604,School
100047,100047,227605,Relative
100047,100047,227606,Work
100047,100047,227607,Work
100047,100047,227608,Work
100047,100047,227609,School
100047,100047,227610,Relative
100047,100047,227611,Relative
100047,100047,227612,School
100047,100047,227613,School
100047,100047,227614,School
100047,100047,227615,Relative
100047,100047,227616,Work
100047,100047,227617,School
100047,100047,227618,Relative
100047,100047,227619,School
100047,100047,227620,Work
100047,100047,227621,School
100047,100047,227622,Relative
100047,100047,227623,Work
100047,100047,227624,School
100047,100047,227625,Relative
100047,100047,227626,School
100047,100047,227627,School
100047,100047,227628,Work
100047,100047,227629,School
100047,100047,227630,Work
100047,100047,227631,Relative
100047,100047,227632,Relative
100047,100047,227633,Work
100047,100047,227634,Work
100047,100047,227635,Work
100047,100047,227636,Work
100047,100047,227637,School
100047,100047,227638,Relative
100047,100047,227639,School
100047,100047,227640,Work
100047,100047,227641,Work
100047,100047,227642,Work
100047,100047,227643,Work
100047,100047,227644,Work
100047,100047,227645,Work
100047,100047,227646,School
100047,100047,227647,Relative
100047,100047,227648,Work
100047,100047,227649,Relative
100048,100048,227650,School
100048,100048,227651,School
100048,100048,227652,School
100048,100048,227653,School
100048,100048,227654,School
100048,100048,227655,School
100048,100048,227656,Relative
100048,100048,227657,School
100048,100048,227658,Work
100048,100048,227659,Work
100048,100048,227660,Work
100048,100048,227661,Work
100048,100048,227662,Relative
100048,100048,227663,School
100048,100048,227664,School
100048,100048,227665,Work
100048,100048,227666,Relative
100048,100048,227667,Work
100048,100048,227668,School
100048,100048,227669,School
100048,100048,227670,Work
100048,100048,227671,School
100048,100048,227672,Relative
100048,100048,227673,Relative
100048,100048,227674,School
100048,100048,227675,Relative
100048,100048,227676,Work
100048,100048,227677,Relative
100048,100048,227678,Relative
100048,100048,227679,School
100048,100048,227680,School
100048,100048,227681,School
100048,100048,227682,Work
100048,100048,227683,School
100048,100048,227684,School
100048,100048,227685,School
100048,100048,227686,School
100048,100048,227687,Work
100048,100048,227688,Relative
100048,100048,227689,Relative
100048,100048,227690,Relative
100048,100048,227691,Relative
100048,100048,227692,School
100048,100048,227693,Work
100048,100048,227694,School
100048,100048,227695,School
100048,100048,227696,Work
100048,100048,227697,Relative
100048,100048,227698,Work
100048,100048,227699,Work
100049,100049,227700,School
100049,100049,227701,Relative
100049,100049,227702,School
100049,100049,227703,Relative
100049,100049,227704,Work
100049,100049,227705,School
100049,100049,227706,School
100049,100049,227707,Work
100049,100049,227708,Work
100049,100049,227709,Work
100049,100049,227710,Relative
100049,100049,227711,Relative
100049,100049,227712,Relative
100049,100049,227713,School
100049,100049,227714,Relative
100049,100049,227715,Relative
100049,100049,227716,Relative
100049,100049,227717,Relative
100049,100049,227718,Work
100049,100049,227719,Work
100049,100049,227720,Work
100049,100049,227721,Work
100049,100049,227722,Relative
100049,100049,227723,Work
100049,100049,227724,Relative
100049,100049,227725,Relative
100049,100049,227726,Relative
100049,100049,227727,Work
100049,100049,227728,Work
100049,100049,227729,Work
100049,100049,227730,Relative
100049,100049,227731,Relative
100049,100049,227732,Relative
100049,100049,227733,Work
100049,100049,227734,Work
100049,100049,227735,Work
100049,100049,227736,Relative
100049,100049,227737,School
100049,100049,227738,School
100049,100049,227739,Relative
100049,100049,227740,School
100049,100049,227741,School
100049,100049,227742,Relative
100049,100049,227743,School
100049,100049,227744,Relative
100049,100049,227745,School
100049,100049,227746,School
100049,100049,227747,School
100049,100049,227748,Relative
100049,100049,227749,Relative
100050,100050,227750,Work
100050,100050,227751,Work
100050,100050,227752,Work
100050,100050,227753,Work
100050,100050,227754,Relative
100050,100050,227755,Work
100050,100050,227756,Work
100050,100050,227757,Relative
100050,100050,227758,Work
100050,100050,227759,Work
100050,100050,227760,Work
100050,100050,227761,Relative
100050,100050,227762,School
100050,100050,227763,Relative
100050,100050,227764,School
100050,100050,227765,Work
100050,100050,227766,Work
100050,100050,227767,Work
100050,100050,227768,School
100050,100050,227769,Relative
100050,100050,227770,Relative
100050,100050,227771,Relative
100050,100050,227772,School
100050,100050,227773,School
100050,100050,227774,School
100050,100050,227775,School
100050,100050,227776,Work
100050,100050,227777,Work
100050,100050,227778,Relative
100050,100050,227779,Relative
100050,100050,227780,School
100050,100050,227781,Relative
100050,100050,227782,School
100050,100050,227783,Work
100050,100050,227784,Work
100050,100050,227785,School
100050,100050,227786,School
100050,100050,227787,Work
100050,100050,227788,Work
100050,100050,227789,School
100050,100050,227790,Work
100050,100050,227791,Work
100050,100050,227792,School
100050,100050,227793,School
100050,100050,227794,Work
100050,100050,227795,School
100050,100050,227796,Work
100050,100050,227797,School
100050,100050,227798,Relative
100050,100050,227799,School
100051,100051,227800,Relative
100051,100051,227801,Relative
100051,100051,227802,Work
100051,100051,227803,Relative
100051,100051,227804,Relative
100051,100051,227805,School
100051,100051,227806,School
100051,100051,227807,Work
100051,100051,227808,Relative
100051,100051,227809,Work
100051,100051,227810,Work
100051,100051,227811,Work
100051,100051,227812,Work
100051,100051,227813,School
100051,100051,227814,Work
100051,100051,227815,Work
100051,100051,227816,Work
100051,100051,227817,Work
100051,100051,227818,Work
100051,100051,227819,Relative
100051,100051,227820,Work
100051,100051,227821,School
100051,100051,227822,Relative
100051,100051,227823,School
100051,100051,227824,Work
100051,100051,227825,Work
100051,100051,227826,Work
100051,100051,227827,School
100051,100051,227828,Relative
100051,100051,227829,Relative
100051,100051,227830,Relative
100051,100051,227831,Work
100051,100051,227832,School
100051,100051,227833,Relative
100051,100051,227834,School
100051,100051,227835,Relative
100051,100051,227836,Work
100051,100051,227837,School
100051,100051,227838,Relative
100051,100051,227839,Relative
100051,100051,227840,School
100051,100051,227841,Work
100051,100051,227842,School
100051,100051,227843,Work
100051,100051,227844,Relative
100051,100051,227845,Work
100051,100051,227846,Work
100051,100051,227847,School
100051,100051,227848,Relative
100051,100051,227849,Relative
100052,100052,227850,School
100052,100052,227851,School
100052,100052,227852,Relative
100052,100052,227853,Work
100052,100052,227854,School
100052,100052,227855,Relative
100052,100052,227856,Relative
100052,100052,227857,Relative
100052,100052,227858,School
100052,100052,227859,School
100052,100052,227860,School
100052,100052,227861,Work
100052,100052,227862,Relative
100052,100052,227863,Work
100052,100052,227864,School
100052,100052,227865,School
100052,100052,227866,School
100052,100052,227867,School
100052,100052,227868,Relative
100052,100052,227869,Work
100052,100052,227870,School
100052,100052,227871,Relative
100052,100052,227872,Work
100052,100052,227873,Relative
100052,100052,227874,Relative
100052,100052,227875,Work
100052,100052,227876,School
100052,100052,227877,Relative
100052,100052,227878,Relative
100052,100052,227879,School
100052,100052,227880,Work
100052,100052,227881,Work
100052,100052,227882,School
100052,100052,227883,School
100052,100052,227884,School
100052,100052,227885,School
100052,100052,227886,School
100052,100052,227887,Work
100052,100052,227888,School
100052,100052,227889,Work
100052,100052,227890,Relative
100052,100052,227891,School
100052,100052,227892,Relative
100052,100052,227893,School
100052,100052,227894,Relative
100052,100052,227895,Work
100052,100052,227896,Relative
100052,100052,227897,School
100052,100052,227898,School
100052,100052,227899,School
100053,100053,227900,Work
100053,100053,227901,School
100053,100053,227902,Work
100053,100053,227903,School
100053,100053,227904,Relative
100053,100053,227905,School
100053,100053,227906,School
100053,100053,227907,Work
100053,100053,227908,Work
100053,100053,227909,School
100053,100053,227910,School
100053,100053,227911,Work
100053,100053,227912,School
100053,100053,227913,Work
100053,100053,227914,School
100053,100053,227915,Relative
100053,100053,227916,Relative
100053,100053,227917,School
100053,100053,227918,Relative
100053,100053,227919,Work
100053,100053,227920,School
100053,100053,227921,Work
100053,100053,227922,Work
100053,100053,227923,Work
100053,100053,227924,School
100053,100053,227925,Relative
100053,100053,227926,Relative
100053,100053,227927,Work
100053,100053,227928,School
100053,100053,227929,Work
100053,100053,227930,Work
100053,100053,227931,Work
100053,100053,227932,Relative
100053,100053,227933,Relative
100053,100053,227934,Relative
100053,100053,227935,School
100053,100053,227936,School
100053,100053,227937,Work
100053,100053,227938,Work
100053,100053,227939,Work
100053,100053,227940,Work
100053,100053,227941,Work
100053,100053,227942,Work
100053,100053,227943,Work
100053,100053,227944,Relative
100053,100053,227945,Work
100053,100053,227946,Work
100053,100053,227947,School
100053,100053,227948,School
100053,100053,227949,Work
100054,100054,227950,Work
100054,100054,227951,Relative
100054,100054,227952,Relative
100054,100054,227953,Work
100054,100054,227954,Relative
100054,100054,227955,School
100054,100054,227956,Work
100054,100054,227957,Relative
100054,100054,227958,School
100054,100054,227959,Relative
100054,100054,227960,Relative
100054,100054,227961,Relative
100054,100054,227962,School
100054,100054,227963,Work
100054,100054,227964,Relative
100054,100054,227965,Relative
100054,100054,227966,Work
100054,100054,227967,School
100054,100054,227968,Work
100054,100054,227969,Relative
100054,100054,227970,Relative
100054,100054,227971,Work
100054,100054,227972,School
100054,100054,227973,Relative
100054,100054,227974,School
100054,100054,227975,Relative
100054,100054,227976,Work
100054,100054,227977,School
100054,100054,227978,Relative
100054,100054,227979,Work
100054,100054,227980,School
100054,100054,227981,Work
100054,100054,227982,School
100054,100054,227983,School
100054,100054,227984,Relative
100054,100054,227985,Work
100054,100054,227986,Work
100054,100054,227987,Work
100054,100054,227988,Relative
100054,100054,227989,Relative
100054,100054,227990,Relative
100054,100054,227991,School
100054,100054,227992,Work
100054,100054,227993,Relative
100054,100054,227994,Relative
100054,100054,227995,Work
100054,100054,227996,Work
100054,100054,227997,Relative
100054,100054,227998,Relative
100054,100054,227999,School
100055,100055,228000,Relative
100055,100055,228001,Work
100055,100055,228002,Work
100055,100055,228003,Work
100055,100055,228004,Relative
100055,100055,228005,Work
100055,100055,228006,Relative
100055,100055,228007,Work
100055,100055,228008,School
100055,100055,228009,School
100055,100055,228010,School
100055,100055,228011,Work
100055,100055,228012,Work
100055,100055,228013,Relative
100055,100055,228014,School
100055,100055,228015,Relative
100055,100055,228016,School
100055,100055,228017,School
100055,100055,228018,Relative
100055,100055,228019,School
100055,100055,228020,School
100055,100055,228021,Work
100055,100055,228022,Work
100055,100055,228023,Work
100055,100055,228024,Relative
100055,100055,228025,Relative
100055,100055,228026,Relative
100055,100055,228027,Relative
100055,100055,228028,School
100055,100055,228029,School
100055,100055,228030,Work
100055,100055,228031,Work
100055,100055,228032,Work
100055,100055,228033,School
100055,100055,228034,Relative
100055,100055,228035,Work
100055,100055,228036,School
100055,100055,228037,Work
100055,100055,228038,School
100055,100055,228039,School
100055,100055,228040,Work
100055,100055,228041,Work
100055,100055,228042,Relative
100055,100055,228043,School
100055,100055,228044,School
100055,100055,228045,Work
100055,100055,228046,Work
100055,100055,228047,Relative
100055,100055,228048,School
100055,100055,228049,School
100056,100056,228050,School
100056,100056,228051,School
100056,100056,228052,Work
100056,100056,228053,Relative
100056,100056,228054,School
100056,100056,228055,School
100056,100056,228056,Work
100056,100056,228057,Work
100056,100056,228058,School
100056,100056,228059,Work
100056,100056,228060,Relative
100056,100056,228061,Relative
100056,100056,228062,Relative
100056,100056,228063,School
100056,100056,228064,Work
100056,100056,228065,School
100056,100056,228066,Work
100056,100056,228067,Work
100056,100056,228068,School
100056,100056,228069,Relative
100056,100056,228070,School
100056,100056,228071,Work
100056,100056,228072,Relative
100056,100056,228073,School
100056,100056,228074,Relative
100056,100056,228075,Relative
100056,100056,228076,Work
100056,100056,228077,School
100056,100056,228078,Work
100056,100056,228079,School
100056,100056,228080,Work
100056,100056,228081,Work
100056,100056,228082,Work
100056,100056,228083,Relative
100056,100056,228084,Work
100056,100056,228085,School
100056,100056,228086,Relative
100056,100056,228087,Relative
100056,100056,228088,Work
100056,100056,228089,Relative
100056,100056,228090,Relative
100056,100056,228091,Relative
100056,100056,228092,School
100056,100056,228093,Work
100056,100056,228094,Work
100056,100056,228095,Relative
100056,100056,228096,Relative
100056,100056,228097,Relative
100056,100056,228098,Work
100056,100056,228099,Relative
100057,100057,228100,Relative
100057,100057,228101,Relative
100057,100057,228102,Relative
100057,100057,228103,School
100057,100057,228104,Work
100057,100057,228105,Work
100057,100057,228106,Work
100057,100057,228107,School
100057,100057,228108,Work
100057,100057,228109,Work
100057,100057,228110,Relative
100057,100057,228111,Work
100057,100057,228112,School
100057,100057,228113,Work
100057,100057,228114,Relative
100057,100057,228115,Work
100057,100057,228116,Work
100057,100057,228117,Relative
100057,100057,228118,Relative
100057,100057,228119,Work
100057,100057,228120,Work
100057,100057,228121,School
100057,100057,228122,School
100057,100057,228123,School
100057,100057,228124,Relative
100057,100057,228125,School
100057,100057,228126,School
100057,100057,228127,Relative
100057,100057,228128,School
100057,100057,228129,Work
100057,100057,228130,School
100057,100057,228131,Relative
100057,100057,228132,Relative
100057,100057,228133,School
100057,100057,228134,Relative
100057,100057,228135,School
100057,100057,228136,Relative
100057,100057,228137,Work
100057,100057,228138,Work
100057,100057,228139,Relative
100057,100057,228140,School
100057,100057,228141,School
100057,100057,228142,Work
100057,100057,228143,School
100057,100057,228144,Relative
100057,100057,228145,School
100057,100057,228146,Relative
100057,100057,228147,Relative
100057,100057,228148,Relative
100057,100057,228149,Relative
100058,100058,228150,Work
100058,100058,228151,Relative
100058,100058,228152,Work
100058,100058,228153,Work
100058,100058,228154,School
100058,100058,228155,Work
100058,100058,228156,Work
100058,100058,228157,School
100058,100058,228158,School
100058,100058,228159,Relative
100058,100058,228160,Relative
100058,100058,228161,School
100058,100058,228162,Work
100058,100058,228163,Relative
100058,100058,228164,School
100058,100058,228165,Relative
100058,100058,228166,Relative
100058,100058,228167,Work
100058,100058,228168,Relative
100058,100058,228169,Work
100058,100058,228170,School
100058,100058,228171,Work
100058,100058,228172,Relative
100058,100058,228173,School
100058,100058,228174,Work
100058,100058,228175,Work
100058,100058,228176,Work
100058,100058,228177,School
100058,100058,228178,School
100058,100058,228179,Relative
100058,100058,228180,Work
100058,100058,228181,School
100058,100058,228182,School
100058,100058,228183,School
100058,100058,228184,Relative
100058,100058,228185,Work
100058,100058,228186,School
100058,100058,228187,Work
100058,100058,228188,Relative
100058,100058,228189,Relative
