grp_id,grp_name,num_members
54541,MUR,4655
54542,NSW,9360
54543,ANT,3730
54544,MA,3519
54545,CAL,1886
54546,Mexico City,6556
54547,Gyeonggi,9479
54548,Ov,8082
54549,Maranhão,5113
54550,AN,5576
54551,ATL,2572
54552,New South Wales,9406
54553,Antioquia,5999
54554,ON,5043
54555,Newfoundland and Labrador,3449
54556,Tver Oblast,765
54557,EX,6038
54558,Gyeonggi,5419
54559,CO,4859
54560,Staffordshire,3678
54561,U.,729
54562,Gyeonggi,6370
54563,OH,4347
54564,New South Wales,2527
54565,MO,1263
54566,PB,1548
54567,Wielkopolskie,9915
54568,Ov,8758
54569,L,8192
54570,North Island,3063
54571,JT,2151
54572,FL,4530
54573,Catalunya,2754
54574,Wien,977
54575,AK,1440
54576,Vienna,1870
54577,Odisha,7706
54578,Alberta,318
54579,Île-de-France,3142
54580,Lima,7418
54581,PI,960
54582,Borno,4944
54583,Chihuahua,683
54584,Punjab,1015
54585,N.,5429
54586,Murcia,9155
54587,Vienna,972
54588,LA,1988
54589,SJ,4773
54590,Balochistan,2077
54591,TOM,4627
54592,HR,1095
54593,South Gyeongsang,59
54594,SN,1957
54595,DN,3066
54596,BOL,1107
54597,LD,5527
54598,OÖ.,3028
54599,SI,3976
54600,Biobío,6450
54601,QC,3695
54602,OR,705
54603,NI,2539
54604,JT,878
54605,VEN,4154
54606,Khyber Pakhtoonkhwa,6886
54607,MA,1091
54608,RM,1714
54609,Bolívar,5564
54610,CA,1731
54611,San José,389
54612,Metropolitana de Santiago,4510
54613,NT,2945
54614,Ver.,8173
54615,San José,2016
54616,Leinster,7326
54617,AB,2444
54618,HB,164
54619,N.,7421
54620,AB,6180
54621,Nuevo León,6722
54622,South Island,5124
54623,Tab.,3218
54624,BO,4102
54625,JH,7658
54626,Hatay,9510
54627,JB,2007
54628,Sussex,1143
54629,Nevada,3183
54630,Piura,3658
54631,SK,2337
54632,NW,1669
54633,Aydın,6309
54634,Antwerpen,3971
54635,RM,8398
54636,RM,3901
54637,BD,9318
54638,Franche-Comté,3668
54639,Bolívar,8124
54640,VIC,4257
54641,MA,1095
54642,Mazowieckie,313
54643,Adana,9735
54644,N.L.,5371
54645,SJ,1527
54646,Leinster,2216
54647,Arizona,8094
54648,Gyeongnam,8968
54649,Hawaii,6430
54650,Catalunya,930
54651,British Columbia,1829
54652,Gilgit Baltistan,1144
54653,Riau Islands,5751
54654,North Jeolla,6274
54655,Diyarbakır,2
54656,CA,5645
54657,Hatay,1488
54658,Atacama,5369
54659,Gyeonggi,9591
54660,SIC,2379
54661,Norfolk,7302
54662,Languedoc-Roussillon,1324
54663,PR,6768
54664,O,1514
54665,X,7748
54666,Provence-Alpes-Côte d'Azur,1493
54667,Luik,6649
54668,Wien,1577
54669,Illinois,394
54670,Istanbul,4503
54671,OX,5346
54672,JB,1231
54673,Vienna,961
54674,Arequipa,4713
54675,São Paulo,2732
54676,Sindh,7957
54677,GB,2365
54678,Antioquia,2361
54679,RM,7912
54680,Champagne-Ardenne,1753
54681,ANT,7707
54682,Vienna,4680
54683,Puno,132
54684,LAZ,4719
54685,North Island,8208
54686,BE,9199
54687,WM,9625
54688,Zachodniopomorskie,148
54689,BE,2705
54690,Gangwon,6229
54691,Berlin,2201
54692,KRS,4001
54693,HB,560
54694,SK,4141
54695,Gilgit Baltistan,3610
54696,Fife,480
54697,łódzkie,2268
54698,Veneto,3880
54699,Luik,169
54700,Luxemburg,2965
54701,PIE,9218
54702,Quebec,3315
54703,NO,4688
54704,BA,5159
54705,Antioquia,5208
54706,ME,6925
54707,Quebec,8683
54708,Iowa,2936
54709,NU,4874
54710,F,3896
54711,Pays de la Loire,3846
54712,Vlaams-Brabant,2675
54713,Central Java,1633
54714,Hatay,4101
54715,Vienna,6676
54716,WV,4763
54717,Nova Scotia,9919
54718,Sbg.,2394
54719,Zl,8650
54720,Ceará,858
54721,Uttar Pradesh,4600
54722,NI,9348
54723,Zl,8379
54724,Trentino-Alto Adige,3312
54725,Comunitat Valenciana,3270
54726,Zeeland,2555
54727,UP,3172
54728,Hampshire,4148
54729,Pue.,6099
54730,Andalucía,3896
54731,Guerrero,697
54732,PNZ,3623
54733,M,4370
54734,Noord Holland,6104
54735,Andalucía,5701
54736,Guanacaste,5746
54737,South Australia,6694
54738,Mazowieckie,2489
54739,CV,1005
54740,TAS,8824
54741,VDA,2906
54742,Overijssel,4741
54743,VII,1802
54744,Gyeonggi,1087
54745,Leinster,2660
54746,AG,7995
54747,Illinois,5003
54748,NO,4211
54749,Karnataka,764
54750,SP,8998
54751,Istanbul,5827
54752,Special Capital Region of Jakarta,5389
54753,Minas Gerais,9270
54754,Lancashire,7894
54755,ARE,9638
54756,SJ,7773
54757,E,7056
54758,Istanbul,1334
54759,Vienna,5832
54760,UP,850
54761,Nizhny Novgorod Oblast,7250
54762,CDMX,4209
54763,Araucanía,9403
54764,LO,6787
54765,BL,4973
54766,ANT,5811
54767,Quebec,390
54768,Maharastra,8852
54769,Nottinghamshire,6586
54770,Vienna,6355
54771,O,6531
54772,IL,354
54773,UP,5259
54774,Akwa Ibom,9873
54775,Guanacaste,8212
54776,Piura,9489
54777,PI,9337
54778,GJ,6008
54779,C,6286
54780,Jigawa,9208
54781,Sląskie,8305
54782,Tamps.,9528
54783,Nebraska,3338
54784,Puno,7155
54785,HA,5621
54786,Osun,5034
54787,WB,927
54788,Imo,4860
54789,Northumberland,2612
54790,OP,2403
54791,Ulster,7600
54792,Madrid,2720
54793,SJ,9921
54794,Buteshire,3317
54795,Vienna,58
54796,KPK,3045
54797,KLU,9755
54798,Luik,3732
54799,South Island,7979
54800,Catalunya,3172
54801,Comunitat Valenciana,3342
54802,Emilia-Romagna,9010
54803,Zeeland,9212
54804,BL,7019
54805,Lima,1266
54806,PA,4289
54807,BOL,2981
54808,Alajuela,8544
54809,NI,6282
54810,Małopolskie,7072
54811,Cajamarca,2130
54812,Uttar Pradesh,3337
54813,Vienna,841
54814,Ceará,2117
54815,A,8577
54816,NT,8184
54817,Gyeonggi,1112
54818,łódzkie,5961
54819,San José,7250
54820,Diyarbakır,5647
54821,PU,8834
54822,IL,5475
54823,Gelderland,4421
54824,WB,3125
54825,RM,9867
54826,Gto.,9392
54827,Sbg.,3583
54828,A,5745
54829,WV,8003
54830,SN,7551
54831,Diyarbakır,5627
54832,A,8029
54833,AB,5682
54834,Lazio,1868
54835,CV,4596
54836,Punjab,7083
54837,M,8997
54838,SA,1015
54839,LIM,7436
54840,South Island,7298
54841,North Sumatra,6986
54842,NSW,5225
54843,G,2624
54844,Emilia-Romagna,6944
54845,PUN,1466
54846,VII,6001
54847,Bretagne,9645
54848,KEM,5112
54849,Cusco,863
54850,AB,9440
54851,U,1143
54852,ORL,220
54853,Gyeonggi,5589
54854,Galicia,1599
54855,Benue,3447
54856,Gyeongnam,9087
54857,RS,2976
54858,QLD,9406
54859,NI,960
54860,Gyeonggi,1922
54861,PE,3338
54862,Delaware,6470
54863,North Gyeongsang,8364
54864,Merionethshire,5798
54865,Metropolitana de Santiago,433
54866,Lambayeque,672
54867,CA,9778
54868,Poitou-Charentes,9026
54869,Sicilia,9657
54870,Georgia,4621
54871,Stockholms län,917
54872,Munster,7170
54873,Berlin,2847
54874,KGN,7402
54875,UP,7137
54876,Andalucía,3974
54877,AL,2958
54878,Catalunya,1787
54879,N.,4057
54880,HE,238
54881,Gyeonggi,5374
54882,Noord Brabant,6804
54883,Oost-Vlaanderen,5713
54884,Emilia-Romagna,5051
54885,Mazowieckie,1741
54886,Vienna,8718
54887,Minas Gerais,6100
54888,Castilla y León,4849
54889,WM,2734
54890,BOL,1447
54891,Lambayeque,3800
54892,NI,2939
54893,LR,1262
54894,Chiapas,7278
54895,C,5985
54896,RJ,8199
54897,LU,9575
54898,Andalucía,7669
54899,ANT,7963
54900,PM,5067
54901,Khyber Pakhtoonkhwa,6799
54902,Hessen,2892
54903,WB,7952
54904,Z.,7788
54905,ATL,288
54906,LU,8994
54907,AL,2706
54908,Balochistan,811
54909,ON,1920
54910,Berlin,6427
54911,Lazio,9998
54912,Tamil Nadu,3826
54913,KOS,6943
54914,LA,8884
54915,VIC,7483
54916,Imo,8886
54917,Gyeonggi,4150
54918,San Luis Potosí,5615
54919,Piemonte,8141
54920,Western Australia,3746
54921,Dalarnas län,9568
54922,ANT,1553
54923,QLD,5506
54924,Zl,672
54925,KB,8047
54926,Sindh,9082
54927,Kogi,4753
54928,BOL,4750
54929,Coquimbo,5900
54930,Noord Brabant,8504
54931,Bolívar,7806
54932,Munster,458
54933,NI,3705
54934,Berlin,7001
54935,South Gyeongsang,503
54936,SJ,3693
54937,Luik,3851
54938,LAL,8287
54939,Cajamarca,1511
54940,Bourgogne,2686
54941,Vienna,9821
54942,Yuc.,423
54943,Guanacaste,6246
54944,MA,6595
54945,Bryansk Oblast,7382
54946,MH,9447
54947,Vienna,4194
54948,GL,8364
54949,L,3623
54950,East Java,2645
54951,N.L.,442
54952,Hidalgo,426
54953,RJ,8279
54954,Washington,3877
54955,Colorado,3811
54956,Victoria,7268
54957,Hamburg,5322
54958,North Island,1773
54959,KY,8249
54960,H,5747
54961,Lombardia,6028
54962,Sindh,488
54963,LOM,3984
54964,MA,2337
54965,Oost-Vlaanderen,7507
54966,İzmir,7540
54967,LA,81
54968,HH,1010
54969,San José,6766
54970,QLD,1538
54971,Gl,5971
54972,ANT,2208
54973,Van,9493
54974,PA,8338
54975,Provence-Alpes-Côte d'Azur,9178
54976,IL,8031
54977,South Australia,4758
54978,Île-de-France,191
54979,AN,8516
54980,North Island,5462
54981,Rio Grande do Sul,5796
54982,KGN,6734
54983,West Java,5871
54984,North Island,4930
54985,VEN,4726
54986,Arequipa,5228
54987,Wien,2844
54988,Cartago,9950
54989,LAM,2842
54990,Wien,9195
54991,MT,6369
54992,Valparaíso,8444
54993,RM,8021
54994,ST,7765
54995,Khyber Pakhtoonkhwa,8689
54996,North Island,3173
54997,SI,6109
54998,Nairnshire,1969
54999,Sląskie,5124
55000,SC,2034
55001,PIU,7700
55002,Gyeongbuk,852
55003,LA,7770
55004,İzmir,6772
55005,SIC,320
55006,BA,486
55007,Gl,2784
55008,Zuid Holland,9585
55009,Karnataka,4295
55010,QLD,1246
55011,CA,539
55012,HH,6969
55013,HB,22
55014,Ontario,9817
55015,Östergötlands län,5576
55016,Borno,4858
55017,Zl,5221
55018,Antioquia,515
55019,AN,1185
55020,North Island,7391
55021,Vienna,559
55022,NI,8627
55023,Quebec,7756
55024,East Java,8147
55025,Puebla,2452
55026,C,4583
55027,Istanbul,5217
55028,Metropolitana de Santiago,6451
55029,CN,2638
55030,Morelos,6585
55031,Vienna,3582
55032,Emilia-Romagna,8297
55033,Junín,5062
55034,Atlántico,5190
55035,İzmir,1685
55036,Rajasthan,6436
55037,Principado de Asturias,2927
55038,Galicia,6072
55039,Anglesey,2783
55040,BL,3925
55041,North Island,7430
55042,QLD,5386
55043,Provence-Alpes-Côte d'Azur,4603
55044,Waals-Brabant,8764
55045,SJ,5435
55046,Van,7251
55047,Central Kalimantan,6758
55048,Georgia,7862
55049,NI,6954
55050,FC,3182
55051,ML,9325
55052,NI,4711
55053,Cusco,3033
55054,Gilgit Baltistan,460
55055,Catalunya,3418
55056,TOM,9338
55057,Andhra Pradesh,9245
55058,Orkney,5557
55059,LO,514
55060,C,8994
55061,KB,6697
55062,AK,9784
55063,Bolívar,317
55064,São Paulo,5492
55065,WP,5943
55066,Bremen,9660
55067,Comunitat Valenciana,3861
55068,MG,4357
55069,Berkshire,9165
55070,Henegouwen,3162
55071,Antioquia,2386
55072,Mississippi,9615
55073,Wien,436
55074,Guerrero,9051
55075,Kostroma Oblast,2277
55076,MP,7199
55077,Junín,9398
55078,LIP,3805
55079,CH,4906
55080,New South Wales,2962
55081,Baja California,8688
55082,Warmińsko-mazurskie,3979
55083,WI,6572
55084,Vlaams-Brabant,1448
55085,Benue,9857
55086,HR,9576
55087,SL,7791
55088,L,3718
55089,PUG,6429
55090,San José,2473
55091,Zuid Holland,9362
55092,E,7760
55093,Bursa,8153
55094,Sląskie,3999
55095,RM,9202
55096,Metropolitana de Santiago,1716
55097,Wien,886
55098,PU,3965
55099,Connecticut,3237
55100,Uttar Pradesh,3295
55101,CA,9159
55102,PIU,233
55103,C,7894
55104,NA,639
55105,İzmir,3746
55106,Andalucía,4723
55107,Istanbul,3982
55108,C,9765
55109,Lubuskie,3684
55110,Diyarbakır,2779
55111,U,4537
55112,Cajamarca,5229
55113,Bali,1436
55114,North Jeolla,8523
55115,North Island,322
55116,Punjab,1009
55117,LOM,6990
55118,Dunbartonshire,1476
55119,Montana,4191
55120,BO,5807
55121,Wien,1628
55122,Queensland,4459
55123,Zachodniopomorskie,8454
55124,Western Australia,4228
55125,Lambayeque,3527
55126,ATL,8100
55127,Gilgit Baltistan,6394
55128,Los Ríos,7993
55129,SJ,4794
55130,PR,513
55131,PR,6399
55132,Aquitaine,748
55133,Gilgit Baltistan,6514
55134,Kocaeli,6361
55135,BB,285
55136,NI,9905
55137,TVE,8351
55138,Hamburg,3960
55139,VII,7389
55140,ACT,1985
55141,Heredia,2089
55142,Oyo,6964
55143,Bursa,9746
55144,Gyeonggi,1137
55145,HH,6152
55146,West Java,7528
55147,Utrecht,1391
55148,Penza Oblast,8961
55149,Paraná,9692
55150,WY,5212
55151,Berlin,5189
55152,CUS,6631
55153,CDMX,3201
55154,ACT,6542
55155,Araucanía,4532
55156,BE,434
55157,VT,4437
55158,ON,5891
55159,Jeju,8140
55160,South Sumatra,7942
55161,Colorado,509
55162,South Island,1422
55163,ANC,5206
55164,Lorraine,2707
55165,Istanbul,8958
55166,Luik,1041
55167,Rheinland-Pfalz,1435
55168,Tyumen Oblast,7397
55169,Jeonbuk,6035
55170,Centre,8710
55171,NB,2164
55172,Junín,2108
55173,La Libertad,5734
55174,Bremen,4668
55175,Lubelskie,1670
55176,N.,1378
55177,Namen,8349
55178,Fr,2307
55179,QLD,5246
55180,Metropolitana de Santiago,9159
55181,Veracruz,7851
55182,Guanacaste,7517
55183,KLU,3062
55184,IL,2976
55185,Ov,2199
55186,LIM,489
55187,Vienna,3841
55188,O,3877
55189,RJ,5090
55190,Gyeongbuk,9191
55191,Yucatán,5915
55192,NI,9069
55193,Gto.,1970
55194,Alajuela,7580
55195,C,395
55196,Noord Brabant,7544
55197,Voronezh Oblast,8998
55198,Jeonbuk,5709
55199,Luik,2732
55200,SAM,7718
55201,Quebec,354
55202,Victoria,2749
55203,NI,760
55204,KA,850
55205,Emilia-Romagna,4140
55206,Madrid,5878
55207,South Sulawesi,7357
55208,Ontario,7602
55209,QLD,4916
55210,North Island,9433
55211,BE,282
55212,RM,917
55213,British Columbia,9951
55214,Connacht,7587
55215,Stockholms län,9517
55216,Newfoundland and Labrador,1877
55217,Ankara,6854
55218,Wien,3084
55219,AK,6059
55220,BE,2396
55221,San José,1441
55222,SP,1681
55223,X,6379
55224,Baja California,5453
55225,KPK,8768
55226,Vlaams-Brabant,1628
55227,OS,3258
55228,Euskadi,6127
55229,AN,7358
55230,Metropolitana de Santiago,5981
55231,Lambayeque,9547
55232,Gyeonggi,598
55233,O,4388
55234,Sokoto,6754
55235,WI,8922
55236,L,2286
55237,Mersin,4902
55238,IL,709
55239,Luik,3014
55240,NO,6624
55241,Vlaams-Brabant,3563
55242,SL,3122
55243,AN,8391
55244,Stockholms län,5865
55245,Punjab,5839
55246,UP,2962
55247,Pará,4148
55248,TN,2401
55249,Leinster,7060
55250,OP,3225
55251,ANT,7982
55252,Balochistan,2768
55253,West Java,4534
55254,Vienna,3717
55255,Alajuela,3185
55256,Balochistan,9994
55257,Kaduna,9866
55258,Iowa,97
55259,Gyeonggi,2417
55260,MAR,319
55261,Alajuela,6650
55262,NI,7395
55263,North Island,2623
55264,MP,3188
55265,ON,4212
55266,PV,6624
55267,PR,2709
55268,LX,4904
55269,Bihar,173
55270,O,2315
55271,Euskadi,3336
55272,BR,5963
55273,AQ,8190
55274,Berlin,6139
55275,Utah,9200
55276,Carmarthenshire,2169
55277,Jeonbuk,1496
55278,South Island,6442
55279,Idaho,6453
55280,Gyeonggi,3391
55281,F,5283
55282,GO,7237
55283,ON,2198
55284,ON,6765
55285,AB,2433
55286,North Island,3411
55287,Gyeonggi,7632
55288,Antioquia,9331
55289,Bretagne,5627
55290,KPK,9108
55291,Baja California,1683
55292,U,5385
55293,Gyeonggi,6202
55294,CDMX,5195
55295,AN,2856
55296,CA,2855
55297,North Jeolla,2912
55298,Bolívar,7820
55299,BE,1210
55300,Bauchi,5019
55301,Sverdlovsk Oblast,2122
55302,Alabama,8365
55303,Kano,3872
55304,MD,9392
55305,Andalucía,7433
55306,LO,1494
55307,Kerala,5153
55308,Zeeland,7054
55309,Friuli-Venezia Giulia,6215
55310,Amur Oblast,8388
55311,ABR,808
55312,Puntarenas,9033
55313,San Luis Potosí,4386
55314,IL,758
55315,Waals-Brabant,1394
55316,Provence-Alpes-Côte d'Azur,6711
55317,BK,4118
55318,Kemerovo Oblast,4629
55319,Punjab,6197
55320,VB,3675
55321,FVG,931
55322,Atlántico,8020
55323,O,3129
55324,Vienna,5113
55325,CDMX,2270
55326,Guanajuato,4046
55327,GB,2074
55328,Ov,2501
55329,Leinster,8031
55330,PV,7268
55331,Bourgogne,7817
55332,Metropolitana de Santiago,9189
55333,NI,9802
55334,NSW,4631
55335,KN,6280
55336,MA,8263
55337,C,9900
55338,La Libertad,384
55339,Punjab,6467
55340,SI,8966
55341,Astrakhan Oblast,229
55342,LU,7288
55343,Anambra,5577
55344,San José,2153
55345,Jeonnam,1909
55346,Querétaro,5242
55347,VII,9447
55348,Metropolitana de Santiago,2467
55349,Noord Brabant,9289
55350,Wien,7877
55351,OÖ.,1938
55352,Sicilia,2692
55353,NT,1705
55354,IM,4033
55355,Vienna,7757
55356,Heredia,647
55357,PU,4200
55358,OG,7948
55359,KT,4131
55360,Gl,2445
55361,North Island,996
55362,AC,4234
55363,NB,4732
55364,Västra Götalands län,3840
55365,AB,3640
55366,Fife,8919
55367,Bretagne,2415
55368,Istanbul,6505
55369,Saarland,5013
55370,Imo,771
55371,Los Ríos,1741
55372,SJ,8133
55373,C,6407
55374,Istanbul,2716
55375,Nord-Pas-de-Calais,6872
55376,Overijssel,6953
55377,Cajamarca,8759
55378,Mich.,1540
55379,ON,3926
55380,Bahia,8691
55381,Indiana,3627
55382,Victoria,3525
55383,NSW,1630
55384,Ankara,5097
55385,LU,8737
55386,Tyrol,2444
55387,Alajuela,1884
55388,Massachusetts,2135
55389,QLD,9001
55390,Heredia,2264
55391,C,9414
55392,Stockholms län,6838
55393,Tabasco,4419
55394,Brussels Hoofdstedelijk Gewest,8338
55395,SU,1898
55396,West-Vlaanderen,7713
55397,Hamburg,2775
55398,RI,2032
55399,Hamburg,2204
55400,GA,3533
55401,QC,4136
55402,Brussels Hoofdstedelijk Gewest,9428
55403,BA,9442
55404,NSW,8698
55405,AK,111
55406,LEN,7958
55407,H,3153
55408,N.,1272
55409,PO,5662
55410,Z.,8769
55411,Hamburg,151
55412,BL,4134
55413,Vienna,9460
55414,ANT,1951
55415,San José,9391
55416,Metropolitana de Santiago,1916
55417,GB,5286
55418,Yukon,5887
55419,West Lothian,2726
55420,HH,855
55421,N.,9784
55422,JB,9220
55423,Louisiana,5018
55424,South Australia,6782
55425,Istanbul,6604
55426,BE,8680
55427,Oost-Vlaanderen,919
55428,ON,3634
55429,Alberta,1939
55430,LOM,712
55431,South Island,1203
55432,PA,5960
55433,OH,6135
55434,IL,328
55435,Podlaskie,2935
55436,SI,2258
55437,W,3680
55438,SJ,5224
55439,San José,9247
55440,Gyeongbuk,7267
55441,South Island,7858
55442,VID,5691
55443,Sindh,9947
55444,Voronezh Oblast,4305
55445,Mexico City,9468
55446,Istanbul,7247
55447,Istanbul,1474
55448,ANT,8321
55449,SI,7071
55450,PU,9379
55451,Kaduna,4193
55452,Antioquia,3404
55453,Ulster,2857
55454,Guerrero,9442
55455,N.L.,4536
55456,MP,1589
55457,Metropolitana de Santiago,9401
55458,UP,3737
55459,MH,6246
55460,Antioquia,1965
55461,Istanbul,5757
55462,Michoacán,1738
55463,MA,1382
55464,Shetland,9304
55465,Euskadi,2283
55466,Heredia,3572
55467,Antioquia,7327
55468,Berlin,7160
55469,MU,2374
55470,Pskov Oblast,9886
55471,Veracruz,5183
55472,North Island,9671
55473,L.,8134
55474,NA,9970
55475,O,9179
55476,CUN,1014
55477,Quebec,3005
55478,UT,5497
55479,PSK,4052
55480,Ankara,4404
55481,Vienna,2763
55482,WP,6646
55483,Sicilia,1306
55484,Missouri,4803
55485,Alajuela,1170
55486,Stockholms län,82
55487,MA,2077
55488,Berlin,8648
55489,VEN,4754
55490,Haute-Normandie,7669
55491,PIU,1697
55492,GB,4050
55493,Yaroslavl Oblast,2638
55494,Punjab,6036
55495,East Kalimantan,9851
55496,Vienna,5732
55497,HE,882
55498,C,5242
55499,VB,1578
55500,HH,7760
55501,O'Higgins,8405
55502,PK,6168
55503,Tennessee,2498
55504,łódzkie,7494
55505,New South Wales,5707
55506,Melilla,7321
55507,North Sumatra,5335
55508,ON,6047
55509,San José,191
55510,OX,2973
55511,SP,7955
55512,CAJ,4853
55513,Victoria,3213
55514,KA,2662
55515,Alajuela,4583
55516,Zeeland,8056
55517,IA,3803
55518,Tarapacá,9975
55519,Vienna,4998
55520,C,2931
55521,RM,7541
55522,AK,8955
55523,Vienna,3929
55524,MA,9878
55525,Tamil Nadu,914
55526,Konya,8577
55527,KPK,4085
55528,E,2314
55529,JUN,6718
55530,IL,7718
55531,ANT,4455
55532,Balochistan,6660
55533,L,9594
55534,FC,6832
55535,ON,1559
55536,Radnorshire,8675
55537,C,4999
55538,Punjab,8493
55539,SN,5070
55540,L,2826
55541,WI,7457
55542,ACT,6321
55543,Istanbul,1057
55544,Ontario,6435
55545,Stockholms län,8216
55546,Tabasco,1567
55547,New South Wales,4011
55548,Gaziantep,9458
55549,MA,7674
55550,LA,611
55551,Wielkopolskie,8757
55552,Punjab,4943
55553,Assam,6366
55554,Astrakhan Oblast,62
55555,HE,1031
55556,San José,5943
55557,Baden Württemberg,2437
55558,Metropolitana de Santiago,9509
55559,Tula Oblast,8877
55560,North Island,1731
55561,CUS,6190
55562,Gyeonggi,4402
55563,CV,2598
55564,Noord Brabant,4256
55565,Ov,867
55566,Pomorskie,8473
55567,Nordrhein-Westphalen,5355
55568,Berlin,1365
55569,ON,1868
55570,BE,9334
55571,IA,8162
55572,Arizona,889
55573,LAZ,6761
55574,North Island,8421
55575,Oxfordshire,8574
55576,PIE,3761
55577,LA,2821
55578,Lombardia,7471
55579,Punjab,2508
55580,Jeonbuk,6145
55581,Vienna,8536
55582,Ulster,2323
55583,CDMX,5616
55584,MA,7007
55585,Delaware,2044
55586,Jalisco,5275
55587,South Gyeongsang,7983
55588,Ktn.,3841
55589,ON,9960
55590,Ancash,2233
55591,V,4553
55592,Balochistan,9142
55593,Dr,4584
55594,ANT,8899
55595,Andalucía,8788
55596,Quebec,3733
55597,North Island,1560
55598,Pomorskie,1010
55599,GB,5175
55600,Ver.,317
55601,Vienna,3402
55602,JH,8176
55603,Catalunya,5969
55604,NT,3631
55605,Utrecht,8153
55606,British Columbia,5631
55607,Antioquia,7159
55608,Sinaloa,3909
55609,MA,5270
55610,Aceh,4461
55611,Jharkhand,2512
55612,Nizhny Novgorod Oblast,8857
55613,JB,1402
55614,San José,3347
55615,TYU,789
55616,Berlin,6409
55617,Maranhão,9729
55618,A,2134
55619,North Island,3400
55620,Lagos,7510
55621,LU,8829
55622,Wien,9935
55623,LU,3700
55624,Lanarkshire,6073
55625,BA,2942
55626,Victoria,5526
55627,New South Wales,7610
55628,South Gyeongsang,8132
55629,UP,8139
55630,MG,2598
55631,Rheinland-Pfalz,382
55632,Puebla,923
55633,MA,798
55634,WB,1439
55635,Connecticut,1770
55636,RM,2796
55637,NI,5438
55638,Sbg.,4475
55639,WV,8271
55640,Queensland,6290
55641,Astrakhan Oblast,1106
55642,MA,2123
55643,SI,6160
55644,MG,5188
55645,Jönköpings län,9536
55646,Berlin,1024
55647,BA,5221
55648,Istanbul,1188
55649,Madrid,4939
55650,Rio de Janeiro,5496
55651,VGG,1693
55652,IVA,8979
55653,SJ,9995
55654,Zuid Holland,99
55655,NI,3429
55656,Wien,7471
55657,PR,1613
55658,Punjab,6594
55659,PI,5154
55660,Connacht,1805
55661,NI,1974
55662,SJ,6477
55663,KS,1628
55664,Rio Grande do Sul,1114
55665,IX,8847
55666,VI,47
55667,Sindh,7143
55668,Victoria,1190
55669,SP,8711
55670,Hamburg,382
55671,Florida,4066
55672,Kerala,8545
55673,Antioquia,6104
55674,New South Wales,8597
55675,Stockholms län,4722
55676,Calabria,5857
55677,Dr,844
55678,Principado de Asturias,5404
55679,Catalunya,9697
55680,OP,8937
55681,ON,5042
55682,MA,4152
55683,A,9336
55684,Zl,371
55685,Comunitat Valenciana,8074
55686,Los Ríos,5110
55687,WV,3540
55688,IL,7282
55689,Pernambuco,2825
55690,ID,9196
55691,NSW,6555
55692,AK,8162
55693,Vienna,5518
55694,Västra Götalands län,8839
55695,Bahia,6051
55696,Quebec,2113
55697,Ontario,6002
55698,Istanbul,3930
55699,Berlin,7250
55700,PUN,4573
55701,Kocaeli,5216
55702,CO,9067
55703,Sardegna,5466
55704,Indiana,2030
55705,AB,5637
55706,NI,7390
55707,Galicia,906
55708,Leinster,3364
55709,West Bengal,1709
55710,N.,609
55711,İzmir,9064
55712,ANT,2149
55713,QLD,1920
55714,PK,8909
55715,BO,5721
55716,WB,3976
55717,North Jeolla,2011
55718,SMO,1210
55719,North Island,9481
55720,Punjab,6806
55721,Västra Götalands län,2946
55722,LA,9246
55723,Waals-Brabant,1904
55724,VB,7334
55725,Balochistan,4481
55726,Aydın,4474
55727,BE,9757
55728,Uttar Pradesh,5238
55729,Sląskie,409
55730,CO,4062
55731,ANT,1210
55732,QC,3352
55733,VOR,196
55734,Guanacaste,3085
55735,Baden Württemberg,7833
55736,CA,8887
55737,Wien,5892
55738,Jeonnam,5723
55739,Kujawsko-pomorskie,4880
55740,Sussex,4497
55741,Languedoc-Roussillon,2040
55742,Ulster,1022
55743,G,8908
55744,Puno,464
55745,RM,5228
55746,Sakhalin Oblast,2976
55747,Biobío,971
55748,North Island,5920
55749,Chis.,6394
55750,DS,6745
55751,San José,3244
55752,Comunitat Valenciana,2457
55753,ANC,5858
55754,Lubelskie,2871
55755,UP,7827
55756,NW,5100
55757,São Paulo,9513
55758,CDMX,5189
55759,Gl,1400
55760,Jönköpings län,2765
55761,Vienna,7678
55762,Sląskie,7035
55763,CAL,6727
55764,Vienna,5596
55765,MA,7642
55766,Istanbul,1329
55767,Wien,917
55768,Wien,4120
55769,SI,2261
55770,SJ,8139
55771,North Island,5383
55772,North Island,376
55773,łódzkie,3694
55774,Noord Brabant,4423
55775,Lubuskie,688
55776,Munster,9605
55777,CAM,9268
55778,Metropolitana de Santiago,7329
55779,NI,3696
55780,North Jeolla,7162
55781,Wien,1258
55782,SI,7082
55783,NB,4718
55784,Cartago,6905
55785,Veracruz,3241
55786,Euskadi,3675
55787,Gyeonggi,4944
55788,AB,272
55789,Nizhny Novgorod Oblast,61
55790,North Island,4834
55791,NI,6093
55792,JB,4975
55793,BR,7647
55794,Queensland,2789
55795,NI,3888
55796,BA,3000
55797,Île-de-France,7780
55798,Galicia,3387
55799,Ontario,6688
55800,AB,130
55801,Gyeongnam,5115
55802,Jalisco,9562
55803,Gto.,1214
55804,Île-de-France,4193
55805,LAL,1195
55806,Gyeongbuk,3053
55807,GB,8749
55808,PIE,205
55809,Cornwall,4795
55810,HH,4486
55811,Lima,9071
