post_id,num_likes
44977,8132
44978,531
44979,9097
44980,3391
44981,1584
44982,2021
44983,5549
44984,485
44985,8033
44986,9723
44987,2186
44988,2258
44989,1029
44990,6158
44991,431
44992,4957
44993,631
44994,9656
44995,7956
44996,5827
44997,6692
44998,4698
44999,186
45000,9764
45001,764
45002,3090
45003,3258
45004,2418
45005,3877
45006,1120
45007,8054
45008,9371
45009,3499
45010,4224
45011,490
45012,4709
45013,3148
45014,6049
45015,548
45016,18
45017,6356
45018,5521
45019,813
45020,4594
45021,5353
45022,8885
45023,4025
45024,192
45025,3166
45026,5240
45027,3281
45028,9514
45029,5649
45030,2618
45031,7920
45032,737
45033,6187
45034,3013
45035,2432
45036,8035
45037,930
45038,1876
45039,6840
45040,1394
45041,2970
45042,5566
45043,9230
45044,1582
45045,9676
45046,757
45047,1812
45048,5067
45049,625
45050,3912
45051,1620
45052,5241
45053,4725
45054,5311
45055,5366
45056,3719
45057,7295
45058,2870
45059,7637
45060,9337
45061,315
45062,3283
45063,5923
45064,4756
45065,799
45066,362
45067,6566
45068,7535
45069,7205
45070,8983
45071,8405
45072,5239
45073,9895
45074,7987
45075,9138
45076,7312
45077,6913
45078,4802
45079,9971
45080,2331
45081,4254
45082,1474
45083,6143
45084,6802
45085,5006
45086,2149
45087,9713
45088,2118
45089,4299
45090,3948
45091,6163
45092,2401
45093,9759
45094,5958
45095,9126
45096,312
45097,8612
45098,3370
45099,9404
45100,2634
45101,8342
45102,4530
45103,5422
45104,8380
45105,418
45106,5138
45107,9556
45108,6478
45109,8464
45110,1572
45111,3037
45112,7137
45113,7192
45114,3046
45115,8632
45116,3181
45117,8088
45118,5586
45119,4062
45120,9329
45121,1437
45122,4287
45123,6100
45124,8071
45125,4636
45126,6693
45127,5391
45128,6608
45129,8091
45130,1317
45131,3218
45132,1542
45133,5517
45134,5822
45135,3373
45136,5017
45137,7606
45138,7825
45139,9397
45140,8574
45141,8235
45142,6012
45143,6631
45144,4621
45145,4945
45146,4936
45147,2803
45148,6926
45149,6889
45150,7444
45151,3354
45152,892
45153,7181
45154,9814
45155,70
45156,9012
45157,1940
45158,4510
45159,5409
45160,5132
45161,2845
45162,4362
45163,3522
45164,2946
45165,6476
45166,8704
45167,8732
45168,8859
45169,8733
45170,306
45171,1281
45172,4531
45173,9324
45174,8220
45175,9396
45176,5947
45177,8933
45178,780
45179,8218
45180,6519
45181,6687
45182,5795
45183,9927
45184,6975
45185,3559
45186,2839
45187,5406
45188,4356
45189,3446
45190,8986
45191,8799
45192,9096
45193,9032
45194,7176
45195,7315
45196,2956
45197,818
45198,1730
45199,1806
45200,695
45201,3283
45202,9608
45203,4652
45204,1019
45205,6108
45206,6811
45207,4280
45208,3679
45209,3577
45210,7603
45211,8950
45212,3301
45213,9337
45214,7205
45215,8113
45216,9267
45217,289
45218,5079
45219,7156
45220,7948
45221,9395
45222,6113
45223,2579
45224,7348
45225,2876
45226,7746
45227,2714
45228,8962
45229,9806
45230,8376
45231,8136
45232,9748
45233,4809
45234,5572
45235,2364
45236,7529
45237,4966
45238,1925
45239,4165
45240,1789
45241,7563
45242,2493
45243,357
45244,379
45245,9729
45246,1845
45247,5860
45248,2712
45249,2784
45250,2134
45251,9993
45252,9947
45253,2289
45254,3929
45255,649
45256,1361
45257,8838
45258,7750
45259,6408
45260,9733
45261,6156
45262,5027
45263,7649
45264,4792
45265,5807
45266,6593
45267,9758
45268,3650
45269,7910
45270,3641
45271,7557
45272,3299
45273,5931
45274,3339
45275,1828
45276,7191
45277,4252
45278,7527
45279,138
45280,1738
45281,1394
45282,924
45283,2366
45284,8133
45285,5488
45286,571
45287,8398
45288,5312
45289,4905
45290,1222
45291,2254
45292,6627
45293,1708
45294,2666
45295,4572
45296,4768
45297,8862
45298,5174
45299,7945
45300,1419
45301,707
45302,400
45303,7684
45304,4633
45305,9351
45306,7227
45307,6795
45308,9715
45309,268
45310,9002
45311,7126
45312,2987
45313,4299
45314,5841
45315,2336
45316,9443
45317,6783
45318,1667
45319,8825
45320,1183
45321,6425
45322,5715
45323,9869
45324,5013
45325,7383
45326,2858
45327,8579
45328,5072
45329,5462
45330,5277
45331,5107
45332,1164
45333,8038
45334,5599
45335,7187
45336,5101
45337,2073
45338,4164
45339,532
45340,890
45341,7837
45342,7532
45343,225
45344,6181
45345,9906
45346,7409
45347,9970
45348,524
45349,1435
45350,7843
45351,8321
45352,3454
45353,689
45354,6260
45355,2783
45356,9894
45357,5036
45358,4679
45359,6859
45360,7147
45361,560
45362,3008
45363,5701
45364,6095
45365,2787
45366,6500
45367,2352
45368,7285
45369,83
45370,8105
45371,5659
45372,5783
45373,6849
45374,7147
45375,670
45376,8548
45377,7920
45378,462
45379,9439
45380,7187
45381,6822
45382,9438
45383,2683
45384,7697
45385,8330
45386,6182
45387,2574
45388,9928
45389,9659
45390,6473
45391,190
45392,8651
45393,4027
45394,8828
45395,4419
45396,8030
45397,8921
45398,3226
45399,1498
45400,4071
45401,6644
45402,2065
45403,5213
45404,5725
45405,5015
45406,6423
45407,5943
45408,7954
45409,8122
45410,970
45411,939
45412,8853
45413,383
45414,7992
45415,4632
45416,8866
45417,4733
45418,888
45419,5552
45420,2237
45421,9737
45422,8613
45423,6554
45424,7373
45425,7006
45426,8300
45427,6088
45428,8992
45429,6601
45430,2476
45431,1996
45432,7833
45433,9619
45434,4410
45435,7602
45436,9032
45437,2010
45438,1613
45439,8734
45440,2731
45441,1501
45442,9134
45443,5941
45444,5540
45445,3243
45446,8841
45447,8524
45448,238
45449,6404
45450,2045
45451,9657
45452,6208
45453,6630
45454,6592
45455,7636
45456,2420
45457,8295
45458,1501
45459,8424
45460,5805
45461,3679
45462,2287
45463,4911
45464,6703
45465,6943
45466,7539
45467,8001
45468,4414
45469,7880
45470,961
45471,5350
45472,6408
45473,2103
45474,3352
45475,9071
45476,4003
45477,4580
45478,4718
45479,3413
45480,3588
45481,3722
45482,883
45483,3800
45484,2355
45485,7154
45486,7613
45487,410
45488,6936
45489,2443
45490,6649
45491,1168
45492,5699
45493,4783
45494,2321
45495,6413
45496,6958
45497,2100
45498,651
45499,2455
45500,1305
45501,8662
45502,7582
45503,4683
45504,1659
45505,1777
45506,3750
45507,7774
45508,442
45509,9226
45510,3658
45511,4067
45512,6651
45513,6418
45514,447
45515,6550
45516,644
45517,5445
45518,1177
45519,7236
45520,5539
45521,8283
45522,860
45523,1133
45524,575
45525,2643
45526,1739
45527,3516
45528,2341
45529,3335
45530,1770
45531,4771
45532,8977
45533,6009
45534,5161
45535,5082
45536,3750
45537,7557
45538,1744
45539,401
45540,3057
45541,6840
45542,8813
45543,400
45544,5810
45545,5703
45546,4541
45547,625
45548,6198
45549,6639
45550,4478
45551,2494
45552,9811
45553,4492
45554,4155
45555,301
45556,2321
45557,4078
45558,5110
45559,2178
45560,201
45561,8763
45562,4254
45563,3676
45564,6054
45565,3600
45566,2811
45567,1853
45568,3689
45569,2119
45570,9902
45571,6313
45572,1093
45573,9502
45574,1327
45575,442
45576,1555
45577,1388
45578,3822
45579,1106
45580,4085
45581,8998
45582,2840
45583,2037
45584,8530
45585,2832
45586,3442
45587,7460
45588,5955
45589,517
45590,7135
45591,8020
45592,275
45593,4607
45594,3178
45595,2613
45596,3221
45597,4829
45598,3242
45599,3616
45600,5843
45601,2398
45602,8657
45603,6150
45604,5720
45605,4587
45606,8693
45607,4644
45608,8127
45609,6079
45610,5380
45611,4682
45612,156
45613,7775
45614,4307
45615,9230
45616,7400
45617,789
45618,3472
45619,1998
45620,9400
45621,9217
45622,7712
45623,5763
45624,6136
45625,8475
45626,5851
45627,7659
45628,4043
45629,766
45630,7964
45631,1754
45632,5297
45633,5898
45634,695
45635,7574
45636,4432
45637,9589
45638,2868
45639,8253
45640,2907
45641,6583
45642,338
45643,7914
45644,8673
45645,6334
45646,1663
45647,2152
45648,5913
45649,9075
45650,2828
45651,9203
45652,4989
45653,5496
45654,654
45655,173
45656,228
45657,7344
45658,3653
45659,5123
45660,2910
45661,8358
45662,8198
45663,1966
45664,5256
45665,481
45666,130
45667,9369
45668,8313
45669,8390
45670,5793
45671,2144
45672,6464
45673,4708
45674,201
45675,4759
45676,1280
45677,6398
45678,2067
45679,7854
45680,4779
45681,349
45682,5055
45683,1255
45684,8208
45685,8779
45686,2159
45687,3386
45688,6363
45689,4095
45690,8716
45691,886
45692,1106
45693,8740
45694,8761
45695,3802
45696,898
45697,3506
45698,2678
45699,3364
45700,8106
45701,680
45702,2540
45703,7758
45704,6625
45705,3380
45706,4050
45707,9102
45708,7686
45709,1203
45710,3222
45711,1630
45712,8592
45713,6693
45714,6122
45715,3427
45716,7901
45717,1459
45718,7325
45719,671
45720,9538
45721,7721
45722,2580
45723,3017
45724,8119
45725,9144
45726,5960
45727,8982
45728,6990
45729,4080
45730,201
45731,5493
45732,2160
45733,677
45734,2132
45735,7671
45736,1475
45737,8534
45738,147
45739,7064
45740,5402
45741,8228
45742,8132
45743,4961
45744,3410
45745,8632
45746,7370
45747,864
45748,8987
45749,5660
45750,2528
45751,442
45752,9269
45753,9865
45754,1492
45755,6474
45756,4322
45757,838
45758,2657
45759,2689
45760,3273
45761,5794
45762,2306
45763,4591
45764,229
45765,3342
45766,8911
45767,1976
45768,2396
45769,8817
45770,745
45771,6956
45772,6435
45773,5960
45774,896
45775,76
45776,3163
45777,5896
45778,953
45779,994
45780,123
45781,4698
45782,6959
45783,2449
45784,1423
45785,7058
45786,3621
45787,3107
45788,9424
45789,9687
45790,9549
45791,9649
45792,7466
45793,2995
45794,7592
45795,1480
45796,1434
45797,2118
45798,4523
45799,2130
45800,9914
45801,9588
45802,3956
45803,7121
45804,7126
45805,8569
45806,4490
45807,7843
45808,4994
45809,584
45810,6623
45811,5426
45812,848
45813,989
45814,4164
45815,1849
45816,1964
45817,5107
45818,7514
45819,8372
45820,5729
45821,3711
45822,5363
45823,4744
45824,6851
45825,637
45826,2341
45827,8931
45828,402
45829,9806
45830,8046
45831,1283
45832,894
45833,3088
45834,1087
45835,2061
45836,1339
45837,374
45838,9720
45839,6075
45840,8683
45841,1326
45842,8355
45843,9001
45844,4376
45845,9924
45846,1664
45847,4479
45848,3770
45849,7812
45850,8778
45851,2434
45852,2495
45853,9163
45854,1979
45855,1610
45856,9977
45857,1483
45858,5570
45859,8756
45860,5602
45861,2295
45862,7829
45863,8094
45864,7552
45865,9095
45866,4380
45867,1777
45868,5140
45869,3274
45870,2554
45871,5900
45872,7866
45873,6576
45874,3839
45875,7875
45876,1449
45877,5336
45878,6609
45879,372
45880,7205
45881,2116
45882,4540
45883,7047
45884,337
45885,4071
45886,2504
45887,2273
45888,9277
45889,378
45890,2237
45891,7835
45892,7757
45893,4158
45894,9783
45895,8535
45896,6527
45897,3775
45898,1439
45899,3958
45900,5191
45901,5682
45902,6562
45903,2221
45904,2711
45905,3411
45906,4780
45907,3682
45908,6934
45909,812
45910,2855
45911,3453
45912,4632
45913,5394
45914,4258
45915,4205
45916,8837
45917,305
45918,8490
45919,9035
45920,6402
45921,7755
45922,2206
45923,8548
45924,607
45925,7889
45926,2758
45927,9714
45928,5038
45929,2576
45930,8571
45931,7649
45932,803
45933,1916
45934,6061
45935,6932
45936,4166
45937,4064
45938,6040
45939,2597
45940,9204
45941,5203
45942,5829
45943,5068
45944,3665
45945,4083
45946,2943
45947,9904
45948,1546
45949,5964
45950,8433
45951,9506
45952,1254
45953,3827
45954,77
45955,9884
45956,6019
45957,3397
45958,8106
45959,9393
45960,8468
45961,5827
45962,1178
45963,5580
45964,9516
45965,223
45966,46
45967,8112
45968,7989
45969,4001
45970,8479
45971,1603
45972,182
45973,6685
45974,1105
45975,8567
45976,9389
45977,8176
45978,4961
45979,6827
45980,5874
45981,1726
45982,7983
45983,3116
45984,6370
45985,7282
45986,8476
45987,4687
45988,3868
45989,8073
45990,8985
45991,1511
45992,101
45993,3709
45994,4455
45995,7482
45996,4504
45997,5709
45998,3706
45999,7508
46000,7330
46001,4106
46002,6960
46003,2904
46004,7703
46005,4347
46006,9144
46007,1221
46008,5797
46009,2497
46010,413
46011,1422
46012,3090
46013,562
46014,3
46015,9900
46016,6512
46017,5361
46018,2608
46019,4907
46020,2236
46021,4999
46022,3361
46023,4797
46024,1260
46025,5840
46026,4895
46027,4201
46028,6596
46029,776
46030,3065
46031,2559
46032,2776
46033,789
46034,8718
46035,9849
46036,4271
46037,8827
46038,3788
46039,4748
46040,3874
46041,9896
46042,1114
46043,7607
46044,6298
46045,5447
46046,1056
46047,9953
46048,2575
46049,2962
46050,8327
46051,7250
46052,7797
46053,3943
46054,4376
46055,9257
46056,6643
46057,2293
46058,7738
46059,9219
46060,5354
46061,8250
46062,36
46063,4031
46064,2872
46065,6763
46066,8276
46067,1394
46068,5678
46069,3693
46070,8849
46071,2135
46072,4814
46073,1066
46074,7648
46075,4375
46076,3546
46077,1802
46078,6395
46079,4264
46080,9140
46081,4540
46082,7677
46083,4962
46084,2638
46085,4398
46086,6291
46087,3925
46088,1374
46089,9314
46090,2128
46091,2179
46092,9497
46093,5929
46094,8360
46095,1572
46096,4729
46097,2374
46098,2958
46099,1590
46100,114
46101,5283
46102,914
46103,3184
46104,1294
46105,564
46106,895
46107,5071
46108,4274
46109,1101
46110,6863
46111,1374
46112,2463
46113,4014
46114,2008
46115,1246
46116,8983
46117,6959
46118,4048
46119,4739
46120,5498
46121,3110
46122,302
46123,8223
46124,8994
46125,106
46126,1036
46127,3208
46128,3201
46129,3127
46130,3137
46131,8427
46132,9275
46133,1109
46134,3710
46135,3154
46136,9572
46137,3463
46138,6227
46139,7123
46140,6676
46141,7542
46142,1253
46143,1752
46144,3348
46145,8562
46146,9579
46147,8257
46148,2116
46149,4378
46150,494
46151,1290
46152,4357
46153,5940
46154,152
46155,5955
46156,4165
46157,4272
46158,8951
46159,7364
46160,2936
46161,6766
46162,6211
46163,1012
46164,3057
46165,8448
46166,9525
46167,7377
46168,3998
46169,1738
46170,678
46171,5491
46172,706
46173,5262
46174,3654
46175,9110
46176,2838
46177,8772
46178,7257
46179,822
46180,4342
46181,9891
46182,7229
46183,2346
46184,6936
46185,8773
46186,9652
46187,7609
46188,4566
46189,8100
46190,2985
46191,6196
46192,8793
46193,5490
46194,3089
46195,6129
46196,4935
46197,8635
46198,9271
46199,4223
46200,4993
46201,1597
46202,6441
46203,7408
46204,4223
46205,8932
46206,800
46207,5567
46208,4645
46209,448
46210,2320
46211,9008
46212,9271
46213,4788
46214,1005
46215,822
46216,2497
46217,9355
46218,3778
46219,45
46220,2165
46221,2986
46222,1205
46223,7253
46224,6459
46225,1893
46226,5154
46227,5916
46228,6728
46229,7268
46230,1440
46231,3524
46232,7979
46233,1254
46234,8258
46235,3381
46236,8449
46237,2137
46238,1382
46239,1047
46240,9036
46241,1802
46242,3132
46243,654
46244,8063
46245,2147
46246,9467
46247,9530
46248,6250
46249,1158
46250,3902
46251,8965
46252,2249
46253,2023
46254,5289
46255,3007
46256,6459
46257,6630
46258,8087
46259,8324
46260,5593
46261,7630
46262,9445
46263,1847
46264,1234
46265,8694
46266,8647
46267,7333
46268,2114
46269,8891
46270,5478
46271,4347
46272,3073
46273,9402
46274,3801
46275,5513
46276,295
46277,9084
46278,6359
46279,2282
46280,959
46281,3158
46282,8689
46283,7902
46284,7717
46285,8454
46286,3589
46287,8427
46288,5828
46289,6536
46290,3175
46291,9854
46292,8556
46293,9165
46294,1957
46295,6081
46296,9446
46297,7756
46298,7112
46299,5535
46300,3023
46301,7057
46302,5215
46303,8756
46304,3224
46305,8912
46306,8204
46307,5013
46308,394
46309,421
46310,3954
46311,1294
46312,4143
46313,9117
46314,5236
46315,1662
46316,430
46317,7478
46318,1776
46319,8854
46320,5920
46321,5589
46322,9601
46323,5529
46324,7638
46325,3444
46326,7739
46327,6172
46328,285
46329,1865
46330,5368
46331,3418
46332,5324
46333,743
46334,4962
46335,7357
46336,2681
46337,4715
46338,1579
46339,7721
46340,5120
46341,873
46342,5412
46343,1703
46344,690
46345,4635
46346,849
46347,9453
46348,8849
46349,321
46350,524
46351,8302
46352,9711
46353,9374
46354,704
46355,6190
46356,3413
46357,9759
46358,4725
46359,5938
46360,2815
46361,2220
46362,5098
46363,7715
46364,8837
46365,8537
46366,4817
46367,5901
46368,4016
46369,9509
46370,3182
46371,5411
46372,984
46373,9014
46374,2128
46375,8450
46376,1870
46377,4787
46378,6638
46379,4245
46380,1880
46381,6111
46382,9250
46383,7207
46384,4038
46385,3053
46386,9908
46387,3659
46388,173
46389,1628
46390,1329
46391,4586
46392,6484
46393,717
46394,8139
46395,3614
46396,8377
46397,5554
46398,5685
46399,381
46400,4811
46401,6870
46402,5764
46403,9629
46404,961
46405,4829
46406,4591
46407,2272
46408,7015
46409,3228
46410,9691
46411,4368
46412,8285
46413,9921
46414,634
46415,852
46416,267
46417,6166
46418,7833
46419,1289
46420,7871
46421,5212
46422,540
46423,7400
46424,8101
46425,2624
46426,8696
46427,2830
46428,4945
46429,3119
46430,8552
46431,1457
46432,1975
46433,5183
46434,4464
46435,6481
46436,106
46437,6525
46438,4568
46439,2999
46440,9051
46441,9207
46442,6399
46443,364
46444,656
46445,2432
46446,6054
46447,587
46448,7405
46449,1031
46450,9693
46451,4383
46452,408
46453,4176
46454,7851
46455,8946
46456,55
46457,9889
46458,454
46459,2768
46460,1046
46461,3106
46462,9618
46463,9051
46464,1699
46465,5418
46466,9057
46467,5633
46468,3754
46469,7514
46470,6173
46471,8462
46472,7571
46473,5858
46474,7642
46475,4194
46476,8038
46477,8623
46478,5172
46479,1972
46480,8225
46481,7077
46482,3053
46483,8200
46484,6181
46485,6104
46486,7054
46487,9727
46488,7557
46489,204
46490,6104
46491,4562
46492,7380
46493,8782
46494,5397
46495,2880
46496,4079
46497,8164
46498,927
46499,6427
46500,783
46501,884
46502,9417
46503,369
46504,3248
46505,6542
46506,2201
46507,8414
46508,3335
46509,8528
46510,2417
46511,3700
46512,4024
46513,1493
46514,4480
46515,3581
46516,8688
46517,4289
46518,3919
46519,8789
46520,1513
46521,8201
46522,6364
46523,7661
46524,6674
46525,5861
46526,2271
46527,6285
46528,4770
46529,7485
46530,6873
46531,9179
46532,8431
46533,7408
46534,6855
46535,168
46536,6067
46537,8119
46538,5600
46539,9644
46540,7072
46541,6260
46542,7985
46543,6876
46544,4167
46545,6420
46546,119
46547,1404
46548,4170
46549,1696
46550,7888
46551,5596
46552,3152
46553,7968
46554,3560
46555,6916
46556,4023
46557,1156
46558,1986
46559,633
46560,6155
46561,5449
46562,1938
46563,1451
46564,5757
46565,5552
46566,3546
46567,7311
46568,5754
46569,2420
46570,5683
46571,8195
46572,9414
46573,1175
46574,7078
46575,4205
46576,6528
46577,424
46578,2981
46579,6316
46580,5941
46581,8190
46582,6182
46583,3862
46584,2491
46585,8322
46586,6483
46587,4778
46588,2525
46589,8410
46590,9082
46591,8827
46592,9566
46593,1976
46594,5351
46595,261
46596,4054
46597,7887
46598,4817
46599,395
46600,9458
46601,7429
46602,2210
46603,4311
46604,1633
46605,2259
46606,6027
46607,9186
46608,8464
46609,5850
46610,751
46611,5536
46612,4571
46613,4261
46614,5907
46615,2678
46616,2891
46617,4223
46618,5331
46619,705
46620,8984
46621,9355
46622,3853
46623,5467
46624,625
46625,1582
46626,7227
46627,3697
46628,2734
46629,6120
46630,8615
46631,5245
46632,4323
46633,1857
46634,1457
46635,2523
46636,6792
46637,3693
46638,3538
46639,6233
46640,4780
46641,3647
46642,4686
46643,4884
46644,6644
46645,3730
46646,3328
46647,5976
46648,8188
46649,5594
46650,4421
46651,7546
46652,7568
46653,9125
46654,498
46655,6049
46656,3516
46657,2738
46658,1064
46659,4461
46660,7856
46661,1162
46662,3635
46663,4141
46664,7684
46665,8883
46666,6918
46667,9177
46668,6396
46669,7435
46670,2355
46671,8449
46672,9517
46673,6961
46674,8312
46675,7690
46676,560
46677,3565
46678,3212
46679,2047
46680,3725
46681,3505
46682,2581
46683,4949
46684,7393
46685,3113
46686,6616
46687,3371
46688,5505
46689,20
46690,3857
46691,2738
46692,8923
46693,4332
46694,9683
46695,2662
46696,1648
46697,1851
46698,5009
46699,8036
46700,9137
46701,3754
46702,3542
46703,3329
46704,3464
46705,1768
46706,8208
46707,2546
46708,1971
46709,2735
46710,9135
46711,2477
46712,4863
46713,4881
46714,5457
46715,7656
46716,7448
46717,1193
46718,6906
46719,9469
46720,740
46721,5187
46722,6927
46723,2892
46724,3473
46725,1586
46726,1787
46727,6626
46728,5664
46729,4332
46730,8075
46731,3714
46732,44
46733,8429
46734,4872
46735,6434
46736,3849
46737,2025
46738,5541
46739,9196
46740,2215
46741,4807
46742,1339
46743,5414
46744,3703
46745,5822
46746,5574
46747,583
46748,5109
46749,8564
46750,7966
46751,8231
46752,2303
46753,8306
46754,2842
46755,517
46756,8428
46757,414
46758,4435
46759,8036
46760,8750
46761,7546
46762,7877
46763,4805
46764,1015
46765,9950
46766,1110
46767,7763
46768,7875
46769,7416
46770,1298
46771,8584
46772,3708
46773,7958
46774,8386
46775,4439
46776,5026
46777,3819
46778,8526
46779,4408
46780,6212
46781,1645
46782,7335
46783,8161
46784,9704
46785,4553
46786,4845
46787,9886
46788,5786
46789,6301
46790,6987
46791,5992
46792,9348
46793,7703
46794,8971
46795,4262
46796,1538
46797,3514
46798,3396
46799,6825
46800,134
46801,4118
46802,4080
46803,7234
46804,4691
46805,7907
46806,6513
46807,1347
46808,5616
46809,1970
46810,7520
46811,6671
46812,5073
46813,6189
46814,422
46815,2364
46816,1359
46817,5174
46818,728
46819,5434
46820,5435
46821,5829
46822,4224
46823,1547
46824,8697
46825,4932
46826,6374
46827,8506
46828,5209
46829,7578
46830,2956
46831,4507
46832,355
46833,8373
46834,8716
46835,5621
46836,3552
46837,7193
46838,898
46839,2156
46840,3810
46841,925
46842,614
46843,6882
46844,4606
46845,7570
46846,7104
46847,7178
46848,9596
46849,894
46850,6949
46851,7774
46852,1479
46853,606
46854,2422
46855,8612
46856,7747
46857,9315
46858,3278
46859,2957
46860,3623
46861,4790
46862,2502
46863,8269
46864,7050
46865,3365
46866,7799
46867,191
46868,7341
46869,2015
46870,9495
46871,6331
46872,7122
46873,2792
46874,2234
46875,477
46876,8777
46877,5172
46878,1857
46879,273
46880,8262
46881,445
46882,8429
46883,4731
46884,6311
46885,5568
46886,8671
46887,9604
46888,7852
46889,7222
46890,4624
46891,3849
46892,8369
46893,3160
46894,1814
46895,1150
46896,6264
46897,5158
46898,93
46899,4981
46900,643
46901,2645
46902,5949
46903,1579
46904,546
46905,4077
46906,8072
46907,1968
46908,4100
46909,7292
46910,5213
46911,7027
46912,500
46913,8724
46914,5267
46915,5452
46916,1700
46917,6371
46918,2073
46919,2374
46920,5999
46921,3449
46922,3394
46923,439
46924,6092
46925,7616
46926,4899
46927,2149
46928,6037
46929,6772
46930,3169
46931,840
46932,1309
46933,6640
46934,7472
46935,8418
46936,1509
46937,1545
46938,6982
46939,1030
46940,3534
46941,7088
46942,5990
46943,9034
46944,2186
46945,1249
46946,3509
46947,4472
46948,4
46949,9887
46950,6929
46951,6734
46952,5378
46953,3114
46954,1507
46955,2904
46956,3962
46957,8545
46958,6938
46959,5822
46960,9821
46961,6978
46962,34
46963,8420
46964,2708
46965,1043
46966,2408
46967,4770
46968,2965
46969,4810
46970,651
46971,7774
46972,1397
46973,501
46974,6439
46975,7520
46976,9965
46977,9701
46978,8238
46979,4226
46980,1051
46981,7643
46982,599
46983,4956
46984,6954
46985,6041
46986,3511
46987,2086
46988,7398
46989,8838
46990,2801
46991,3937
46992,8057
46993,5027
46994,6039
46995,8041
46996,5797
46997,3564
46998,2278
46999,3846
47000,8082
47001,8044
47002,677
47003,367
47004,9630
47005,4668
47006,9615
47007,4546
47008,3308
47009,2972
47010,5391
47011,2099
47012,8352
47013,2304
47014,2040
47015,4266
47016,2753
47017,4913
47018,7078
47019,5450
47020,5134
47021,6635
47022,5909
47023,8856
47024,1899
47025,496
47026,1090
47027,4571
47028,8449
47029,8272
47030,431
47031,1472
47032,7277
47033,9336
47034,8035
47035,4232
47036,1959
47037,848
47038,6247
47039,2352
47040,3919
47041,7994
47042,3857
47043,347
47044,8868
47045,8431
47046,7933
47047,7228
47048,4805
47049,8283
47050,7783
47051,4249
47052,1261
47053,8741
47054,7168
47055,2908
47056,3280
47057,1756
47058,7860
47059,7609
47060,2463
47061,5946
47062,7689
47063,3522
47064,5507
47065,4277
47066,5191
47067,4974
47068,3804
47069,2207
47070,5568
47071,3470
47072,3319
47073,9766
47074,3415
47075,5562
47076,8734
47077,6519
47078,6676
47079,9829
47080,4039
47081,1981
47082,2496
47083,6464
47084,3921
47085,7260
47086,6925
47087,4697
47088,3261
47089,6250
47090,2783
47091,2307
47092,9950
47093,2249
47094,6373
47095,4161
47096,7761
47097,4577
47098,5886
47099,7272
47100,8793
47101,8285
47102,6624
47103,6307
47104,5832
47105,9839
47106,2722
47107,4031
47108,8798
47109,4602
47110,5522
47111,5492
47112,9445
47113,3388
47114,217
47115,6657
47116,5961
47117,9692
47118,4149
47119,8418
47120,6345
47121,807
47122,3514
47123,8950
47124,4905
47125,7149
47126,4027
47127,88
47128,6337
47129,207
47130,3432
47131,9210
47132,3904
47133,3428
47134,8684
47135,4213
47136,3052
47137,4778
47138,9297
47139,7448
47140,6297
47141,5520
47142,1551
47143,3966
47144,4868
47145,1726
47146,2238
47147,2167
47148,4248
47149,5845
47150,8633
47151,4742
47152,9829
47153,1507
47154,375
47155,4889
47156,146
47157,9002
47158,2686
47159,6219
47160,3282
47161,8693
47162,7038
47163,3302
47164,2836
47165,9137
47166,6110
47167,3899
47168,3240
47169,3527
47170,398
47171,1842
47172,9650
47173,364
47174,6440
47175,5081
47176,2446
47177,3059
47178,9296
47179,3179
47180,8661
47181,4958
47182,3328
47183,7012
47184,1642
47185,8111
47186,9786
47187,4952
47188,3333
47189,9896
47190,4120
47191,976
47192,3158
47193,7894
47194,5017
47195,5555
47196,3476
47197,144
47198,6795
47199,5949
47200,2330
47201,7463
47202,6063
47203,5384
47204,4022
47205,22
47206,2840
47207,6990
47208,5227
47209,1418
47210,7892
47211,3800
47212,9965
47213,3558
47214,1784
47215,3832
47216,8065
47217,8849
47218,91
47219,1184
47220,4655
47221,5447
47222,3985
47223,6826
47224,4201
47225,9190
47226,4587
47227,9632
47228,5648
47229,6885
47230,8773
47231,8979
47232,1976
47233,9461
47234,9626
47235,1677
47236,6434
47237,1832
47238,8633
47239,2492
47240,3745
47241,2360
47242,1432
47243,8186
47244,5353
47245,3849
47246,1381
47247,9706
47248,1512
47249,6782
47250,1646
47251,4650
47252,220
47253,8329
47254,7213
47255,4143
47256,5656
47257,5466
47258,9210
47259,3226
47260,1946
47261,3767
47262,9250
47263,360
47264,8508
47265,1807
47266,7615
47267,1537
47268,405
47269,3596
47270,2151
47271,4848
47272,7039
47273,4100
47274,47
47275,3360
47276,4089
47277,164
47278,1897
47279,8657
47280,9641
47281,7214
47282,5102
47283,3751
47284,2467
47285,2341
47286,5401
47287,3387
47288,5988
47289,3372
47290,4320
47291,1186
47292,5646
47293,8152
47294,1683
47295,6970
47296,5869
47297,5008
47298,3992
47299,3
47300,7761
47301,8977
47302,6863
47303,8637
47304,2033
47305,2395
47306,8765
47307,8601
47308,3899
47309,9664
47310,3665
47311,8219
47312,5725
47313,9611
47314,4494
47315,146
47316,2510
47317,5586
47318,4710
47319,5908
47320,614
47321,9350
47322,6715
47323,1154
47324,9809
47325,6591
47326,7420
47327,2990
47328,7854
47329,3832
47330,668
47331,3412
47332,4761
47333,8887
47334,4606
47335,4773
47336,3987
47337,1671
47338,6941
47339,1573
47340,8183
47341,2098
47342,1701
47343,9357
47344,4056
47345,4427
47346,7613
47347,9492
