post_id,u_id,datePosted
35014,480713,2020-10-16 03:35:28
35015,591113,2021-02-06 15:23:12
35016,395325,2021-03-07 07:52:57
35017,211119,2019-07-03 18:55:58
35018,143742,2020-12-20 07:15:13
35019,161471,2021-02-28 07:15:57
35020,228111,2019-09-12 16:44:20
35021,429639,2019-06-29 23:22:32
35022,218808,2021-04-25 15:57:13
35023,335975,2020-04-06 23:21:19
35024,279707,2021-04-15 10:41:58
35025,457289,2021-04-23 12:36:54
35026,585026,2020-05-23 18:21:51
35027,137939,2021-04-20 11:27:38
35028,279447,2020-01-22 13:20:52
35029,265785,2021-02-03 10:14:45
35030,260889,2021-03-27 06:19:36
35031,123141,2019-11-14 17:23:10
35032,226961,2020-04-15 18:28:05
35033,586458,2020-02-17 02:35:22
35034,434158,2020-02-14 11:43:15
35035,259848,2020-11-07 15:58:58
35036,465790,2019-06-30 14:15:53
35037,459758,2020-11-01 14:45:22
35038,593414,2021-03-23 05:45:50
35039,188572,2019-11-02 05:57:03
35040,225872,2021-01-16 13:32:54
35041,374028,2020-12-09 21:41:04
35042,142615,2021-02-20 11:44:50
35043,100882,2021-01-23 18:56:56
35044,171535,2020-10-21 01:04:46
35045,508546,2019-10-25 19:47:56
35046,208579,2020-06-18 07:48:44
35047,181281,2020-01-07 21:02:48
35048,595434,2020-10-09 09:54:15
35049,412368,2019-11-20 17:27:57
35050,123553,2019-08-25 02:25:30
35051,442901,2020-11-10 04:50:02
35052,500376,2019-09-08 06:54:24
35053,367347,2019-11-09 06:43:48
35054,159789,2019-07-20 09:58:03
35055,501745,2019-07-22 02:36:54
35056,563254,2019-09-26 20:43:57
35057,321844,2021-03-03 12:26:49
35058,503100,2019-06-11 08:45:37
35059,408985,2020-03-03 08:25:34
35060,573479,2020-08-02 09:24:36
35061,349138,2021-04-19 17:39:27
35062,467612,2019-08-17 00:24:08
35063,568857,2019-11-25 22:10:42
35064,512265,2020-09-15 13:53:59
35065,192177,2019-12-22 21:58:14
35066,472642,2020-09-05 20:59:45
35067,569766,2020-11-23 12:44:11
35068,448044,2020-11-16 22:10:24
35069,266716,2020-12-18 05:27:00
35070,157519,2019-07-10 03:39:39
35071,207237,2019-11-21 16:45:28
35072,407058,2019-10-11 10:46:17
35073,184580,2019-07-17 07:57:11
35074,148781,2020-01-25 23:36:19
35075,410168,2020-06-18 08:14:37
35076,398247,2019-08-07 10:14:30
35077,454882,2019-10-27 02:34:15
35078,245433,2019-10-19 09:53:57
35079,553178,2019-08-27 03:16:04
35080,488819,2021-02-25 15:09:11
35081,398506,2021-04-21 16:00:47
35082,410152,2019-05-18 22:18:02
35083,145616,2020-08-11 11:54:23
35084,242812,2019-11-13 11:37:03
35085,418583,2020-04-11 03:25:53
35086,301935,2020-07-27 13:24:53
35087,134916,2020-12-18 07:15:04
35088,236880,2019-08-07 00:59:18
35089,210451,2019-08-20 21:39:57
35090,565519,2020-11-07 11:07:20
35091,209795,2020-04-30 12:22:41
35092,113495,2020-02-16 11:43:23
35093,458635,2020-03-16 16:55:46
35094,224951,2020-07-03 17:21:33
35095,412514,2020-07-09 06:50:17
35096,345442,2019-07-14 10:13:53
35097,495807,2021-03-16 04:57:48
35098,374601,2020-02-20 17:49:48
35099,431925,2021-01-04 00:33:47
35100,472628,2020-04-24 12:13:22
35101,264707,2020-09-10 22:09:21
35102,310250,2019-08-29 17:24:29
35103,455518,2020-09-24 07:36:32
35104,262038,2020-01-30 15:31:58
35105,119037,2019-09-08 14:20:00
35106,275119,2020-12-24 20:46:34
35107,552833,2019-07-13 08:47:23
35108,457784,2020-11-07 08:46:16
35109,513429,2021-04-05 22:13:34
35110,249402,2021-02-12 13:03:08
35111,259548,2020-09-08 17:57:10
35112,557875,2019-08-17 07:25:31
35113,190371,2021-02-15 11:31:27
35114,434539,2021-03-30 19:49:07
35115,203099,2019-11-16 08:30:04
35116,484226,2021-03-09 17:42:47
35117,102685,2020-04-02 15:54:51
35118,584335,2019-06-23 11:22:28
35119,219125,2020-07-28 21:29:50
35120,472556,2019-08-03 10:43:31
35121,124529,2020-05-19 02:26:35
35122,353306,2020-07-26 04:09:29
35123,135845,2019-06-16 20:01:25
35124,576311,2019-09-09 21:37:49
35125,451950,2020-08-01 08:23:29
35126,206652,2020-02-14 12:20:41
35127,182122,2019-11-13 12:13:09
35128,322257,2019-08-27 03:32:20
35129,323878,2019-09-08 03:44:34
35130,503879,2020-05-30 19:11:10
35131,138342,2019-09-15 06:21:49
35132,260561,2019-06-24 17:22:58
35133,369336,2020-11-22 23:16:18
35134,245882,2020-07-13 22:53:17
35135,499724,2020-11-06 23:36:12
35136,231061,2020-05-19 16:56:08
35137,217931,2020-06-19 02:00:18
35138,596457,2019-08-09 12:30:01
35139,320477,2020-08-19 16:11:22
35140,119254,2020-04-08 11:54:13
35141,191442,2019-05-27 23:40:01
35142,236528,2020-06-05 17:10:21
35143,341354,2021-04-10 16:11:17
35144,180373,2020-08-29 04:54:24
35145,425766,2020-02-09 03:32:04
35146,320865,2020-07-25 00:11:52
35147,209531,2020-01-23 11:54:02
35148,222928,2020-12-07 19:35:56
35149,217847,2021-03-24 03:57:33
35150,480604,2019-07-26 01:56:36
35151,568535,2020-11-17 18:05:19
35152,243216,2020-08-19 22:06:42
35153,447963,2020-05-22 16:05:45
35154,122134,2020-02-21 03:02:14
35155,422543,2020-08-06 17:53:13
35156,538057,2020-10-15 03:37:05
35157,377695,2020-02-17 19:11:46
35158,409729,2021-04-20 07:26:38
35159,188886,2020-05-23 00:38:06
35160,424004,2021-05-08 18:21:49
35161,252193,2020-08-20 15:22:17
35162,189756,2019-07-16 10:49:01
35163,309998,2020-04-03 19:12:59
35164,151101,2020-11-15 19:37:41
35165,345426,2021-01-20 03:13:16
35166,138132,2019-06-08 03:13:03
35167,521038,2020-06-14 18:57:56
35168,562505,2021-05-10 13:18:43
35169,195451,2020-09-06 01:54:13
35170,153647,2021-03-07 17:13:19
35171,357671,2020-10-14 19:12:40
35172,485373,2021-01-21 02:40:30
35173,534836,2019-06-23 00:33:22
35174,387660,2019-05-15 08:31:40
35175,144313,2020-11-17 08:12:40
35176,436438,2019-11-26 00:19:44
35177,318360,2020-03-16 09:28:15
35178,469010,2020-09-20 13:45:54
35179,366145,2020-07-15 17:10:16
35180,374262,2019-11-11 12:40:42
35181,245228,2020-09-20 04:34:34
35182,289180,2020-04-03 00:16:41
35183,446046,2020-06-09 16:27:05
35184,406658,2020-10-28 17:06:39
35185,303363,2020-05-07 19:00:08
35186,134441,2019-08-21 01:16:19
35187,473158,2020-06-22 02:24:31
35188,384639,2020-09-20 00:23:03
35189,232755,2021-04-25 17:22:42
35190,234398,2019-12-16 07:56:53
35191,403468,2021-05-11 18:15:21
35192,447822,2021-03-09 20:34:23
35193,169228,2020-02-22 04:08:44
35194,323963,2020-10-18 16:54:52
35195,389646,2020-07-24 20:42:04
35196,492270,2019-10-13 20:54:37
35197,342569,2020-09-23 16:36:45
35198,566896,2020-02-19 03:58:45
35199,253267,2021-04-17 09:59:31
35200,361195,2021-01-23 14:24:21
35201,161722,2020-08-24 17:19:39
35202,556709,2019-05-25 22:04:17
35203,260677,2020-01-18 15:24:14
35204,318976,2020-03-09 07:45:45
35205,461541,2020-01-25 14:28:51
35206,268185,2020-10-26 05:28:54
35207,464341,2021-03-26 01:00:39
35208,238381,2020-07-04 08:03:41
35209,408481,2021-02-26 19:31:44
35210,108454,2020-09-14 10:48:52
35211,530966,2020-12-26 12:36:45
35212,565658,2021-01-12 10:08:31
35213,531923,2020-09-26 14:29:53
35214,468055,2020-10-07 11:08:07
35215,418147,2019-10-22 23:05:20
35216,382302,2020-11-30 07:20:10
35217,511438,2019-09-12 03:22:38
35218,546800,2020-03-11 20:07:21
35219,570209,2021-04-16 11:03:55
35220,534353,2020-06-25 22:06:41
35221,463911,2019-12-09 20:49:05
35222,551161,2021-04-24 15:17:34
35223,263106,2019-07-05 10:13:01
35224,296631,2020-07-12 20:17:30
35225,516360,2019-11-21 23:40:41
35226,512377,2019-06-09 06:01:40
35227,110791,2019-10-22 20:39:02
35228,244818,2020-02-22 11:27:58
35229,391980,2020-07-25 04:28:04
35230,149990,2021-04-04 20:47:32
35231,577789,2020-06-04 23:23:54
35232,247673,2021-01-24 01:43:09
35233,403413,2019-07-09 20:02:21
35234,520151,2019-07-01 23:18:09
35235,119721,2019-07-14 10:04:18
35236,399409,2020-11-28 00:30:24
35237,588179,2019-08-24 08:02:54
35238,132896,2020-09-17 17:43:51
35239,293412,2019-10-26 04:06:54
35240,540401,2020-02-27 00:17:20
35241,291594,2020-03-07 06:13:42
35242,251519,2020-12-12 08:21:44
35243,587850,2020-04-12 17:51:09
35244,215217,2020-12-08 13:37:15
35245,189910,2019-07-22 22:18:05
35246,531940,2020-10-27 17:09:03
35247,420720,2019-11-29 07:50:49
35248,352933,2019-06-02 17:11:44
35249,147760,2020-03-24 03:16:19
35250,101325,2020-05-23 04:55:07
35251,215080,2019-09-30 10:24:36
35252,391500,2020-03-27 15:35:34
35253,440793,2019-08-12 01:48:58
35254,259785,2019-11-30 15:33:48
35255,376187,2021-05-06 03:05:45
35256,571336,2020-04-16 04:54:15
35257,435906,2019-09-20 05:37:39
35258,220990,2020-08-08 16:14:48
35259,551987,2020-02-29 16:31:01
35260,143893,2019-09-23 18:58:54
35261,299137,2019-12-25 01:53:35
35262,114767,2019-12-25 19:29:04
35263,407016,2020-06-13 09:07:34
35264,574321,2020-10-22 04:28:05
35265,339259,2020-11-27 13:52:53
35266,511520,2020-03-04 03:56:08
35267,168999,2020-07-21 22:37:41
35268,316924,2020-12-21 00:56:15
35269,328467,2021-02-02 17:57:12
35270,484144,2020-07-28 05:40:02
35271,569939,2019-05-16 03:30:13
35272,231278,2019-07-31 22:56:07
35273,281049,2020-07-16 01:40:53
35274,583943,2020-09-22 01:40:44
35275,529522,2020-05-10 18:10:42
35276,252178,2020-06-16 02:56:04
35277,469205,2021-05-01 02:41:12
35278,585625,2021-01-01 15:15:08
35279,579146,2020-02-28 12:34:09
35280,508825,2019-07-23 22:45:44
35281,221564,2019-09-25 07:20:59
35282,220796,2020-08-25 04:53:22
35283,320198,2021-01-01 05:52:19
35284,304679,2020-09-06 16:10:30
35285,514055,2019-10-03 02:12:19
35286,208407,2019-06-21 00:25:19
35287,391521,2019-10-24 15:53:23
35288,586789,2020-08-20 08:42:30
35289,403364,2019-06-21 23:02:45
35290,311381,2020-08-13 14:18:28
35291,440846,2019-06-11 06:41:46
35292,574777,2021-01-29 20:48:04
35293,420469,2020-10-23 02:03:32
35294,260589,2019-09-14 10:19:09
35295,245471,2019-07-09 23:19:56
35296,162100,2020-07-25 05:53:02
35297,390378,2019-12-26 02:53:30
35298,248195,2020-02-27 02:19:27
35299,116486,2019-11-02 09:32:42
35300,174344,2020-01-07 16:55:37
35301,123842,2021-01-02 03:26:15
35302,214818,2020-01-21 06:56:06
35303,413432,2020-02-28 15:44:49
35304,150531,2020-06-18 20:51:32
35305,144844,2020-10-20 21:07:31
35306,561029,2020-05-16 14:38:15
35307,450408,2020-01-25 17:40:35
35308,576402,2019-11-27 02:46:39
35309,162868,2020-04-06 15:31:02
35310,389369,2019-07-08 23:21:18
35311,102357,2021-02-09 21:31:58
35312,445432,2021-02-14 07:03:09
35313,511442,2019-10-16 22:36:52
35314,489981,2019-05-17 02:46:27
35315,498919,2019-07-23 05:04:19
35316,494686,2019-06-25 05:09:35
35317,135180,2019-08-22 17:24:23
35318,538351,2020-04-06 21:16:50
35319,284767,2020-04-04 05:06:39
35320,533940,2019-10-09 13:36:30
35321,102761,2020-04-23 23:59:56
35322,221529,2020-02-02 11:15:41
35323,104659,2021-04-13 15:31:43
35324,216538,2019-07-04 18:12:09
35325,289135,2020-08-22 11:42:19
35326,589522,2019-08-13 11:30:37
35327,318441,2019-07-29 20:54:53
35328,505404,2020-10-29 04:45:40
35329,417537,2019-08-09 19:34:35
35330,296738,2019-07-11 15:52:17
35331,554444,2019-10-08 05:13:28
35332,259118,2019-09-07 09:52:54
35333,523345,2019-10-18 00:11:27
35334,132609,2019-11-05 03:29:59
35335,505671,2019-10-11 15:21:38
35336,336809,2020-10-12 11:40:45
35337,369082,2019-09-12 23:41:13
35338,342934,2020-12-07 18:46:16
35339,377583,2019-08-04 09:52:39
35340,316528,2020-03-09 16:49:04
35341,101403,2019-07-08 09:59:02
35342,389839,2020-04-05 19:10:29
35343,466701,2020-12-14 15:57:44
35344,447692,2020-09-02 19:49:26
35345,472051,2019-08-18 23:10:12
35346,461276,2020-07-07 06:24:17
35347,461828,2021-02-11 10:12:30
35348,360354,2020-04-20 22:46:19
35349,576243,2020-10-10 07:49:43
35350,340620,2019-09-30 09:52:10
35351,294800,2021-05-08 14:27:57
35352,349494,2020-07-10 12:35:21
35353,148487,2020-06-18 22:32:02
35354,537465,2019-08-02 21:53:57
35355,333824,2019-07-24 08:10:05
35356,240514,2020-04-13 13:35:34
35357,312176,2020-11-04 20:01:41
35358,152096,2019-05-13 16:56:57
35359,580878,2020-07-06 07:57:44
35360,291619,2020-05-22 06:25:38
35361,433022,2020-05-06 08:23:09
35362,112335,2020-04-18 00:58:50
35363,528463,2019-08-03 01:44:42
35364,371231,2020-09-29 08:31:59
35365,239602,2020-01-28 11:22:07
35366,473574,2019-12-26 19:48:34
35367,155492,2020-06-21 18:46:34
35368,404210,2019-07-15 15:13:22
35369,471100,2020-08-05 22:42:35
35370,555971,2021-02-25 09:56:38
35371,582414,2020-01-12 16:43:19
35372,109519,2020-01-04 01:58:38
35373,475382,2020-06-14 08:52:32
35374,121634,2020-12-17 12:09:35
35375,444074,2019-09-19 09:43:41
35376,109729,2020-04-16 09:27:33
35377,115941,2020-03-17 23:06:00
35378,325936,2021-03-20 01:06:32
35379,202480,2021-03-26 07:38:29
35380,513212,2020-01-26 07:59:21
35381,560134,2020-01-29 02:54:20
35382,414060,2019-07-30 05:32:46
35383,259135,2021-02-11 09:47:15
35384,237616,2020-08-24 09:58:32
35385,232399,2021-02-09 08:50:56
35386,333979,2020-03-19 00:46:11
35387,104237,2019-05-28 17:38:27
35388,370869,2020-08-23 12:30:56
35389,233213,2019-12-02 19:58:09
35390,393900,2020-02-20 17:00:57
35391,450518,2020-10-07 15:10:34
35392,284849,2020-10-27 01:32:34
35393,132741,2021-02-23 13:02:12
35394,110678,2019-11-11 10:16:25
35395,228132,2021-03-06 01:19:24
35396,371394,2020-12-08 02:04:58
35397,498774,2020-10-30 21:51:47
35398,471542,2020-03-09 08:01:00
35399,367842,2019-09-27 07:42:31
35400,507192,2020-09-02 15:26:22
35401,478563,2019-08-07 02:54:23
35402,378873,2020-06-18 21:54:18
35403,141600,2020-11-03 15:18:51
35404,548899,2021-02-10 03:15:15
35405,152003,2021-03-16 00:22:23
35406,599192,2020-11-23 07:33:52
35407,348985,2020-04-17 07:36:43
35408,234771,2020-04-30 05:15:42
35409,582935,2021-01-27 08:23:06
35410,169898,2021-05-06 01:57:53
35411,569806,2019-10-13 15:39:17
35412,318894,2020-10-21 21:40:03
35413,204154,2021-02-14 15:37:48
35414,430631,2019-12-15 18:15:12
35415,358843,2019-09-21 21:36:27
35416,313783,2020-02-13 22:19:06
35417,562447,2021-04-12 16:43:30
35418,152776,2019-09-21 18:43:32
35419,576668,2019-05-28 01:22:17
35420,356101,2020-07-03 02:51:40
35421,416331,2021-01-19 23:43:17
35422,239078,2021-01-22 14:20:56
35423,436584,2020-06-11 15:21:51
35424,226419,2020-09-13 04:13:40
35425,481025,2021-02-16 00:55:53
35426,406580,2021-03-23 21:46:20
35427,309895,2019-10-03 18:34:02
35428,504724,2020-03-01 14:14:47
35429,375254,2020-04-30 01:59:22
35430,488110,2019-07-14 23:59:10
35431,274391,2021-04-20 06:59:30
35432,464363,2020-08-17 23:01:29
35433,173383,2019-06-13 16:49:34
35434,302874,2019-11-29 09:27:42
35435,265067,2020-10-24 10:39:40
35436,395093,2020-09-08 10:18:27
35437,289822,2020-12-12 05:07:52
35438,380419,2020-02-08 07:19:47
35439,307512,2021-02-08 08:10:47
35440,371649,2020-06-25 14:55:24
35441,557697,2020-11-16 01:22:10
35442,239632,2020-08-05 18:33:56
35443,147210,2019-11-16 09:22:03
35444,110543,2020-08-23 06:08:54
35445,190781,2020-12-02 03:12:49
35446,346115,2019-09-01 14:23:40
35447,297409,2021-04-17 05:24:19
35448,465379,2020-05-27 10:28:49
35449,488053,2019-05-26 09:58:45
35450,537593,2020-06-11 03:04:33
35451,377231,2019-11-05 09:02:06
35452,554428,2019-08-21 17:02:21
35453,504317,2020-09-08 22:31:46
35454,422313,2020-09-01 08:01:03
35455,550523,2020-04-03 01:52:53
35456,439071,2020-02-29 01:28:14
35457,473993,2021-05-01 08:54:39
35458,213604,2020-01-13 19:01:59
35459,462731,2021-01-15 11:41:09
35460,334654,2020-04-03 02:10:06
35461,184667,2019-12-23 03:08:46
35462,363172,2020-10-29 09:44:53
35463,255722,2020-01-25 23:48:51
35464,428287,2019-08-29 19:05:20
35465,323285,2021-01-26 14:34:11
35466,446213,2020-10-09 12:14:03
35467,553420,2019-11-03 00:38:05
35468,293879,2020-05-25 11:18:06
35469,413878,2020-12-13 22:38:17
35470,404320,2019-09-18 04:45:55
35471,274937,2020-03-12 03:01:22
35472,219243,2020-04-09 18:15:28
35473,293112,2020-11-26 11:28:05
35474,457772,2021-04-10 18:39:18
35475,516787,2020-08-22 00:34:39
35476,422398,2019-06-02 02:54:53
35477,217604,2020-12-09 13:17:56
35478,430291,2021-02-25 13:35:55
35479,244791,2020-01-13 08:18:08
35480,599043,2020-08-11 19:28:15
35481,441187,2020-06-07 10:46:52
35482,144832,2020-08-16 19:30:23
35483,575199,2020-05-01 09:48:59
35484,439121,2021-03-29 20:19:54
35485,107195,2020-02-18 09:53:01
35486,337208,2020-09-19 09:35:35
35487,338236,2019-06-20 19:41:46
35488,433289,2020-07-07 16:59:12
35489,207902,2019-05-13 19:13:23
35490,178123,2020-01-18 00:02:26
35491,573865,2019-08-17 09:22:00
35492,349524,2020-02-07 16:55:17
35493,353140,2021-01-11 02:38:38
35494,130335,2020-04-20 03:03:56
35495,324707,2019-09-27 09:39:05
35496,169691,2020-05-26 04:46:51
35497,370676,2021-03-15 09:19:50
35498,309346,2020-03-10 18:01:29
35499,135918,2020-12-04 23:16:51
35500,490879,2021-04-09 05:35:54
35501,351875,2019-05-27 17:05:49
35502,513532,2020-09-09 07:36:06
35503,126485,2021-03-22 23:37:15
35504,416525,2020-06-29 12:01:23
35505,194086,2020-10-24 05:14:12
35506,150884,2021-04-18 00:43:38
35507,245515,2020-07-01 14:46:47
35508,459518,2020-02-19 23:42:35
35509,550581,2020-06-18 07:15:25
35510,417314,2020-12-07 20:23:04
35511,408140,2020-05-12 07:51:13
35512,487541,2020-06-21 05:13:40
35513,100542,2020-08-29 02:06:18
35514,246498,2020-05-24 08:00:49
35515,436405,2020-05-21 04:24:06
35516,202345,2020-05-03 00:57:35
35517,405295,2020-11-05 17:39:56
35518,193467,2019-06-29 09:17:33
35519,132708,2019-07-21 14:49:52
35520,462818,2020-08-11 21:42:23
35521,207000,2019-11-10 09:19:18
35522,533171,2021-01-31 19:31:41
35523,511431,2021-01-19 17:59:07
35524,280345,2019-10-01 14:48:49
35525,260675,2019-11-25 06:17:54
35526,453495,2019-06-21 07:13:45
35527,123367,2020-12-28 08:49:53
35528,579185,2019-07-21 00:04:55
35529,455730,2019-06-15 04:12:18
35530,138223,2019-05-28 13:48:12
35531,264659,2019-05-11 00:09:26
35532,501419,2020-03-03 16:14:28
35533,312439,2021-03-25 15:52:22
35534,255448,2020-07-10 08:39:19
35535,428373,2020-06-21 23:27:52
35536,296448,2021-03-09 07:31:00
35537,542310,2020-08-14 16:16:04
35538,466543,2020-09-10 18:48:49
35539,542453,2020-04-28 02:07:59
35540,319314,2019-05-20 07:21:09
35541,267111,2019-12-22 20:23:08
35542,539406,2019-08-10 18:06:08
35543,599992,2019-05-15 19:40:22
35544,394572,2020-08-04 23:14:28
35545,301131,2020-10-25 17:54:53
35546,555529,2019-06-16 03:08:14
35547,550148,2019-09-27 04:05:06
35548,373018,2020-11-16 23:42:19
35549,305652,2020-01-25 18:57:01
35550,548119,2019-09-24 16:47:07
35551,298824,2020-09-12 14:37:00
35552,211685,2020-01-08 18:14:43
35553,277802,2020-09-06 23:14:06
35554,423702,2020-04-29 05:08:07
35555,578699,2021-02-22 21:55:29
35556,509530,2019-06-10 10:50:20
35557,351950,2021-01-05 12:02:44
35558,271591,2020-01-08 06:01:59
35559,302633,2020-11-08 06:53:25
35560,378968,2021-03-22 03:15:29
35561,464006,2020-12-18 13:18:18
35562,437190,2020-07-13 11:21:52
35563,530080,2019-11-14 15:55:58
35564,596752,2020-08-03 22:34:49
35565,195965,2020-10-04 17:28:36
35566,482996,2020-05-13 06:29:48
35567,529290,2020-11-27 06:28:20
35568,148305,2021-01-11 21:40:38
35569,130715,2021-01-27 13:18:58
35570,259750,2020-06-03 05:07:26
35571,349115,2020-01-09 08:04:37
35572,154834,2020-08-18 10:16:11
35573,338961,2020-10-24 16:02:35
35574,432860,2020-11-15 21:06:19
35575,144883,2020-11-19 00:21:00
35576,145164,2019-12-22 04:24:15
35577,586586,2020-07-11 07:12:14
35578,247104,2019-07-21 03:06:13
35579,362411,2020-01-16 15:20:09
35580,140056,2019-08-07 04:56:54
35581,235025,2021-03-20 10:44:24
35582,424308,2019-09-13 06:15:16
35583,525144,2021-02-06 19:25:30
35584,525958,2020-11-08 17:39:54
35585,568451,2020-04-01 14:03:35
35586,224251,2020-12-07 10:16:11
35587,336365,2020-05-18 23:23:59
35588,125627,2020-01-26 14:37:05
35589,241790,2020-05-09 16:23:48
35590,545082,2020-05-11 18:31:12
35591,286862,2019-12-14 22:47:40
35592,305955,2020-02-14 10:09:50
35593,494928,2019-08-06 10:23:22
35594,383750,2021-05-07 12:05:16
35595,411953,2020-01-13 17:40:40
35596,400239,2021-02-09 13:59:29
35597,118515,2020-07-07 06:48:36
35598,351663,2020-04-30 04:58:55
35599,247862,2019-05-19 19:48:22
35600,336356,2019-09-12 19:08:08
35601,476436,2021-02-09 02:01:57
35602,295466,2019-10-03 21:57:13
35603,458756,2020-10-30 11:52:30
35604,549426,2019-09-19 00:22:23
35605,334482,2020-07-20 07:08:35
35606,392102,2019-07-01 21:16:13
35607,301452,2020-04-18 08:47:26
35608,544720,2019-07-07 02:15:21
35609,347321,2020-09-16 20:41:54
35610,107953,2020-06-28 17:46:25
35611,251048,2019-10-04 13:38:28
35612,285756,2019-10-21 06:47:09
35613,260994,2020-02-13 17:23:19
35614,423290,2019-06-25 20:49:27
35615,249000,2020-12-31 07:53:01
35616,272625,2020-12-16 01:58:12
35617,528514,2019-07-02 04:45:55
35618,376174,2020-11-04 02:23:49
35619,165171,2020-03-12 08:17:51
35620,242415,2020-05-29 13:32:28
35621,574651,2020-06-21 23:16:28
35622,424767,2020-12-14 21:52:32
35623,382838,2020-12-16 16:42:42
35624,138888,2019-05-30 14:03:56
35625,223695,2019-11-15 12:53:49
35626,190987,2021-05-05 08:14:27
35627,268873,2019-06-24 15:10:57
35628,217151,2020-09-05 03:14:56
35629,561725,2020-04-03 08:47:45
35630,255831,2019-05-31 04:49:30
35631,544627,2019-09-29 18:45:41
35632,504737,2021-04-17 17:44:44
35633,414858,2020-01-28 08:55:17
35634,332466,2021-02-23 23:00:01
35635,199025,2020-05-15 20:17:05
35636,262437,2020-10-01 05:51:22
35637,284165,2020-10-16 05:40:54
35638,342031,2020-11-23 12:08:05
35639,518169,2019-07-09 00:36:08
35640,125243,2021-01-06 07:52:01
35641,440965,2020-10-23 20:22:40
35642,106396,2019-09-22 02:20:11
35643,139989,2020-01-18 04:07:26
35644,541992,2020-10-14 17:14:24
35645,456422,2021-03-29 08:47:09
35646,503230,2019-11-09 16:17:35
35647,380495,2020-11-19 07:23:48
35648,121155,2020-07-03 21:37:41
35649,121304,2020-04-25 15:34:35
35650,238538,2020-02-09 12:29:27
35651,317170,2019-05-17 05:42:39
35652,410882,2020-07-15 21:01:33
35653,278922,2020-02-17 07:02:32
35654,433190,2019-07-04 08:24:14
35655,312111,2020-06-20 09:17:39
35656,381277,2019-05-19 07:43:11
35657,139104,2019-05-31 18:09:16
35658,249625,2020-09-21 19:10:34
35659,395711,2020-02-23 16:21:08
35660,194653,2020-01-09 09:29:46
35661,121168,2021-03-13 10:03:07
35662,307139,2019-06-02 23:32:27
35663,227302,2020-05-17 14:11:38
35664,417040,2020-03-23 06:48:50
35665,580048,2019-10-09 18:53:54
35666,244723,2020-12-31 17:41:02
35667,241809,2019-11-24 01:18:52
35668,430899,2021-02-22 11:59:16
35669,212881,2019-08-21 16:01:33
35670,297830,2020-04-15 10:15:51
35671,147034,2020-11-09 19:51:04
35672,490493,2021-01-18 10:43:35
35673,337152,2021-03-26 02:10:04
35674,433668,2019-07-22 09:36:05
35675,150467,2019-11-17 06:24:20
35676,256420,2020-09-21 19:06:41
35677,440202,2020-06-20 18:25:17
35678,330687,2019-11-02 07:25:22
35679,129943,2019-12-29 13:01:12
35680,464754,2020-08-21 20:17:59
35681,346387,2019-11-30 04:12:04
35682,362623,2020-07-30 03:58:57
35683,245408,2019-07-23 06:07:38
35684,167118,2019-10-26 18:15:07
35685,536755,2020-04-29 06:13:40
35686,363137,2020-04-23 01:06:43
35687,233292,2020-05-15 23:44:58
35688,433072,2021-01-29 11:36:16
35689,436409,2020-04-16 10:13:39
35690,116046,2019-10-12 21:20:32
35691,498407,2020-03-01 21:30:42
35692,187301,2020-12-17 16:49:14
35693,414282,2020-12-30 19:46:08
35694,408759,2020-06-27 21:49:14
35695,273565,2020-01-10 05:40:29
35696,582339,2020-12-23 12:09:25
35697,245426,2020-08-15 15:48:25
35698,132858,2021-03-17 14:56:52
35699,339857,2020-01-21 04:46:27
35700,261630,2020-09-14 17:39:24
35701,401762,2020-09-05 14:31:47
35702,432011,2020-05-27 12:50:46
35703,506866,2019-09-07 07:16:01
35704,227880,2020-06-25 08:00:16
35705,368421,2021-04-16 08:47:47
35706,519466,2019-11-10 12:43:52
35707,155699,2021-02-15 21:42:19
35708,328247,2021-01-16 07:20:52
35709,411567,2021-03-29 09:43:03
35710,501997,2021-04-21 23:43:39
35711,248734,2019-05-31 15:12:04
35712,297917,2021-05-06 04:46:46
35713,571314,2020-03-29 03:49:01
35714,591243,2019-08-02 16:28:10
35715,292748,2020-12-16 20:23:40
35716,222822,2019-09-03 14:05:45
35717,104014,2020-07-01 10:25:15
35718,270038,2021-04-26 20:56:58
35719,543726,2019-11-14 10:03:27
35720,336220,2020-01-03 09:07:10
35721,414293,2019-08-03 23:59:29
35722,480357,2019-05-24 15:45:44
35723,447382,2019-11-01 02:32:38
35724,183950,2020-05-08 13:53:21
35725,246409,2021-01-04 09:16:17
35726,408535,2020-01-17 10:48:07
35727,552807,2021-05-08 01:18:46
35728,473842,2020-05-19 04:28:41
35729,176599,2020-09-24 04:40:51
35730,480294,2020-06-03 13:48:10
35731,172011,2020-04-12 06:30:35
35732,101473,2019-11-10 11:23:10
35733,335367,2019-10-19 08:29:43
35734,569562,2021-03-25 19:10:28
35735,387727,2020-10-09 02:55:38
35736,361077,2020-09-13 03:00:36
35737,399743,2020-05-10 20:52:03
35738,252294,2020-02-09 00:59:23
35739,561946,2020-12-01 21:39:11
35740,202174,2021-05-11 06:46:28
35741,393452,2020-01-14 07:01:40
35742,399050,2020-05-08 00:01:24
35743,168692,2021-03-29 10:09:51
35744,137287,2020-04-15 12:15:23
35745,283279,2019-10-05 00:20:33
35746,221307,2019-08-30 19:04:58
35747,381265,2020-07-27 16:40:57
35748,121086,2019-11-13 13:14:12
35749,194926,2020-12-19 09:52:23
