c_id,grp_id,datePosted
184,43177,2020-07-12 04:19:26
322,43178,2020-11-20 09:00:01
378,43179,2020-05-30 03:41:44
191,43180,2020-09-18 05:14:02
278,43181,2020-09-19 11:41:35
265,43182,2020-09-11 19:31:18
7,43183,2019-09-05 19:15:58
94,43184,2021-03-19 20:48:07
383,43185,2019-07-28 14:14:24
126,43186,2021-02-23 04:38:41
43,43187,2020-11-11 21:32:43
287,43188,2020-10-28 20:23:41
320,43189,2019-07-10 02:12:15
32,43190,2020-02-20 07:37:54
22,43191,2019-11-13 02:53:17
65,43192,2020-11-17 20:54:52
188,43193,2019-10-20 07:54:01
356,43194,2021-02-19 14:20:02
191,43195,2020-02-04 01:42:46
357,43196,2020-07-13 20:38:13
265,43197,2020-01-27 23:01:07
109,43198,2020-10-27 20:37:11
68,43199,2020-12-01 03:20:03
323,43200,2019-06-17 20:31:53
193,43201,2019-12-14 05:16:52
332,43202,2021-01-18 01:31:09
155,43203,2020-01-27 06:05:05
213,43204,2020-03-04 14:46:01
3,43205,2019-10-08 14:23:27
297,43206,2020-09-26 16:14:47
230,43207,2021-03-10 23:18:49
32,43208,2020-07-23 22:44:21
164,43209,2020-10-03 10:44:10
226,43210,2021-05-10 09:45:38
94,43211,2019-07-06 18:23:56
279,43212,2020-09-22 08:08:50
371,43213,2019-08-13 23:41:59
110,43214,2020-05-28 21:00:34
97,43215,2020-11-10 15:33:46
384,43216,2020-05-02 21:11:05
368,43217,2020-03-16 19:35:13
195,43218,2021-02-20 04:20:13
348,43219,2020-01-23 03:31:44
354,43220,2020-01-14 05:54:41
394,43221,2020-10-26 02:31:20
223,43222,2021-04-24 10:26:43
359,43223,2021-02-22 04:44:35
305,43224,2019-10-17 08:50:14
344,43225,2021-03-13 01:22:15
119,43226,2020-05-25 04:07:23
52,43227,2020-05-13 18:33:23
353,43228,2021-01-12 06:44:28
222,43229,2020-05-19 02:04:54
155,43230,2020-08-21 21:06:10
178,43231,2019-06-01 03:15:10
183,43232,2020-12-17 04:15:43
299,43233,2019-08-06 01:06:53
80,43234,2020-11-28 07:16:21
260,43235,2020-03-05 16:26:40
331,43236,2019-06-10 19:14:12
34,43237,2020-11-20 17:32:29
176,43238,2020-12-20 08:05:14
359,43239,2021-03-29 03:07:39
314,43240,2020-04-20 22:07:03
388,43241,2021-04-05 02:35:52
332,43242,2020-02-02 20:11:59
198,43243,2021-04-02 03:21:41
367,43244,2019-09-15 20:57:37
393,43245,2021-05-05 12:45:53
11,43246,2019-06-12 16:05:49
319,43247,2019-12-25 22:28:11
205,43248,2020-06-11 16:31:53
181,43249,2020-07-07 05:06:09
180,43250,2020-12-27 19:18:36
179,43251,2020-02-18 19:44:30
270,43252,2020-02-07 17:31:07
19,43253,2019-11-19 12:24:10
304,43254,2019-05-27 07:16:15
260,43255,2020-07-25 22:57:33
275,43256,2019-08-17 18:34:38
123,43257,2020-11-13 15:43:53
384,43258,2019-10-25 10:09:29
217,43259,2020-07-20 16:18:33
261,43260,2020-10-09 11:47:32
126,43261,2020-01-28 20:21:02
60,43262,2019-11-08 03:37:38
323,43263,2021-04-06 05:54:48
68,43264,2021-04-17 03:35:10
361,43265,2020-07-29 06:55:21
355,43266,2020-11-10 03:59:26
387,43267,2019-11-07 09:03:42
185,43268,2020-04-19 08:37:32
19,43269,2020-03-26 23:15:51
249,43270,2020-02-18 16:58:33
64,43271,2019-05-29 12:18:55
355,43272,2021-03-30 11:28:30
308,43273,2020-05-09 05:30:39
37,43274,2020-03-15 11:40:46
54,43275,2019-11-06 22:19:30
390,43276,2021-03-10 23:36:56
264,43277,2020-10-14 04:21:39
322,43278,2019-07-23 17:17:42
28,43279,2020-01-06 05:49:48
278,43280,2019-11-20 09:34:32
298,43281,2021-04-11 14:17:58
54,43282,2019-05-14 16:28:45
15,43283,2020-11-06 13:17:10
75,43284,2020-12-20 14:18:58
27,43285,2020-11-24 20:56:36
274,43286,2019-07-16 05:45:16
154,43287,2019-07-29 20:29:56
217,43288,2020-09-28 19:16:03
385,43289,2021-01-31 10:57:33
121,43290,2019-09-11 23:00:01
77,43291,2020-03-23 09:47:08
329,43292,2019-06-28 10:59:18
389,43293,2021-03-15 15:03:32
344,43294,2020-09-28 16:43:07
130,43295,2020-07-09 11:44:07
279,43296,2019-06-08 20:36:39
137,43297,2019-08-26 20:22:59
159,43298,2019-05-16 12:42:16
182,43299,2020-06-03 09:13:07
61,43300,2019-05-18 15:09:11
292,43301,2020-06-18 22:06:11
34,43302,2020-12-07 22:29:21
336,43303,2020-11-25 06:03:25
98,43304,2019-11-04 14:33:22
79,43305,2020-04-20 10:50:03
130,43306,2020-01-17 18:39:35
85,43307,2019-12-29 03:30:32
79,43308,2019-10-18 06:42:01
136,43309,2020-08-09 00:19:53
27,43310,2020-09-23 11:12:06
279,43311,2020-01-23 05:24:15
306,43312,2020-02-22 10:46:01
167,43313,2020-06-19 04:19:48
283,43314,2020-02-06 00:25:20
210,43315,2020-06-09 15:16:42
112,43316,2019-11-11 06:19:10
193,43317,2021-05-07 07:56:17
102,43318,2019-07-08 22:53:21
324,43319,2019-10-06 04:31:52
205,43320,2021-05-13 07:51:14
357,43321,2020-11-22 07:56:18
198,43322,2021-02-28 22:08:49
34,43323,2019-07-25 00:09:31
320,43324,2020-09-03 21:19:45
153,43325,2020-05-11 17:02:18
290,43326,2020-04-24 12:44:11
216,43327,2020-01-22 08:19:42
269,43328,2019-10-16 07:43:46
73,43329,2020-05-31 04:32:34
152,43330,2021-02-28 09:45:23
118,43331,2020-09-10 17:24:54
261,43332,2019-12-09 17:12:23
287,43333,2020-01-11 07:00:32
90,43334,2021-02-14 18:35:18
228,43335,2020-05-16 23:01:07
96,43336,2021-01-11 00:07:18
335,43337,2020-03-11 04:24:13
297,43338,2019-11-10 12:28:52
62,43339,2020-12-26 22:36:30
69,43340,2021-03-20 18:34:37
130,43341,2020-11-19 16:52:36
19,43342,2020-10-31 08:43:23
54,43343,2020-03-23 08:32:10
350,43344,2020-08-31 13:22:19
287,43345,2019-08-18 02:47:07
374,43346,2020-05-31 12:19:02
157,43347,2019-07-23 16:22:10
106,43348,2021-04-24 14:50:15
344,43349,2021-04-27 05:03:32
293,43350,2021-02-02 18:44:36
51,43351,2020-02-27 21:57:28
73,43352,2020-05-19 20:23:10
382,43353,2020-09-06 09:11:44
181,43354,2020-09-07 06:51:23
40,43355,2019-11-19 07:50:21
267,43356,2019-11-14 13:14:48
315,43357,2020-04-13 13:16:53
133,43358,2019-11-13 09:58:30
106,43359,2020-04-29 16:14:59
124,43360,2021-04-10 08:30:51
197,43361,2020-12-29 18:49:25
217,43362,2020-10-16 10:32:09
236,43363,2020-12-23 20:02:40
294,43364,2020-09-10 17:45:04
104,43365,2019-12-28 12:23:51
349,43366,2020-02-10 13:52:52
364,43367,2020-06-29 22:11:40
157,43368,2021-01-14 20:57:51
175,43369,2020-03-20 10:09:04
6,43370,2019-10-08 22:27:03
302,43371,2019-11-22 17:25:39
61,43372,2019-09-29 07:48:38
336,43373,2020-08-02 12:35:28
272,43374,2021-05-03 19:10:34
214,43375,2020-12-10 23:08:58
224,43376,2019-10-02 17:23:00
92,43377,2021-02-09 00:14:25
232,43378,2020-03-31 06:22:13
9,43379,2020-11-09 13:44:45
148,43380,2020-06-12 19:37:20
301,43381,2019-09-22 22:24:43
262,43382,2021-01-23 02:47:41
357,43383,2021-02-20 18:23:15
61,43384,2019-11-10 10:34:34
379,43385,2020-01-31 07:29:32
70,43386,2020-01-14 07:34:41
300,43387,2019-05-15 11:00:36
243,43388,2020-05-27 18:35:57
142,43389,2019-06-02 22:47:04
137,43390,2020-05-23 07:23:00
374,43391,2020-09-12 01:50:04
121,43392,2021-05-12 20:07:26
235,43393,2020-04-24 16:23:44
296,43394,2020-10-15 12:45:29
284,43395,2019-12-16 16:35:37
129,43396,2021-05-01 15:36:20
288,43397,2020-08-16 01:10:32
369,43398,2019-05-17 11:18:47
319,43399,2020-09-10 10:17:42
305,43400,2019-09-27 12:10:09
323,43401,2019-11-18 20:46:55
172,43402,2020-05-07 21:53:01
107,43403,2019-05-29 15:16:10
103,43404,2019-07-27 20:19:52
271,43405,2021-02-23 05:20:47
134,43406,2020-06-15 00:08:36
362,43407,2020-11-06 09:03:17
330,43408,2019-07-12 20:18:38
2,43409,2020-09-11 10:16:01
399,43410,2020-08-20 03:10:47
258,43411,2020-05-09 11:56:54
339,43412,2020-10-18 13:00:38
132,43413,2020-07-06 09:46:10
337,43414,2020-04-06 09:38:10
296,43415,2019-07-30 06:16:25
279,43416,2020-06-08 12:31:23
129,43417,2020-06-14 16:43:12
267,43418,2020-07-16 01:27:43
116,43419,2019-12-19 05:49:58
256,43420,2021-04-09 04:30:19
262,43421,2020-05-02 17:29:53
23,43422,2020-10-31 18:44:29
354,43423,2020-09-22 19:41:42
193,43424,2020-02-23 21:30:00
55,43425,2019-06-05 07:51:03
156,43426,2019-07-06 04:45:18
150,43427,2021-01-14 16:05:23
149,43428,2021-04-01 00:22:30
155,43429,2020-11-18 06:06:31
329,43430,2020-10-08 03:57:10
293,43431,2021-01-15 08:39:09
252,43432,2021-04-13 17:19:47
148,43433,2020-08-27 13:17:15
56,43434,2019-11-21 20:22:16
398,43435,2021-05-03 04:47:55
345,43436,2021-03-31 11:04:53
22,43437,2020-07-07 00:19:38
130,43438,2020-05-05 18:50:28
350,43439,2020-03-03 01:02:57
223,43440,2020-08-18 02:37:53
134,43441,2019-10-17 13:53:43
300,43442,2020-03-04 03:44:02
184,43443,2021-04-08 18:47:09
76,43444,2020-03-24 19:48:12
63,43445,2021-03-07 18:27:00
311,43446,2019-07-12 18:56:49
134,43447,2021-03-13 06:55:21
146,43448,2020-03-27 23:06:11
30,43449,2020-07-11 08:32:38
368,43450,2020-07-04 13:05:40
192,43451,2021-03-17 22:48:29
9,43452,2019-06-13 00:58:53
300,43453,2020-11-04 18:40:45
48,43454,2020-06-07 23:04:10
125,43455,2020-09-29 06:17:06
387,43456,2020-11-20 22:41:30
379,43457,2019-11-27 16:08:25
147,43458,2020-07-08 08:42:54
183,43459,2020-04-11 23:06:44
285,43460,2020-01-01 01:41:39
24,43461,2021-01-18 07:29:25
322,43462,2021-05-07 17:36:17
41,43463,2020-03-17 09:44:39
337,43464,2020-12-24 21:33:45
392,43465,2020-09-29 05:40:54
187,43466,2019-06-29 06:52:38
313,43467,2020-09-22 14:50:30
50,43468,2020-07-15 13:43:37
8,43469,2019-11-10 21:17:45
83,43470,2020-03-24 14:17:20
128,43471,2020-02-27 18:12:15
321,43472,2019-12-18 12:23:29
88,43473,2020-01-27 10:26:19
21,43474,2019-05-24 07:58:06
169,43475,2019-09-19 13:17:47
333,43476,2019-05-27 00:31:13
330,43477,2020-07-20 11:59:40
194,43478,2020-10-10 11:30:52
335,43479,2021-02-05 16:07:52
55,43480,2019-05-20 04:21:15
142,43481,2020-01-11 05:17:51
82,43482,2019-12-27 09:26:01
375,43483,2019-10-29 23:28:51
92,43484,2020-05-21 04:19:22
79,43485,2019-12-26 16:39:42
43,43486,2020-05-17 03:16:37
10,43487,2020-09-19 05:13:27
319,43488,2020-01-21 09:57:47
354,43489,2020-02-19 13:19:42
235,43490,2021-02-18 14:02:43
17,43491,2020-07-14 09:37:44
315,43492,2020-02-23 08:06:10
222,43493,2021-01-15 11:16:59
331,43494,2020-04-09 09:04:33
216,43495,2020-11-08 16:35:09
8,43496,2021-02-23 14:09:48
356,43497,2020-04-23 20:09:35
323,43498,2020-07-26 01:05:19
318,43499,2020-08-03 23:45:47
237,43500,2020-07-12 09:28:41
186,43501,2019-10-27 15:12:12
387,43502,2020-08-07 07:00:35
6,43503,2020-03-08 15:23:48
369,43504,2020-12-31 04:47:04
318,43505,2020-09-18 06:25:52
367,43506,2019-08-06 21:01:26
16,43507,2019-10-15 11:03:36
154,43508,2019-05-15 04:48:14
261,43509,2021-02-03 00:08:45
41,43510,2020-03-05 12:05:34
398,43511,2020-07-21 10:25:20
330,43512,2019-06-19 07:45:23
154,43513,2020-12-25 20:23:33
199,43514,2020-05-11 12:59:34
238,43515,2020-07-16 15:58:19
14,43516,2020-09-29 12:31:32
15,43517,2020-11-14 05:47:53
256,43518,2019-09-05 10:15:57
219,43519,2019-12-31 05:16:18
340,43520,2019-10-30 23:09:19
177,43521,2019-07-20 03:18:40
283,43522,2020-09-30 06:13:07
338,43523,2021-04-30 12:14:20
277,43524,2020-06-10 05:52:11
60,43525,2021-04-22 16:54:26
311,43526,2019-12-10 10:17:39
37,43527,2021-03-26 18:28:38
288,43528,2020-06-04 15:15:12
185,43529,2020-02-24 23:29:40
103,43530,2020-06-10 19:07:50
204,43531,2021-01-16 00:58:59
43,43532,2021-01-24 06:14:25
283,43533,2020-01-16 01:11:19
207,43534,2021-04-02 04:09:11
315,43535,2019-09-28 00:43:17
50,43536,2020-06-12 01:02:50
369,43537,2019-09-25 01:42:48
93,43538,2020-07-14 22:45:05
362,43539,2020-04-25 11:30:16
43,43540,2019-07-07 23:18:43
169,43541,2020-06-10 07:52:44
274,43542,2020-12-21 03:02:48
47,43543,2020-01-30 11:24:03
345,43544,2020-10-13 09:46:25
183,43545,2020-07-26 17:30:54
148,43546,2020-08-21 00:15:56
350,43547,2019-07-28 03:27:03
54,43548,2019-05-27 05:11:21
347,43549,2019-12-04 08:44:24
319,43550,2019-11-29 20:11:32
64,43551,2021-01-22 18:49:55
261,43552,2019-07-21 13:05:14
241,43553,2019-07-12 21:10:58
278,43554,2020-06-10 02:48:06
166,43555,2019-07-12 03:07:10
44,43556,2020-08-14 17:28:43
124,43557,2020-06-29 07:43:06
184,43558,2019-11-01 07:23:48
259,43559,2020-05-26 08:53:11
77,43560,2020-03-01 07:18:25
127,43561,2019-11-12 01:44:47
329,43562,2019-08-10 19:45:22
128,43563,2021-01-03 04:46:12
143,43564,2020-02-19 20:38:04
189,43565,2020-01-26 03:23:52
175,43566,2019-10-01 20:39:28
234,43567,2020-09-03 16:19:00
341,43568,2021-02-15 15:38:57
173,43569,2019-10-22 14:50:17
264,43570,2020-06-30 21:52:21
49,43571,2019-06-09 10:53:34
83,43572,2020-11-06 07:30:56
236,43573,2021-04-06 04:59:47
174,43574,2019-11-19 01:37:13
324,43575,2020-06-24 02:12:46
140,43576,2020-02-17 09:28:25
333,43577,2020-11-14 10:49:00
15,43578,2019-09-18 21:25:36
148,43579,2019-06-18 11:38:29
132,43580,2020-06-08 07:37:10
344,43581,2020-08-22 18:58:58
369,43582,2020-06-19 13:37:00
386,43583,2019-11-12 00:05:44
330,43584,2021-03-25 05:44:11
294,43585,2020-02-27 04:12:15
393,43586,2019-12-27 07:49:33
294,43587,2021-02-27 19:40:36
28,43588,2020-12-17 14:50:10
210,43589,2020-08-04 15:09:08
9,43590,2020-01-04 07:01:39
84,43591,2021-02-15 16:30:59
364,43592,2020-11-23 16:52:21
271,43593,2020-08-01 22:15:34
12,43594,2020-12-03 03:51:35
390,43595,2020-07-11 03:43:17
65,43596,2020-01-16 12:58:16
303,43597,2020-05-09 04:44:15
185,43598,2020-08-03 04:03:56
299,43599,2021-03-26 07:07:17
55,43600,2019-08-18 21:05:37
279,43601,2019-07-26 02:23:44
253,43602,2020-08-22 04:00:19
111,43603,2019-07-26 22:46:37
267,43604,2020-12-02 20:26:43
228,43605,2021-05-06 20:54:32
362,43606,2020-06-01 02:50:35
379,43607,2019-07-11 00:32:59
31,43608,2019-06-28 07:22:37
245,43609,2019-08-12 21:55:56
205,43610,2020-11-03 10:35:16
247,43611,2020-12-29 11:13:23
31,43612,2021-02-11 09:40:45
378,43613,2019-09-03 16:35:37
101,43614,2020-11-01 16:57:51
151,43615,2020-08-13 17:31:14
126,43616,2021-01-13 02:54:50
282,43617,2020-01-25 22:00:34
39,43618,2019-09-14 21:52:19
114,43619,2020-08-22 23:51:12
251,43620,2021-03-10 15:55:51
56,43621,2020-03-31 20:50:46
73,43622,2019-06-22 17:21:42
301,43623,2019-06-21 08:07:40
84,43624,2019-08-01 09:52:48
300,43625,2019-12-18 06:19:08
293,43626,2019-10-07 15:14:58
274,43627,2020-04-02 03:40:23
220,43628,2021-02-11 18:54:38
127,43629,2021-03-06 20:04:04
22,43630,2019-08-31 13:08:01
197,43631,2019-08-19 07:40:13
289,43632,2020-05-01 03:26:32
230,43633,2019-12-28 11:23:15
147,43634,2020-08-21 15:12:26
225,43635,2021-01-12 00:00:35
34,43636,2020-09-17 16:15:06
116,43637,2021-01-02 22:04:12
200,43638,2019-12-29 01:55:43
388,43639,2020-06-12 09:19:15
209,43640,2020-05-14 13:53:59
105,43641,2021-03-18 02:23:14
58,43642,2019-06-14 01:31:32
293,43643,2019-11-17 22:57:54
111,43644,2019-06-11 02:49:40
50,43645,2020-10-09 02:56:02
233,43646,2020-01-12 04:19:19
31,43647,2020-11-19 19:40:34
44,43648,2019-07-03 18:05:06
121,43649,2020-07-08 07:45:55
218,43650,2020-07-20 12:47:38
78,43651,2021-02-10 22:11:20
267,43652,2020-05-08 20:16:12
162,43653,2021-01-05 13:21:34
364,43654,2019-10-22 21:45:06
63,43655,2020-01-09 21:20:40
329,43656,2019-09-09 05:06:07
359,43657,2020-07-11 15:54:10
268,43658,2020-12-04 20:18:41
38,43659,2020-01-23 05:07:56
152,43660,2021-04-30 01:46:42
179,43661,2019-09-05 06:33:37
139,43662,2020-02-29 09:10:54
154,43663,2020-03-31 05:58:16
282,43664,2021-02-28 03:23:29
141,43665,2021-02-02 20:44:58
8,43666,2019-11-13 08:54:17
20,43667,2019-11-14 08:18:35
395,43668,2019-06-30 19:42:17
299,43669,2019-07-17 19:58:28
154,43670,2021-03-23 06:21:26
27,43671,2019-10-07 12:44:21
20,43672,2019-05-23 14:43:21
52,43673,2020-09-19 06:37:32
195,43674,2020-12-12 06:25:28
352,43675,2020-11-01 23:47:17
28,43676,2019-08-19 21:40:38
85,43677,2020-11-29 22:45:40
246,43678,2019-12-16 06:29:12
346,43679,2019-06-11 07:26:33
393,43680,2019-07-11 01:19:17
170,43681,2020-01-15 16:17:10
268,43682,2019-10-05 08:13:54
154,43683,2020-10-02 05:57:26
144,43684,2021-03-06 17:58:19
202,43685,2019-06-17 04:20:08
304,43686,2019-09-13 11:42:02
261,43687,2020-02-10 23:50:21
156,43688,2021-03-10 20:18:30
2,43689,2021-04-30 11:42:54
200,43690,2019-10-11 07:49:40
158,43691,2021-03-16 04:56:59
15,43692,2020-09-24 15:28:40
45,43693,2020-04-04 05:13:16
176,43694,2019-10-15 10:19:50
138,43695,2021-03-13 05:38:20
160,43696,2020-11-21 10:08:28
160,43697,2020-07-04 04:23:29
109,43698,2019-12-29 01:45:18
398,43699,2019-08-26 08:16:23
36,43700,2021-04-06 08:33:04
216,43701,2020-05-19 09:14:31
107,43702,2019-09-21 21:47:37
44,43703,2020-08-20 13:29:50
21,43704,2019-06-07 03:41:30
294,43705,2020-03-28 19:04:23
182,43706,2019-05-22 17:44:23
344,43707,2020-11-25 16:55:34
342,43708,2020-08-10 23:11:54
26,43709,2021-01-15 06:38:10
100,43710,2020-03-27 05:30:32
316,43711,2019-08-18 09:55:29
12,43712,2019-11-18 15:39:17
247,43713,2020-02-20 08:19:46
183,43714,2020-01-31 16:28:45
98,43715,2019-10-28 06:21:57
130,43716,2019-07-29 09:54:17
353,43717,2020-04-12 08:53:42
352,43718,2019-07-03 11:55:52
21,43719,2020-03-23 08:11:39
337,43720,2019-07-11 22:01:59
45,43721,2019-06-06 12:47:13
29,43722,2019-07-31 18:14:38
348,43723,2019-08-03 00:51:16
174,43724,2021-04-17 01:58:57
105,43725,2020-07-18 14:20:24
114,43726,2020-12-27 07:27:34
172,43727,2020-10-06 08:42:05
102,43728,2021-01-26 01:38:17
356,43729,2020-11-08 13:56:56
349,43730,2021-04-24 03:56:50
60,43731,2019-06-07 13:30:32
292,43732,2021-05-12 19:59:42
178,43733,2019-10-30 08:11:23
9,43734,2019-11-02 16:29:12
175,43735,2019-10-04 04:30:07
253,43736,2021-03-09 00:25:33
16,43737,2020-04-08 04:38:35
234,43738,2020-04-02 16:26:10
234,43739,2020-01-13 04:41:29
97,43740,2019-05-16 11:55:23
368,43741,2019-11-28 17:13:30
302,43742,2021-02-08 00:11:16
11,43743,2020-08-02 05:17:00
137,43744,2020-07-03 19:19:02
12,43745,2021-04-02 19:44:32
71,43746,2019-12-12 11:09:45
24,43747,2020-10-11 23:18:57
252,43748,2019-11-28 09:42:12
45,43749,2019-08-19 03:17:22
17,43750,2019-11-16 02:37:12
312,43751,2020-12-08 10:26:40
375,43752,2021-04-23 10:15:40
146,43753,2020-07-27 10:40:10
390,43754,2019-08-29 22:46:26
277,43755,2019-11-17 19:06:07
395,43756,2020-03-27 08:01:45
116,43757,2020-03-06 05:06:27
151,43758,2019-06-11 03:17:14
272,43759,2019-09-15 17:26:16
218,43760,2019-08-11 02:42:37
357,43761,2019-08-13 03:32:46
225,43762,2020-05-13 19:12:16
219,43763,2021-04-18 03:34:10
67,43764,2020-02-10 21:11:25
331,43765,2019-08-09 15:10:03
169,43766,2020-11-05 15:14:17
171,43767,2020-07-18 02:32:18
311,43768,2019-06-10 22:16:29
244,43769,2021-01-19 18:31:16
263,43770,2021-05-04 23:58:56
240,43771,2021-02-11 00:09:49
372,43772,2019-12-22 13:56:26
350,43773,2020-11-26 18:23:02
265,43774,2020-08-20 14:11:02
30,43775,2020-04-18 21:25:47
153,43776,2020-03-18 14:54:19
87,43777,2019-05-25 12:01:18
47,43778,2020-01-03 19:35:00
389,43779,2021-01-27 20:04:17
286,43780,2020-06-28 09:28:52
154,43781,2020-02-27 18:52:11
301,43782,2020-08-15 19:55:18
317,43783,2020-07-29 10:43:50
272,43784,2019-09-23 18:20:29
148,43785,2020-07-31 10:50:16
125,43786,2020-11-22 12:15:41
306,43787,2019-11-05 11:11:18
370,43788,2019-05-30 01:18:04
150,43789,2019-12-01 01:16:25
395,43790,2020-06-21 10:40:59
222,43791,2019-07-20 13:03:12
395,43792,2021-02-05 07:17:54
141,43793,2020-08-11 06:12:00
144,43794,2020-11-06 06:16:37
265,43795,2020-08-28 16:11:40
63,43796,2019-12-20 12:43:19
146,43797,2019-07-29 12:43:57
138,43798,2020-04-16 09:39:47
2,43799,2020-04-27 13:52:25
55,43800,2020-11-06 10:04:10
158,43801,2020-09-13 08:21:42
280,43802,2019-07-27 02:41:16
207,43803,2019-07-29 17:09:10
244,43804,2020-08-24 21:35:06
148,43805,2019-09-16 01:37:43
355,43806,2020-12-02 07:41:53
13,43807,2020-08-10 02:58:35
385,43808,2021-01-20 13:04:18
294,43809,2020-06-13 18:42:57
398,43810,2019-07-29 07:49:56
227,43811,2021-03-02 21:42:24
309,43812,2021-03-13 04:22:26
106,43813,2020-06-19 08:06:00
123,43814,2020-02-03 13:06:39
363,43815,2019-12-30 19:52:05
49,43816,2019-06-28 19:27:04
63,43817,2020-11-02 06:16:16
222,43818,2020-03-11 12:16:15
149,43819,2019-09-15 11:36:24
338,43820,2019-06-03 19:12:05
270,43821,2019-12-23 06:21:25
33,43822,2019-07-20 02:12:50
206,43823,2020-04-08 02:08:26
148,43824,2019-05-16 21:52:59
196,43825,2020-11-07 07:31:23
18,43826,2020-04-27 00:29:49
27,43827,2020-07-25 02:58:24
72,43828,2020-01-12 08:08:45
380,43829,2019-06-01 23:26:16
278,43830,2019-06-09 12:12:00
224,43831,2020-02-01 23:56:52
226,43832,2020-06-02 18:22:14
85,43833,2020-05-17 11:21:52
261,43834,2021-02-05 00:13:59
126,43835,2021-03-18 10:51:16
270,43836,2020-03-16 07:12:32
190,43837,2021-04-12 04:01:17
88,43838,2020-01-09 14:02:40
381,43839,2021-03-31 19:41:57
297,43840,2020-05-09 20:46:43
268,43841,2020-03-20 23:27:08
252,43842,2019-06-03 10:48:24
39,43843,2020-04-02 20:55:12
120,43844,2019-06-10 11:40:44
86,43845,2020-05-28 11:58:54
240,43846,2019-10-10 05:37:19
32,43847,2019-12-10 07:17:34
175,43848,2021-01-19 16:33:02
306,43849,2020-05-29 11:12:07
110,43850,2020-06-12 21:10:46
393,43851,2021-05-12 21:36:09
259,43852,2020-12-12 17:47:15
352,43853,2020-09-30 21:59:00
76,43854,2019-06-13 11:19:54
27,43855,2019-08-20 14:41:09
222,43856,2021-03-07 10:21:51
139,43857,2020-06-16 23:29:17
163,43858,2020-12-14 01:42:33
44,43859,2020-09-07 16:20:08
110,43860,2019-08-14 00:52:00
5,43861,2020-03-24 09:40:35
84,43862,2020-12-20 12:46:40
112,43863,2021-03-12 14:31:12
36,43864,2019-12-08 17:08:20
69,43865,2019-09-07 20:46:10
25,43866,2019-08-10 11:18:06
183,43867,2019-07-10 07:51:13
287,43868,2020-06-03 02:24:46
31,43869,2020-01-12 17:34:42
319,43870,2021-04-24 20:48:24
64,43871,2020-12-10 09:59:15
255,43872,2021-02-07 10:00:16
336,43873,2019-09-18 12:15:35
44,43874,2020-09-27 03:28:02
166,43875,2019-06-20 22:28:59
213,43876,2021-05-08 08:13:28
93,43877,2020-10-05 05:31:51
229,43878,2019-09-04 23:30:12
329,43879,2019-12-29 16:30:22
157,43880,2019-05-28 06:58:05
264,43881,2019-10-21 22:24:03
362,43882,2019-08-04 03:51:54
367,43883,2020-05-06 08:54:20
327,43884,2020-06-20 11:11:57
44,43885,2020-10-31 16:23:22
276,43886,2020-12-09 09:34:11
183,43887,2019-12-17 08:08:38
247,43888,2019-05-14 08:52:55
96,43889,2020-01-03 04:29:09
323,43890,2021-01-01 14:27:39
30,43891,2021-04-25 22:46:08
158,43892,2020-01-23 20:02:20
298,43893,2019-08-30 15:10:49
297,43894,2020-10-29 13:06:46
209,43895,2019-09-05 04:49:45
208,43896,2020-11-20 03:31:06
99,43897,2020-08-12 08:21:20
372,43898,2020-02-08 12:06:10
94,43899,2019-06-22 03:52:34
50,43900,2021-04-23 11:47:34
359,43901,2019-06-12 11:00:12
379,43902,2019-07-22 22:04:41
249,43903,2021-05-08 22:45:24
165,43904,2020-06-30 08:51:10
333,43905,2021-01-26 10:46:04
167,43906,2021-03-22 07:05:01
40,43907,2021-03-08 18:56:38
241,43908,2021-02-01 20:01:29
125,43909,2019-11-30 21:49:38
53,43910,2020-12-26 16:09:45
182,43911,2019-11-21 16:47:40
383,43912,2019-12-06 08:17:41
32,43913,2020-01-05 17:24:58
43,43914,2020-01-27 05:04:35
287,43915,2019-10-02 08:35:52
223,43916,2019-10-06 06:53:03
144,43917,2020-12-07 03:14:24
84,43918,2020-11-26 08:52:52
255,43919,2020-08-01 06:18:03
355,43920,2020-07-29 19:51:48
13,43921,2020-08-01 00:50:56
121,43922,2020-09-27 15:21:13
77,43923,2020-09-26 06:54:14
215,43924,2020-07-19 09:59:39
386,43925,2020-01-17 01:52:20
319,43926,2021-04-02 11:19:59
25,43927,2020-02-24 19:15:30
101,43928,2019-11-22 04:13:28
153,43929,2020-02-10 15:00:49
217,43930,2019-08-03 09:45:28
124,43931,2020-10-07 05:42:32
217,43932,2020-07-04 15:35:08
373,43933,2019-06-18 15:29:51
108,43934,2021-04-21 07:13:45
67,43935,2020-08-13 15:28:25
151,43936,2020-10-25 05:04:41
381,43937,2019-08-07 19:51:30
34,43938,2020-11-06 11:05:49
340,43939,2020-01-09 07:14:09
304,43940,2019-10-31 20:27:21
294,43941,2021-01-29 10:50:37
272,43942,2021-02-12 01:08:23
375,43943,2019-06-17 00:26:25
261,43944,2020-05-31 02:06:17
317,43945,2020-01-27 10:52:15
42,43946,2020-09-04 21:14:35
185,43947,2019-09-27 21:36:36
393,43948,2020-12-13 13:06:04
81,43949,2020-04-22 03:23:28
5,43950,2020-10-28 13:00:24
247,43951,2020-09-26 21:33:32
217,43952,2019-10-13 20:43:29
326,43953,2020-09-25 07:31:06
