grp_id,ce_id,date_added
95943,2712,2019-06-03 09:36:36
97929,44743,2020-05-12 23:54:19
45320,33337,2020-07-14 22:38:59
6629,4249,2020-12-11 12:03:57
58251,31369,2019-10-07 11:18:38
18365,22608,2019-09-17 12:01:57
59875,27808,2021-03-15 06:47:48
1755,3445,2021-02-16 10:00:37
79717,27442,2019-10-24 16:43:07
6488,49037,2020-04-29 05:06:09
96827,35916,2021-05-03 06:11:19
2974,11245,2020-08-23 20:20:48
32541,8685,2020-12-15 05:03:24
12760,45088,2019-12-07 15:09:38
87655,8173,2020-12-28 16:16:21
34686,40209,2021-05-11 17:51:41
3180,44699,2019-08-30 00:17:35
39394,4944,2019-11-19 15:47:48
85145,13850,2020-10-26 14:42:04
42717,296,2020-09-02 09:16:25
21599,7102,2021-02-21 08:05:44
15739,38835,2021-04-16 04:38:32
14498,20249,2020-03-21 06:46:15
80021,5648,2020-06-20 12:48:33
99817,8508,2020-11-24 10:18:12
72870,26724,2021-02-26 17:00:10
66211,45487,2020-11-15 13:53:15
7497,24173,2020-09-21 09:52:27
77717,41194,2020-07-20 08:47:31
74074,47055,2021-03-05 00:30:25
3386,29849,2020-09-26 02:38:53
64447,14998,2021-03-14 12:13:25
39253,20684,2019-08-27 21:20:51
23571,2346,2019-12-01 11:42:10
34278,24990,2019-08-04 15:39:29
83578,36301,2021-03-08 08:47:43
96240,13676,2020-02-24 13:45:42
79951,14692,2020-04-13 05:39:48
42344,48075,2020-04-08 23:59:04
10562,31387,2019-06-26 16:04:58
13412,20550,2020-01-18 12:06:26
20354,20596,2021-04-25 20:16:00
16152,3027,2021-04-14 12:59:27
27702,21590,2020-06-14 06:25:46
51138,34919,2019-06-20 15:12:46
95007,17043,2021-01-27 17:45:38
34724,34211,2019-12-26 04:55:37
75919,25760,2020-10-23 01:40:09
18389,36950,2020-10-24 09:25:20
51397,45810,2021-03-28 07:35:11
73304,37698,2020-12-08 01:41:40
97386,44357,2020-10-08 03:36:02
37288,9387,2020-03-10 04:11:32
44651,8891,2020-07-08 18:44:38
57282,23256,2019-11-17 08:13:12
20498,6817,2020-04-26 10:49:15
2530,35257,2020-06-27 21:45:54
22656,48514,2021-02-15 13:22:16
55015,15182,2020-10-28 03:34:28
11917,37591,2020-08-16 10:09:49
41865,37708,2021-01-27 15:32:39
25231,38121,2021-03-30 22:06:24
38512,35579,2020-11-12 21:48:08
95458,49422,2019-10-03 09:09:03
64920,35357,2019-06-12 05:00:40
69415,39477,2020-08-01 04:49:14
95223,41820,2020-08-31 21:17:41
18705,28404,2019-08-22 17:50:29
36119,31917,2020-05-10 06:09:24
66821,45671,2020-09-19 00:30:18
18412,44995,2021-02-17 06:24:38
41352,8424,2020-01-08 13:34:12
81065,30072,2020-01-08 17:16:49
76949,28572,2019-08-20 06:11:21
14785,40539,2020-12-31 00:10:14
46787,278,2019-09-03 19:59:06
6645,43238,2019-06-07 00:08:30
52979,42145,2020-12-17 13:24:39
91623,21575,2019-12-25 04:59:42
15337,20876,2019-10-28 09:36:57
20710,45151,2019-12-02 11:25:40
3197,34127,2020-05-08 11:28:46
28116,1791,2020-11-08 03:10:02
35459,36981,2021-04-26 05:06:35
32144,22592,2020-07-19 22:09:30
33649,8876,2020-10-27 12:04:03
73436,7439,2019-08-31 22:18:20
35236,27532,2020-03-06 10:48:11
49896,42811,2020-10-21 16:48:44
8962,29738,2021-04-14 08:47:29
50905,12969,2020-09-21 03:34:09
38298,19792,2020-12-07 13:50:50
63259,35529,2020-07-23 15:21:02
3353,42422,2020-12-12 04:30:59
259,40626,2021-04-02 09:48:47
37109,36488,2020-07-30 15:50:57
73351,19067,2020-11-03 04:05:44
60838,14116,2020-07-11 21:10:21
49461,41310,2020-09-06 04:38:56
21262,1991,2020-11-03 04:10:41
38541,11017,2020-01-07 00:31:59
2762,49974,2020-01-17 03:46:10
67204,43650,2021-05-06 04:02:20
8849,34422,2019-06-02 16:40:35
3268,30041,2021-01-09 23:32:20
72954,7143,2019-05-26 16:37:08
80137,28029,2020-01-17 16:47:46
8999,14345,2019-07-15 05:29:17
68001,2381,2019-09-11 19:06:52
56939,7899,2019-12-02 04:26:24
29388,18394,2021-04-23 04:22:16
95174,873,2020-09-12 08:29:54
98714,37572,2020-11-01 07:42:41
26076,13391,2020-10-10 01:55:40
61106,38254,2020-11-13 05:47:29
94498,36731,2020-09-10 08:07:56
57574,38154,2020-05-26 12:23:58
48540,25461,2020-03-13 03:50:30
30842,34938,2019-10-27 16:48:14
75582,42760,2020-11-19 15:34:38
64011,1145,2020-04-25 21:47:02
82205,9808,2019-07-08 13:51:37
38944,32802,2020-02-08 10:17:28
71785,47002,2020-06-01 22:56:20
29039,41543,2019-11-08 01:01:13
25245,28784,2020-10-30 09:39:04
37047,41255,2020-05-23 21:49:07
89413,42725,2019-11-29 07:55:24
52552,40561,2021-02-20 12:36:32
5077,20168,2020-02-19 21:08:28
71418,34819,2020-11-15 22:02:19
94304,26731,2019-08-30 21:52:08
19144,38187,2020-04-06 14:06:44
16928,45230,2020-07-15 12:10:39
64797,47545,2019-09-20 18:29:39
13171,4578,2020-08-25 14:52:46
98212,10268,2020-07-04 22:34:55
7281,21635,2021-03-16 21:06:16
18089,1884,2019-11-12 12:47:26
34179,9551,2021-03-09 14:07:44
3317,4539,2021-01-14 17:48:02
31378,43160,2021-01-03 18:35:39
34446,14127,2019-05-17 22:54:06
9202,27550,2020-03-08 15:40:09
87114,11789,2020-11-29 14:06:49
72011,30839,2020-03-31 06:36:05
65101,12264,2019-11-25 08:21:28
68085,43642,2020-01-02 02:25:54
54838,33180,2019-12-25 18:37:49
42139,6468,2020-11-27 08:56:57
24607,33490,2020-05-28 02:23:12
73903,9531,2019-07-17 17:36:23
30312,6037,2021-02-09 12:13:40
46370,7058,2019-07-22 04:26:08
6169,13178,2019-11-07 04:08:53
64588,38128,2019-06-29 15:07:35
9792,21947,2021-04-29 20:22:06
13895,22212,2020-05-29 14:02:29
37828,44981,2019-09-17 02:15:20
10678,22299,2020-04-02 16:33:32
18311,30954,2020-06-10 12:47:49
76674,482,2019-06-16 09:40:32
76580,47077,2021-01-24 22:28:15
43436,22275,2020-04-22 12:22:21
7829,45615,2019-07-07 20:31:43
2699,28986,2021-01-25 15:15:00
93786,40301,2020-05-06 19:39:17
16416,41829,2019-12-20 06:31:57
23713,35486,2021-05-11 01:06:32
52708,4968,2020-01-16 21:50:25
32895,23986,2021-03-13 05:07:06
12274,44843,2020-05-27 02:55:39
74594,46828,2021-05-05 21:07:48
51199,18147,2019-10-01 10:52:26
5468,47994,2020-08-23 12:33:58
65708,13328,2019-06-03 21:12:42
820,40213,2019-09-08 20:59:13
29801,16579,2021-03-29 22:10:42
87773,7384,2021-05-07 12:20:50
33839,32776,2020-09-21 03:05:59
23563,45965,2020-02-10 10:06:43
68343,46464,2020-03-30 19:36:01
23587,38877,2020-10-11 11:04:19
79028,5025,2021-04-19 06:03:24
42292,10444,2021-02-20 08:03:32
38353,47437,2020-05-03 07:07:05
23191,10978,2021-04-08 13:39:28
96585,33524,2021-05-01 22:23:19
20283,16097,2020-11-08 16:35:20
91874,40202,2019-06-26 01:26:23
60213,28831,2020-08-08 05:08:45
23031,47553,2020-11-09 13:13:17
90112,22974,2021-04-24 10:00:57
70074,7743,2019-08-10 13:15:27
16388,11111,2020-02-29 05:44:00
1047,18599,2020-06-04 00:05:32
70890,46311,2020-01-05 23:29:28
75938,47433,2019-05-29 16:55:04
33631,44497,2021-03-17 00:07:30
64912,39237,2020-10-05 00:01:54
99829,5672,2020-06-07 04:04:30
81580,4687,2021-03-03 06:31:38
28614,11435,2019-11-26 09:46:55
40589,23713,2020-01-23 22:48:40
18420,31126,2019-10-05 16:11:59
56351,44537,2020-08-19 22:02:43
38029,45877,2019-08-05 20:10:13
75604,48852,2019-09-09 11:28:58
96518,11762,2020-03-07 22:26:47
67752,35881,2020-03-11 05:04:13
69466,39184,2019-06-04 22:08:12
36896,20455,2019-07-16 23:43:20
50843,21233,2021-05-03 12:07:48
53900,47395,2019-06-24 08:09:27
18202,34364,2020-06-10 17:15:29
15251,17840,2021-01-27 23:08:48
6266,47683,2020-03-19 23:40:29
7387,44102,2021-03-26 19:22:37
42852,6375,2020-01-04 13:50:17
51177,38224,2021-04-04 22:33:21
7024,23159,2020-08-05 16:32:26
83129,20783,2020-12-21 16:57:58
34619,21809,2021-01-17 03:57:05
89975,10834,2020-09-22 19:36:33
91429,26261,2019-09-14 07:52:14
74414,22543,2019-08-18 10:50:36
79212,3606,2020-01-07 11:47:46
98343,43922,2020-07-12 20:10:55
27507,13743,2020-03-20 12:31:28
63921,14730,2019-07-24 09:42:51
27840,40183,2020-05-03 06:03:15
40205,12212,2021-01-12 09:38:19
77827,19432,2019-10-28 23:21:04
58582,13713,2020-05-28 20:23:26
68346,39258,2019-10-01 05:19:46
12443,31220,2021-04-14 12:39:13
26632,29303,2019-11-13 23:55:11
95779,31675,2021-03-17 05:27:15
63864,31427,2019-06-30 15:21:43
81074,14582,2020-04-07 06:14:57
44367,10607,2020-08-06 10:45:31
46053,44276,2020-06-23 08:07:03
4840,45488,2020-03-03 03:58:20
79165,45902,2020-10-22 01:52:37
14624,27300,2020-08-27 18:18:42
45058,22132,2021-01-03 09:00:29
15737,35537,2020-11-27 21:44:17
87079,24840,2019-09-15 22:17:48
67995,38817,2019-10-20 01:50:27
53189,2633,2020-04-04 16:42:35
56446,36087,2021-04-14 14:24:23
9872,1692,2019-10-26 15:42:04
40305,16157,2020-08-10 17:38:19
27676,8111,2021-01-27 02:15:43
98130,40765,2021-01-31 03:26:40
31346,6512,2021-02-02 03:08:03
43820,38615,2020-12-27 07:05:28
100000,45337,2021-05-05 17:26:34
87859,11994,2019-09-06 17:03:56
27180,37467,2020-10-23 23:32:10
73971,37739,2020-10-14 09:39:06
79713,42289,2019-12-06 07:15:56
32414,45885,2021-03-28 14:26:47
63787,1982,2021-01-27 12:20:12
71573,22591,2020-02-17 22:57:30
28634,18161,2020-05-14 23:36:17
13414,16951,2020-09-02 14:50:49
20360,40027,2020-01-11 21:11:10
18097,31680,2021-04-12 11:56:11
17099,20105,2019-08-12 14:27:58
42915,25880,2020-07-09 13:42:32
39262,22735,2020-11-17 10:58:00
11345,7455,2019-12-26 03:44:08
45405,1055,2021-01-28 05:16:01
15114,47281,2020-04-23 17:41:43
98050,277,2021-05-04 08:09:55
31136,29353,2020-04-07 23:06:40
1594,9431,2019-09-30 16:51:10
10726,8779,2020-04-26 04:26:48
91756,29367,2019-09-08 09:24:48
2004,4624,2020-03-25 10:47:03
37351,10739,2020-12-13 17:19:19
19776,33858,2021-04-12 20:49:08
59715,21139,2020-11-22 16:21:18
95532,12900,2020-06-30 11:20:06
87298,44111,2021-03-25 12:41:05
10620,103,2020-07-23 03:49:14
19542,34869,2019-08-01 07:47:17
4043,46468,2020-08-13 10:00:23
90550,42754,2020-06-17 14:15:40
51053,21820,2021-02-22 07:42:09
88656,26878,2021-01-25 08:38:04
17862,47526,2019-06-24 04:00:09
33972,31262,2019-09-07 21:41:32
35822,40086,2021-04-17 08:04:03
11219,45288,2020-10-21 01:50:46
26018,37171,2020-11-07 23:41:36
3248,1361,2021-03-17 16:45:08
47286,23987,2021-02-05 20:15:35
36086,17083,2020-02-04 07:39:59
42727,24090,2019-10-30 15:09:56
93556,32469,2019-10-06 10:09:53
29752,48288,2020-05-25 16:19:23
85081,32275,2019-05-18 20:35:53
43650,3667,2020-09-04 09:02:13
56153,40120,2019-06-10 19:31:38
15099,2857,2019-07-01 13:01:16
18624,45889,2020-09-24 03:35:40
83729,42199,2020-05-25 01:56:12
14060,5684,2019-05-11 22:42:00
83818,14050,2020-12-02 02:40:29
40190,27519,2020-07-29 12:39:28
9025,1936,2020-08-23 12:10:35
71903,19011,2020-08-08 05:19:20
83981,2427,2020-04-17 12:35:34
37706,6510,2020-08-28 21:14:56
29281,24217,2020-05-03 09:51:52
50850,3938,2020-03-31 13:01:03
40384,22101,2020-03-05 15:23:06
54440,6020,2019-09-23 23:07:56
95574,43688,2019-10-06 23:34:37
83622,45586,2021-01-03 09:33:21
21521,23511,2020-05-24 09:08:34
99575,33993,2021-01-17 07:13:36
4234,23468,2020-10-07 12:08:08
42837,48809,2019-10-27 09:56:01
99019,47014,2020-07-14 16:57:18
19022,43887,2020-11-06 06:41:16
67629,12952,2020-04-05 05:19:43
54909,18704,2021-02-02 15:27:22
84089,39315,2019-08-19 08:14:43
46687,47883,2019-08-29 05:38:36
72360,16765,2020-02-25 22:02:56
16353,7957,2020-06-07 12:38:24
71915,44082,2019-08-31 14:51:14
14605,7297,2021-01-27 07:17:37
9850,36697,2019-06-27 04:41:11
80472,44033,2020-06-17 23:31:06
72951,15268,2021-01-03 10:57:18
97624,40357,2019-12-13 02:55:33
67740,30344,2020-09-16 20:16:01
93634,21103,2020-07-14 04:47:09
69860,47422,2021-02-15 17:37:03
33569,37262,2020-07-19 12:32:11
53451,49658,2020-05-13 11:52:15
7612,29505,2019-06-15 23:11:44
54210,30320,2019-12-22 16:29:51
4173,27844,2020-07-20 17:58:46
86255,36951,2020-02-18 18:55:36
6685,25354,2019-08-21 12:45:17
96822,7660,2020-05-10 12:50:12
85099,39479,2020-09-18 13:37:21
64188,37040,2019-12-27 06:21:27
54300,11810,2020-01-29 13:22:14
89920,5523,2019-08-21 23:57:46
34468,46586,2021-04-07 05:37:25
35453,22417,2020-09-04 10:15:21
47457,29074,2020-07-07 21:49:10
81186,27749,2020-11-08 12:46:06
92588,46560,2021-03-17 23:56:56
80046,22075,2020-09-24 02:52:11
11637,5904,2019-07-23 06:06:33
11258,7043,2020-06-13 08:17:49
74318,22267,2020-05-30 06:22:42
36432,24075,2019-12-06 22:27:26
87880,4448,2021-04-08 16:41:41
18820,41224,2020-02-08 02:05:42
19282,17811,2021-01-16 07:57:37
92263,31766,2019-06-11 10:13:20
52643,8546,2019-10-18 20:34:43
81895,24504,2021-04-13 18:43:27
34061,30855,2019-09-19 19:58:16
20298,30300,2019-09-13 03:39:01
1194,45626,2021-02-20 03:05:13
66495,5472,2020-08-12 17:13:46
32023,31304,2020-09-21 16:04:42
46228,5680,2019-12-26 05:50:31
36192,26505,2019-09-04 15:39:13
1118,44403,2019-11-30 22:50:50
6711,3189,2021-02-19 13:01:59
57931,28961,2020-03-17 18:00:22
99152,10933,2020-11-27 06:22:38
84300,16366,2021-02-15 15:15:51
67510,36593,2020-07-09 00:00:42
64829,12040,2020-12-12 18:22:23
76520,1629,2020-10-25 14:41:11
77268,44636,2019-05-31 03:41:17
87150,15036,2020-05-03 05:24:01
72811,3115,2020-03-05 09:38:00
8090,21182,2021-02-28 21:28:48
37904,17305,2020-11-04 03:00:45
89822,1365,2019-10-11 11:10:16
70217,32022,2020-07-13 16:18:53
21744,40528,2020-12-07 12:37:55
35598,48394,2019-08-27 07:34:24
96554,22260,2019-07-31 18:26:11
93593,25291,2020-04-11 22:54:30
36176,24407,2021-04-13 08:54:05
92803,49056,2021-04-18 07:12:32
76877,27552,2020-04-25 06:02:07
26247,12306,2021-01-19 07:20:27
56762,41557,2020-10-02 23:39:53
19463,42803,2020-11-29 10:43:45
35983,8754,2020-10-08 13:27:56
10105,38684,2019-12-23 17:10:05
26788,48820,2020-02-19 23:58:04
40350,27948,2020-03-24 15:25:36
42144,44668,2019-09-22 23:51:06
68672,41283,2020-06-17 07:08:14
89412,48069,2019-07-22 22:12:42
68682,15389,2020-12-10 14:14:24
66106,32843,2020-08-17 11:23:05
56172,31884,2020-11-24 17:53:01
39637,16855,2020-01-06 18:51:54
92873,48598,2019-06-18 11:35:24
21837,42486,2020-04-12 06:07:28
31873,30896,2020-11-14 12:02:19
94696,3995,2020-03-20 22:17:42
13707,108,2019-12-07 11:01:21
78182,44461,2020-05-05 23:06:11
63949,40348,2020-07-20 03:06:05
30781,2072,2019-12-05 18:42:06
79069,19671,2020-03-28 15:57:20
94518,25679,2019-09-20 11:47:21
86919,13648,2020-11-15 17:22:11
86492,47474,2021-03-29 05:02:47
23855,17557,2021-02-23 22:53:46
31828,22498,2019-09-08 11:28:49
80729,21377,2019-05-27 15:16:58
79706,15816,2019-05-18 02:23:16
95527,45382,2020-09-02 00:19:39
47235,28156,2020-11-09 22:53:00
72271,32429,2019-08-27 11:36:45
36401,44854,2019-05-21 16:25:31
26041,9843,2019-09-15 13:54:40
27536,45019,2020-08-06 19:53:07
89926,19045,2020-01-28 10:04:12
85276,37979,2021-01-11 21:12:58
9017,23128,2020-07-19 18:15:19
30389,8075,2020-01-25 17:06:19
46645,6303,2020-06-21 09:49:50
27014,22366,2020-10-19 06:05:44
10795,19961,2019-11-18 07:59:44
90067,10022,2020-08-12 23:13:15
76788,32313,2020-04-13 23:14:36
84311,30349,2020-11-10 02:42:33
52019,35394,2021-01-12 03:22:10
16168,42167,2020-12-22 11:30:08
25342,17183,2019-08-25 06:07:18
89905,43296,2019-05-29 02:47:37
93095,37441,2020-01-14 13:23:21
946,949,2019-07-04 08:29:53
4160,5954,2019-09-08 19:40:13
94528,18255,2021-04-13 09:59:42
27014,22256,2020-07-01 15:40:35
7392,31742,2019-10-29 08:15:24
60146,9034,2020-04-15 02:23:49
61599,41029,2020-11-07 00:46:45
58213,18956,2020-07-10 07:09:20
6927,26673,2020-08-13 01:03:49
49235,3287,2021-02-14 13:49:18
88276,37598,2021-04-09 23:32:36
13560,19701,2019-10-17 09:00:45
22796,9327,2020-12-28 02:29:15
94875,5832,2019-08-03 06:50:06
44408,3937,2019-12-11 13:52:10
9184,46472,2019-09-25 11:21:38
17421,27247,2020-07-27 02:36:06
11137,4102,2021-03-20 02:51:59
56357,29449,2019-08-29 06:46:31
29195,46602,2020-11-06 08:48:53
53785,23232,2020-11-16 05:21:02
94238,20455,2019-07-10 04:21:19
36628,33873,2020-02-10 07:59:01
91397,2973,2020-03-30 01:11:46
91135,36422,2020-12-23 20:03:39
7129,24448,2021-01-23 23:30:25
77666,28931,2020-11-13 22:35:16
46727,21546,2019-12-31 20:03:48
56247,4623,2021-02-14 23:33:36
68926,30529,2019-12-12 06:10:18
99687,2464,2020-02-01 21:03:00
62474,48860,2019-11-20 00:38:43
71279,12373,2020-09-09 09:40:33
49300,20812,2020-02-27 16:54:40
23235,48426,2020-09-06 05:21:52
17267,45777,2021-01-14 14:46:03
53768,27263,2020-06-30 23:30:59
8213,16921,2019-06-01 23:28:39
91691,36273,2020-04-21 07:41:33
72883,19914,2021-04-14 21:37:51
58674,42072,2020-10-26 20:49:04
62880,22630,2020-06-04 18:11:26
88047,34127,2020-12-23 20:22:43
93323,6460,2020-09-04 01:05:44
74795,4293,2019-06-10 10:08:14
56487,31933,2021-02-13 07:31:48
75693,12914,2020-08-27 04:18:12
74573,26517,2019-09-04 19:17:51
16652,36164,2020-11-29 16:20:46
86690,24157,2019-10-27 20:11:55
92325,26018,2020-05-05 16:47:57
43102,26201,2020-01-23 02:34:21
87160,37621,2021-01-30 05:16:40
47973,35379,2021-04-11 05:43:39
94697,30238,2019-10-16 06:52:03
92937,38917,2020-11-30 20:26:04
58075,45985,2020-06-25 03:56:27
47486,24338,2020-01-13 06:06:12
20188,20480,2020-08-17 08:15:11
59007,45257,2020-07-21 21:06:11
53924,41111,2020-03-05 02:00:28
92319,6262,2021-04-06 11:46:24
94585,36935,2020-02-28 21:06:01
12402,2755,2021-01-10 23:38:36
6883,38079,2019-05-16 00:16:02
98943,47449,2019-05-29 16:18:25
21444,45542,2020-04-30 18:47:03
32822,16344,2020-02-16 10:14:07
3888,49496,2020-03-04 17:40:03
87623,24432,2020-04-02 10:15:34
13034,39500,2019-11-19 13:51:07
26045,4223,2020-05-17 11:17:29
84597,43542,2019-07-22 04:47:40
95326,15434,2021-02-27 23:55:46
44660,4502,2019-06-26 20:59:03
95529,19900,2020-02-09 19:23:07
90688,44900,2020-04-06 12:57:00
44535,24469,2019-09-17 21:13:28
79005,41148,2019-08-21 06:20:22
29756,43066,2020-01-31 16:17:08
82105,45768,2020-05-21 16:38:47
46286,16712,2021-02-12 19:27:54
79064,19565,2019-11-07 03:28:29
34602,27394,2020-07-19 10:38:31
20710,34860,2020-10-10 21:12:12
31243,40433,2020-06-09 23:05:30
70597,16081,2020-06-13 04:17:17
89125,31779,2020-10-12 17:38:40
68254,13689,2021-04-30 22:28:59
85320,30164,2019-07-07 18:35:56
20805,38070,2019-12-03 02:05:25
40105,20716,2020-09-16 16:34:04
48911,5866,2019-05-17 15:32:36
18849,25843,2020-09-04 13:25:30
91068,40951,2020-05-06 12:56:30
70112,37597,2019-08-23 00:03:14
11995,45580,2020-02-20 15:46:19
84390,26,2020-09-11 08:08:31
79584,9552,2020-07-30 02:30:52
93814,46039,2020-12-25 02:54:16
61686,6416,2020-02-05 15:56:00
95536,31827,2021-02-05 03:50:02
35429,6275,2019-12-10 18:51:45
44340,31038,2019-05-14 00:15:44
14540,2250,2019-10-29 12:03:10
89061,29196,2020-02-19 03:58:13
93223,38413,2019-12-20 18:15:33
18914,43794,2020-05-05 06:16:48
77583,9487,2019-08-15 16:42:56
4004,9449,2019-08-18 10:40:40
98680,43306,2020-06-07 14:01:27
11950,8518,2019-10-09 02:12:04
2925,1622,2019-05-14 18:30:18
67575,66,2020-09-15 20:12:33
4156,23678,2020-03-21 16:11:54
92289,1292,2021-02-07 14:36:39
67516,21915,2020-11-01 03:43:18
78631,6781,2019-10-02 20:01:04
56525,41218,2020-01-31 09:24:44
13199,15428,2019-09-07 08:07:46
56055,15189,2021-04-27 09:54:32
10963,28537,2021-03-14 20:55:33
21806,32530,2021-04-20 13:19:40
3846,37128,2020-04-20 19:17:45
22144,1161,2019-12-08 09:48:54
86735,27438,2020-05-31 15:36:21
91556,40207,2020-10-01 09:32:23
56906,36530,2020-08-18 07:47:04
96756,40874,2019-10-23 03:07:56
16522,14652,2020-02-25 05:00:23
97279,47081,2020-06-08 20:33:20
26811,49899,2020-05-09 00:09:22
68960,161,2020-08-09 05:26:54
26854,6166,2020-11-05 11:08:10
44444,49425,2019-11-14 01:27:37
17007,32614,2019-09-04 00:42:30
70580,9278,2020-12-20 18:58:08
59416,44802,2020-03-28 03:50:29
57187,34015,2021-02-02 13:03:55
98510,43579,2019-10-13 04:20:51
75177,23472,2020-01-05 14:52:06
12293,33315,2020-01-23 06:06:46
21975,26078,2020-07-25 06:36:25
15741,31914,2021-02-09 13:55:24
92489,16678,2020-07-16 05:56:24
34986,11021,2019-11-28 14:08:22
5833,40018,2021-05-08 21:16:53
389,42448,2019-08-01 04:51:01
80786,22693,2020-12-03 18:56:50
91212,42645,2019-08-24 05:14:01
32354,9720,2019-11-04 04:26:52
16407,48828,2020-09-27 17:11:51
50115,35531,2020-01-30 06:34:12
77926,18847,2020-11-23 01:08:43
47074,23152,2021-01-18 00:53:31
15794,43080,2021-01-22 17:33:28
33259,24012,2019-08-04 20:17:56
59536,16819,2020-07-16 05:23:52
87174,2871,2020-08-18 19:51:19
69906,20472,2020-10-10 03:55:24
37708,36552,2019-09-07 10:20:52
46312,2330,2020-10-14 14:55:20
3741,37345,2019-07-18 09:35:52
90111,22241,2020-04-23 02:23:26
60132,32392,2019-05-20 15:56:16
79171,35022,2020-01-11 08:22:09
20191,987,2019-05-17 09:48:56
91933,24414,2021-01-22 09:28:28
5165,15361,2020-11-06 22:20:53
56796,42038,2020-11-13 02:05:45
20472,26635,2020-02-28 18:24:44
10341,2892,2021-04-02 14:00:18
85553,19984,2019-05-26 07:55:38
40938,30644,2021-01-03 23:51:34
62150,15738,2019-06-24 09:46:03
33467,48566,2019-09-22 11:24:09
54078,26692,2020-12-19 11:40:47
65752,21115,2020-11-26 14:40:32
56975,3869,2019-05-12 19:31:09
42107,49675,2019-09-17 03:40:19
8370,38498,2020-02-10 15:16:42
66160,23887,2019-09-12 17:40:25
94295,22347,2020-02-29 08:16:18
19588,12175,2020-09-26 04:40:06
88109,14065,2020-12-19 03:33:10
67465,48620,2020-04-02 08:46:08
52463,48397,2019-08-23 04:57:40
21484,35759,2020-05-05 13:28:35
33547,8980,2020-02-03 14:04:49
43192,28488,2020-07-19 18:52:25
86717,31850,2019-06-06 09:06:20
23611,43394,2019-07-02 12:40:20
11786,24659,2020-01-12 22:45:04
27067,30375,2019-07-01 03:53:26
48483,20010,2019-07-30 16:46:02
35062,19265,2020-10-06 06:19:23
22065,2317,2019-05-16 19:45:31
86772,26313,2020-03-08 06:03:49
28727,22921,2021-01-19 02:15:36
93874,18897,2020-11-22 23:57:30
33446,47510,2020-03-27 10:49:04
97360,13870,2019-06-27 23:00:49
70111,28282,2020-02-03 15:17:04
35495,2565,2020-10-22 02:15:50
72401,35425,2019-06-08 00:26:55
97867,23948,2020-02-05 07:43:13
1221,7892,2020-02-10 09:49:43
67227,44421,2019-06-28 11:54:27
17400,35377,2021-02-11 18:00:13
38536,30489,2020-10-19 16:02:26
61962,42193,2020-09-24 19:58:46
1555,44424,2021-03-01 11:49:01
1111,40202,2020-05-09 18:09:08
64087,46159,2021-03-21 00:47:26
70199,26588,2019-07-05 14:29:36
82946,19562,2019-07-07 05:23:40
13188,21114,2019-08-09 05:44:40
82118,29028,2020-02-29 02:17:57
76938,14547,2020-05-11 02:32:15
14175,25202,2019-05-14 21:51:11
66548,44371,2021-03-02 16:01:17
18060,32163,2020-08-10 21:35:13
17432,34865,2020-06-14 13:12:33
43285,163,2019-07-21 04:48:08
13424,43240,2019-10-06 16:43:05
28597,22964,2019-12-30 12:47:56
80897,40103,2020-10-11 17:09:45
39759,11337,2021-05-10 16:01:59
50809,1897,2019-07-13 09:18:14
10067,20766,2020-06-18 11:15:35
29501,13168,2019-06-25 21:28:43
5538,49811,2020-01-12 03:05:36
59245,43198,2019-09-17 21:53:52
17690,38511,2020-11-24 03:02:07
31996,34971,2021-01-28 04:36:46
7506,27899,2019-05-28 01:22:32
79920,29734,2020-04-02 11:14:19
62929,28496,2019-07-14 12:04:32
23662,45,2019-09-19 05:47:27
21252,9615,2020-09-20 17:39:31
37021,11165,2019-05-19 22:34:41
4446,40847,2020-07-10 06:49:45
88430,16843,2019-08-07 09:22:31
61472,16794,2020-11-05 05:51:20
67353,35542,2020-11-14 21:59:29
66575,31159,2020-12-18 20:08:08
46649,18679,2019-12-13 23:06:34
55020,24940,2021-03-05 13:00:21
75993,47204,2021-03-26 00:39:18
17250,14805,2019-09-03 23:51:17
44972,40335,2019-11-29 22:06:06
69145,13198,2021-01-19 16:01:59
30710,49727,2019-10-18 16:39:41
44421,35110,2020-05-21 04:52:12
84971,34407,2020-12-07 13:14:04
258,49821,2020-03-14 22:00:30
24646,22895,2020-05-06 05:56:30
28930,5505,2021-01-11 11:47:09
72556,35728,2020-12-26 18:46:51
97942,43982,2020-07-24 16:17:53
64924,21928,2019-09-01 15:40:34
62477,46850,2019-07-22 01:55:00
70916,41006,2019-09-14 14:02:43
30216,18907,2020-12-17 07:04:19
629,14024,2019-09-12 10:34:58
56536,1330,2020-01-20 05:36:33
10814,25366,2019-06-29 21:29:58
4770,43078,2021-01-28 01:36:38
41441,16078,2020-04-16 04:48:26
38895,26407,2020-07-31 06:45:35
18062,43313,2020-09-03 19:39:44
71071,46432,2020-10-25 11:47:34
41598,17651,2019-07-07 21:31:46
12554,33556,2020-04-10 15:23:49
374,28026,2020-05-15 15:31:33
63807,17639,2020-01-09 06:30:17
88664,35257,2020-03-03 14:05:33
46312,38660,2021-04-05 13:32:12
92116,17639,2021-03-28 10:46:21
92943,44898,2019-12-23 21:22:25
91800,9949,2021-03-27 12:17:58
67775,28418,2020-03-29 04:21:31
26060,18209,2020-12-09 19:06:44
52014,37628,2021-03-10 03:12:24
59034,24058,2020-12-04 14:04:32
61124,8915,2019-11-01 09:41:12
