post_id,grp_id,datePosted
56619,22327,2020-03-25 12:29:57
56620,12760,2020-01-15 16:31:49
56621,78324,2020-05-31 16:23:51
56622,74693,2019-08-14 10:37:48
56623,35407,2020-03-18 23:55:04
56624,27590,2019-06-13 08:11:30
56625,73721,2019-05-22 19:02:27
56626,15935,2020-10-29 10:50:23
56627,60095,2020-07-26 00:54:01
56628,28006,2021-04-17 13:46:02
56629,38775,2020-01-11 19:27:24
56630,7805,2020-04-21 00:42:17
56631,30246,2020-09-26 15:38:30
56632,12535,2020-04-22 20:16:35
56633,91847,2019-09-09 18:20:46
56634,33449,2020-07-07 03:11:21
56635,80548,2021-02-12 20:22:09
56636,19794,2020-01-12 09:57:20
56637,29308,2021-01-11 01:50:59
56638,40906,2019-11-21 04:04:04
56639,48074,2020-10-25 00:14:16
56640,92604,2020-01-13 18:40:58
56641,60284,2019-11-05 15:47:15
56642,80737,2021-04-01 02:18:15
56643,96185,2020-11-05 17:40:59
56644,57210,2019-08-07 02:38:00
56645,35972,2020-08-01 23:09:52
56646,85982,2019-10-25 18:59:29
56647,87132,2020-05-26 08:25:12
56648,56034,2020-10-29 14:21:37
56649,70190,2019-09-26 22:34:57
56650,4467,2019-10-31 11:51:56
56651,80578,2020-10-16 04:24:46
56652,51971,2019-05-16 19:07:19
56653,50040,2020-07-23 07:04:36
56654,43487,2019-10-13 14:49:01
56655,18206,2019-10-02 05:37:41
56656,11215,2021-04-21 02:55:05
56657,73830,2021-03-07 04:47:42
56658,92651,2019-07-30 02:41:39
56659,14571,2020-07-25 20:00:02
56660,14887,2020-09-03 21:31:34
56661,35566,2019-11-06 05:16:30
56662,81301,2021-02-16 20:43:59
56663,86088,2020-07-30 19:00:04
56664,49893,2021-01-07 22:37:18
56665,23618,2021-02-24 15:01:28
56666,76291,2019-11-28 13:21:52
56667,62611,2020-09-23 21:53:39
56668,63283,2020-03-23 15:50:19
56669,45046,2019-08-03 09:27:51
56670,19446,2020-05-04 01:09:26
56671,73151,2021-02-06 04:45:39
56672,17769,2020-05-11 08:54:29
56673,7887,2019-12-22 17:52:29
56674,25296,2021-01-23 14:42:48
56675,60736,2019-08-10 14:58:41
56676,94289,2021-03-27 07:04:38
56677,88544,2021-02-08 23:35:07
56678,17944,2020-12-01 21:34:47
56679,54148,2019-06-13 02:44:36
56680,42049,2019-12-17 12:52:51
56681,2733,2021-03-16 05:11:29
56682,2045,2021-04-12 05:25:35
56683,97062,2019-07-04 21:19:00
56684,65420,2021-05-09 19:03:17
56685,51654,2019-07-13 14:53:03
56686,26036,2021-01-14 09:13:19
56687,67965,2020-03-27 00:08:44
56688,5497,2020-02-03 08:28:43
56689,3911,2020-07-30 22:56:19
56690,86720,2019-07-01 00:05:11
56691,79395,2020-07-18 01:07:16
56692,95930,2020-03-04 02:12:14
56693,97269,2020-11-29 13:49:51
56694,77040,2021-03-24 22:32:36
56695,76304,2020-08-18 15:39:40
56696,66728,2020-07-21 12:31:07
56697,49843,2021-05-03 03:16:26
56698,38340,2019-09-23 09:55:07
56699,72769,2020-11-03 08:01:49
56700,86790,2020-12-26 11:14:42
56701,56230,2020-08-17 16:57:02
56702,30513,2020-03-20 17:11:09
56703,75898,2021-04-03 07:56:24
56704,67482,2020-09-29 03:17:24
56705,67672,2020-06-27 00:41:37
56706,82973,2019-07-03 15:33:32
56707,52925,2019-08-30 18:58:30
56708,52906,2020-09-14 23:59:53
56709,78048,2020-05-03 05:00:54
56710,92450,2020-02-01 04:26:01
56711,36305,2020-08-06 01:53:59
56712,45360,2020-09-29 18:35:33
56713,62039,2019-12-20 09:12:49
56714,61773,2020-08-15 17:01:36
56715,11294,2020-07-13 14:27:58
56716,6407,2019-06-22 17:28:22
56717,13502,2020-09-18 18:34:14
56718,76856,2020-02-03 20:00:31
56719,67083,2020-04-12 12:32:26
56720,81289,2020-06-15 04:20:40
56721,25699,2020-06-11 07:54:04
56722,72117,2020-12-11 11:05:24
56723,47811,2020-08-24 23:30:32
56724,13141,2020-03-01 08:37:57
56725,35166,2019-08-20 06:56:02
56726,66375,2019-07-25 03:58:57
56727,24800,2019-11-14 08:05:10
56728,10405,2019-07-12 10:28:48
56729,977,2020-09-18 22:52:01
56730,28086,2020-08-08 15:56:32
56731,61366,2020-08-31 10:30:22
56732,78637,2020-11-18 11:34:56
56733,11544,2019-10-28 12:33:41
56734,18717,2020-02-01 18:10:13
56735,75109,2019-06-08 19:39:00
56736,39780,2019-05-18 00:47:20
56737,54264,2021-01-11 08:04:08
56738,49325,2019-06-24 03:39:20
56739,53281,2020-02-22 10:02:51
56740,78430,2019-05-18 13:06:35
56741,17390,2019-07-01 18:49:01
56742,99187,2020-08-08 23:49:54
56743,16082,2020-02-26 04:04:02
56744,50748,2021-02-28 19:41:15
56745,83519,2019-08-10 21:51:32
56746,93102,2021-05-07 21:30:45
56747,54429,2020-06-15 15:50:46
56748,48117,2021-03-06 20:02:40
56749,7273,2020-04-16 04:26:33
56750,97932,2021-04-07 02:14:32
56751,63716,2020-04-30 06:37:10
56752,34907,2020-06-24 09:11:54
56753,92293,2021-05-06 02:59:01
56754,36797,2019-10-27 07:25:07
56755,74706,2020-09-23 05:26:18
56756,56904,2021-03-06 10:04:25
56757,51963,2020-11-10 01:13:12
56758,47081,2019-07-07 15:27:03
56759,3973,2021-04-16 06:03:38
56760,8863,2019-12-25 22:53:10
56761,59945,2019-08-23 05:36:40
56762,13634,2020-06-06 04:35:20
56763,15237,2021-04-27 13:19:08
56764,11275,2020-10-22 01:46:36
56765,57982,2020-11-10 08:10:13
56766,735,2021-02-02 16:29:04
56767,38724,2019-12-11 03:31:25
56768,85854,2021-03-26 07:36:12
56769,2279,2019-08-26 20:12:05
56770,88246,2019-10-03 09:31:38
56771,36428,2019-08-21 21:19:23
56772,81179,2021-04-14 14:05:12
56773,61973,2021-03-01 13:38:56
56774,50528,2019-07-09 15:34:40
56775,87758,2020-12-07 08:11:09
56776,82409,2020-10-09 17:38:08
56777,6184,2021-04-05 01:21:05
56778,94809,2020-09-16 11:10:53
56779,26909,2020-12-27 15:12:23
56780,59085,2020-08-20 10:57:11
56781,93219,2019-08-31 20:53:22
56782,41950,2019-08-19 13:53:11
56783,57422,2020-10-27 03:38:16
56784,50045,2020-10-25 21:30:42
56785,29417,2019-08-23 02:50:31
56786,39852,2020-05-01 20:27:09
56787,22233,2020-09-14 20:43:25
56788,12012,2019-08-08 13:04:54
56789,69932,2019-11-07 06:02:36
56790,59683,2020-09-12 18:58:48
56791,62232,2020-07-05 22:07:56
56792,42097,2021-03-15 19:54:56
56793,36191,2019-10-26 04:03:23
56794,33729,2020-07-08 18:35:07
56795,94715,2020-05-26 23:13:43
56796,34348,2020-11-25 17:39:53
56797,24585,2020-05-17 12:44:11
56798,11221,2019-11-23 21:13:03
56799,24089,2021-02-09 12:47:14
56800,94581,2021-02-21 02:35:31
56801,421,2019-10-28 03:40:05
56802,7294,2020-01-11 08:07:53
56803,53406,2019-12-09 14:21:48
56804,47439,2019-08-11 07:00:47
56805,68799,2019-06-27 22:51:28
56806,43140,2019-09-13 05:24:05
56807,32199,2019-09-22 13:12:53
56808,58611,2019-08-21 02:17:20
56809,80112,2021-04-14 12:29:24
56810,25131,2019-12-22 02:54:17
56811,97650,2020-04-03 23:05:13
56812,73687,2019-06-11 21:53:37
56813,3968,2020-07-30 05:24:55
56814,81478,2021-04-14 13:28:02
56815,57247,2020-09-16 15:49:36
56816,55018,2019-08-03 03:45:54
56817,38693,2020-03-09 05:47:12
56818,19256,2020-04-24 04:04:04
56819,9236,2020-08-27 20:20:25
56820,80203,2019-09-27 15:34:43
56821,41063,2019-08-12 21:14:29
56822,70788,2021-02-13 03:02:50
56823,42985,2019-09-27 08:33:23
56824,95488,2020-08-21 07:29:03
56825,12555,2020-12-16 10:13:45
56826,32,2020-02-10 19:28:29
56827,73966,2020-11-28 19:45:46
56828,18584,2019-06-25 12:48:53
56829,22812,2019-06-24 01:46:19
56830,63077,2020-10-18 01:36:32
56831,86991,2019-07-06 22:01:55
56832,6295,2020-11-03 02:40:35
56833,49906,2020-07-21 13:27:56
56834,10623,2020-11-05 02:55:30
56835,98697,2020-01-09 16:02:08
56836,55910,2021-03-05 14:45:56
56837,59192,2020-06-07 13:31:51
56838,38621,2019-10-05 19:53:20
56839,95248,2019-08-06 14:57:26
56840,52322,2019-12-14 05:14:15
56841,15492,2019-08-09 04:24:30
56842,77843,2021-02-09 23:40:20
56843,97307,2020-07-16 11:49:16
56844,11030,2021-01-25 03:38:33
56845,9925,2020-12-13 11:18:01
56846,60142,2021-01-15 02:30:27
56847,97526,2019-08-23 19:28:55
56848,47940,2020-09-29 22:08:27
56849,32408,2019-07-07 05:21:50
56850,56902,2019-05-27 08:48:50
56851,29913,2019-07-29 06:16:24
56852,62371,2019-06-20 23:27:30
56853,70625,2019-11-07 12:08:45
56854,21081,2020-04-23 16:38:09
56855,83269,2020-06-15 22:33:33
56856,65566,2019-11-12 00:15:26
56857,8751,2020-06-14 23:43:45
56858,49743,2019-12-09 13:42:04
56859,78084,2019-05-19 09:38:09
56860,97061,2020-06-16 21:17:33
56861,15606,2021-03-21 19:44:27
56862,49412,2020-08-16 13:19:50
56863,46054,2020-09-11 17:03:03
56864,34948,2021-02-28 13:28:49
56865,52899,2020-09-20 03:34:20
56866,93630,2020-05-17 21:30:22
56867,89019,2019-05-29 21:50:38
56868,50963,2021-04-12 12:50:59
56869,6813,2020-06-29 14:20:31
56870,64106,2021-05-03 16:30:59
56871,76566,2020-11-18 06:14:24
56872,58320,2019-10-11 21:03:53
56873,40450,2021-01-29 15:17:05
56874,31960,2019-09-11 06:43:59
56875,45489,2019-11-22 15:59:19
56876,46657,2019-08-19 04:52:26
56877,6389,2020-06-02 15:22:54
56878,77365,2020-08-30 16:45:47
56879,91243,2020-12-25 19:37:45
56880,55930,2019-11-25 14:34:36
56881,29653,2020-07-04 11:19:47
56882,28194,2020-08-01 16:45:58
56883,74216,2020-09-25 19:56:46
56884,34745,2020-12-28 07:32:58
56885,36003,2019-07-06 19:36:21
56886,76847,2020-12-26 08:35:10
56887,25754,2020-11-16 16:35:38
56888,47970,2021-02-12 21:26:27
56889,99037,2020-04-28 16:32:00
56890,67852,2021-05-01 08:54:00
56891,31229,2020-11-13 20:02:38
56892,35810,2021-03-20 21:28:35
56893,59320,2021-02-25 11:41:16
56894,45386,2020-04-22 18:37:47
56895,11484,2019-12-02 23:14:39
56896,40915,2019-06-25 18:57:43
56897,7492,2020-02-14 16:12:32
56898,4005,2020-05-21 12:13:08
56899,16550,2019-12-09 10:57:20
56900,31659,2019-08-28 06:26:47
56901,1441,2019-08-21 11:07:47
56902,66096,2020-02-01 09:10:24
56903,47819,2019-07-21 09:22:57
56904,51151,2020-02-20 14:57:06
56905,40499,2021-03-05 22:03:09
56906,32844,2021-02-26 08:19:38
56907,14367,2019-10-22 12:39:33
56908,42593,2019-09-04 07:18:36
56909,81718,2020-03-17 12:00:40
56910,36550,2020-07-04 14:54:50
56911,23307,2019-06-03 11:00:12
56912,58085,2020-08-02 17:35:01
56913,74827,2020-01-05 19:09:08
56914,16573,2020-01-17 16:13:47
56915,88367,2019-06-26 18:50:59
56916,42387,2020-08-20 04:06:45
56917,15106,2020-05-18 21:50:55
56918,84553,2021-01-29 16:42:55
56919,48187,2021-03-18 08:38:33
56920,19379,2021-02-28 18:08:14
56921,99505,2021-02-26 22:06:04
56922,39425,2020-06-13 23:23:11
56923,56064,2020-07-25 16:47:23
56924,57038,2019-06-24 18:41:00
56925,5095,2020-05-20 09:10:26
56926,55162,2020-09-21 01:24:32
56927,19899,2020-10-06 19:11:46
56928,47708,2020-12-08 14:26:28
56929,49007,2020-07-26 06:18:15
56930,71556,2020-03-08 16:46:40
56931,27657,2019-05-28 21:20:51
56932,34685,2021-01-26 02:21:02
56933,66314,2020-10-18 13:27:50
56934,74709,2019-08-24 21:09:27
56935,54959,2021-02-10 14:50:20
56936,37598,2020-12-08 19:46:33
56937,40221,2020-11-30 07:52:25
56938,77826,2019-08-02 00:31:07
56939,91579,2019-10-12 21:56:27
56940,20271,2019-09-19 03:45:01
56941,96654,2020-04-23 23:41:23
56942,60917,2019-11-28 07:04:50
56943,59770,2020-07-19 05:48:17
56944,3736,2021-01-04 06:03:35
56945,40949,2019-05-13 16:26:55
56946,88482,2021-01-11 14:22:52
56947,62205,2019-08-18 14:36:26
56948,96659,2020-05-31 15:14:22
56949,10980,2019-09-12 04:05:33
56950,39972,2019-11-06 09:48:00
56951,21744,2020-07-30 04:52:18
56952,88009,2020-11-24 21:53:11
56953,21119,2020-03-02 01:09:14
56954,85516,2020-08-16 16:07:55
56955,44981,2021-04-23 10:24:25
56956,94691,2020-03-10 15:24:21
56957,14332,2019-10-18 15:59:18
56958,36485,2019-06-15 04:27:59
56959,41517,2019-08-15 11:27:10
56960,39014,2019-08-16 17:03:31
56961,60866,2019-06-01 17:58:37
56962,63407,2021-03-16 05:47:14
56963,71535,2019-08-04 04:39:02
56964,69951,2020-06-01 02:06:22
56965,39960,2020-01-24 02:11:09
56966,20305,2020-10-05 19:38:36
56967,27734,2019-07-03 07:10:09
56968,22098,2020-03-06 08:51:48
56969,12515,2021-03-23 06:55:16
56970,80585,2019-06-08 04:05:15
56971,58712,2021-02-19 16:35:48
56972,34471,2020-03-07 19:57:49
56973,94221,2020-11-22 05:05:57
56974,8554,2020-10-03 16:38:17
56975,1986,2021-02-09 19:48:24
56976,40341,2021-01-30 10:57:03
56977,6797,2019-06-03 17:51:34
56978,73690,2020-07-18 01:47:29
56979,76805,2020-01-29 11:42:53
56980,15814,2019-07-22 20:00:25
56981,78721,2020-01-05 04:17:08
56982,67345,2020-08-15 19:55:18
56983,72942,2020-06-29 14:48:33
56984,4876,2020-09-01 09:53:14
56985,85745,2020-10-19 07:50:27
56986,28724,2021-02-18 18:56:55
56987,5466,2020-05-23 19:18:29
56988,53262,2020-02-18 15:36:03
56989,49437,2020-05-09 11:32:56
56990,53383,2020-12-14 11:11:34
56991,27098,2020-11-10 08:32:24
56992,40290,2020-12-16 03:02:53
56993,84970,2021-03-21 06:47:48
56994,82214,2020-10-03 20:06:17
56995,79656,2020-02-14 18:52:21
56996,33323,2020-05-07 16:31:34
56997,69873,2019-12-06 06:33:42
56998,82396,2019-05-28 23:34:12
56999,61937,2020-11-26 07:37:46
57000,60777,2019-06-25 23:26:01
57001,25685,2019-08-17 12:49:12
57002,1267,2020-08-03 06:18:05
57003,30309,2021-03-27 01:21:48
57004,61173,2019-10-26 17:02:53
57005,27173,2020-04-17 00:12:32
57006,45135,2021-03-01 10:28:34
57007,99833,2021-04-17 03:23:48
57008,70005,2019-11-17 20:22:48
57009,77694,2021-01-29 16:39:47
57010,48787,2021-03-24 09:53:55
57011,9371,2020-12-13 19:27:23
57012,61608,2020-02-08 01:31:23
57013,60212,2020-09-20 00:50:43
57014,38868,2019-09-10 17:07:04
57015,12595,2020-07-27 14:06:28
57016,12396,2020-11-22 18:52:25
57017,21125,2020-11-17 20:18:51
57018,21259,2019-11-23 07:41:31
57019,56690,2019-10-15 06:45:44
57020,7489,2021-02-22 12:42:32
57021,97979,2019-12-01 20:30:47
57022,860,2019-09-27 11:44:15
57023,38080,2019-12-01 03:47:56
57024,41719,2020-04-06 11:57:28
57025,66979,2020-04-22 00:26:33
57026,55172,2020-05-15 17:25:01
57027,8144,2020-02-20 21:55:09
57028,1736,2020-04-26 12:12:55
57029,29412,2020-03-04 12:35:01
57030,15365,2019-09-13 13:25:58
57031,6294,2020-12-13 10:32:05
57032,24901,2020-09-03 14:23:29
57033,54776,2019-07-28 12:58:25
57034,3596,2020-05-09 05:02:54
57035,70089,2020-04-18 04:03:05
57036,95054,2021-04-17 08:16:14
57037,38677,2021-01-07 17:26:55
57038,70750,2019-06-19 00:47:53
57039,22396,2021-01-13 11:23:53
57040,49722,2019-07-08 13:48:48
57041,39415,2020-07-09 01:51:11
57042,99007,2020-01-31 08:29:45
57043,11587,2019-12-13 04:57:08
57044,86679,2021-03-16 14:10:02
57045,27216,2020-05-12 16:00:37
57046,32812,2020-10-18 22:12:21
57047,67962,2020-12-11 21:08:24
57048,88305,2020-11-02 13:41:53
57049,33915,2019-06-14 19:53:40
57050,29632,2019-11-14 21:47:45
57051,2510,2020-06-20 17:51:21
57052,20240,2019-07-31 00:31:18
57053,87127,2019-08-02 09:09:58
57054,89246,2020-11-25 09:57:59
57055,96982,2020-06-09 22:31:38
57056,79368,2019-09-08 19:43:04
57057,97194,2020-10-05 04:37:14
57058,59279,2020-10-29 10:34:03
57059,7030,2020-12-11 00:19:24
57060,94751,2020-01-23 21:12:42
57061,21465,2020-01-31 15:15:08
57062,16683,2020-12-07 12:32:17
57063,20089,2020-12-20 09:24:54
57064,75392,2020-12-18 06:54:49
57065,14244,2019-09-07 14:54:52
57066,29401,2019-07-05 13:14:08
57067,19610,2021-02-25 03:07:08
57068,22792,2019-10-24 06:53:25
57069,44673,2020-05-02 01:03:14
57070,55639,2021-04-21 23:16:52
57071,13315,2020-02-04 10:11:46
57072,76242,2019-10-12 10:27:48
57073,77922,2020-01-14 23:13:09
57074,88429,2021-02-11 06:10:06
57075,41460,2020-11-06 21:22:16
57076,84794,2020-04-27 16:34:57
57077,79406,2021-01-26 03:25:15
57078,86624,2021-02-22 09:32:11
57079,52318,2020-07-11 23:07:55
57080,3802,2020-03-26 22:00:09
57081,82062,2020-03-20 05:42:38
57082,62410,2020-09-19 11:53:11
57083,50240,2019-06-07 01:10:45
57084,51285,2020-03-10 09:48:09
57085,58630,2020-03-05 05:50:52
57086,94938,2020-12-04 10:19:13
57087,64772,2020-11-05 11:03:11
57088,29577,2020-04-17 02:07:43
57089,43148,2019-11-16 22:47:05
57090,97333,2020-10-10 21:09:18
57091,13726,2020-09-02 03:55:12
57092,59512,2020-06-18 13:56:58
57093,95335,2020-04-25 16:27:32
57094,77354,2020-02-21 21:34:39
57095,20014,2021-01-11 13:44:58
57096,25627,2020-03-19 09:17:59
57097,19831,2019-07-15 11:03:15
57098,56718,2020-04-03 11:52:59
57099,55632,2020-12-15 14:44:24
57100,62022,2020-06-11 00:29:39
57101,91650,2021-01-10 06:15:14
57102,17274,2020-06-04 23:55:58
57103,21439,2021-01-13 13:13:58
57104,83587,2020-05-23 14:41:41
57105,8557,2020-03-31 20:44:25
57106,95327,2019-06-23 02:29:53
57107,18265,2020-07-04 07:25:35
57108,42419,2019-09-27 08:30:14
57109,63362,2020-11-23 07:59:01
57110,65707,2020-02-19 02:37:06
57111,96548,2019-11-16 10:03:59
57112,17934,2020-06-11 14:54:58
57113,50023,2020-04-04 12:39:11
57114,61056,2021-01-08 05:07:23
57115,302,2021-03-25 11:44:23
57116,60564,2020-03-26 13:36:28
57117,97046,2019-09-17 04:38:52
57118,62340,2021-05-12 10:00:43
57119,53798,2020-08-28 08:22:28
57120,13492,2020-05-16 08:43:09
57121,37869,2019-08-27 07:51:53
57122,2549,2019-08-04 15:36:15
57123,29258,2019-07-28 16:02:23
57124,54029,2020-03-01 12:14:27
57125,49886,2019-07-25 12:46:02
57126,39368,2019-10-19 03:08:07
57127,26769,2019-12-17 23:11:06
57128,91661,2020-05-06 20:13:54
57129,84469,2020-06-08 09:43:04
57130,33990,2020-12-31 21:18:45
57131,16033,2019-09-04 18:13:37
57132,9465,2020-03-13 23:09:18
57133,22139,2020-03-20 17:26:27
57134,27484,2021-04-09 23:24:38
57135,45062,2020-05-30 02:39:57
57136,76834,2019-11-27 14:49:34
57137,67137,2020-12-05 21:08:48
57138,10737,2020-01-21 21:53:05
57139,32216,2020-08-03 18:26:28
57140,11910,2021-01-02 03:16:44
57141,21328,2019-05-20 16:11:21
57142,74561,2019-10-15 09:19:17
57143,80932,2021-01-08 18:08:50
57144,10445,2021-01-04 16:59:14
57145,66047,2021-03-01 00:58:38
57146,47113,2019-09-01 13:14:38
57147,91469,2020-09-03 16:33:45
57148,43402,2019-06-29 18:07:51
57149,56673,2019-05-24 03:10:24
57150,76002,2020-05-14 05:20:50
57151,2585,2020-01-02 08:42:08
57152,98999,2020-12-24 22:43:27
57153,40786,2020-05-19 07:37:41
57154,45557,2021-03-13 04:55:41
57155,24201,2019-10-20 00:59:22
57156,95185,2021-02-26 16:44:18
57157,80075,2021-02-23 03:22:19
57158,54231,2021-02-25 07:38:36
57159,18234,2019-07-22 08:35:37
57160,34687,2019-10-31 05:10:22
57161,15890,2020-11-21 03:16:20
57162,18590,2019-11-26 16:11:05
57163,91769,2019-06-16 14:57:04
57164,34221,2020-12-10 17:49:00
57165,98265,2019-08-24 11:03:01
57166,75687,2020-12-21 03:02:43
57167,73026,2019-10-05 18:49:36
57168,1153,2019-12-06 07:41:54
57169,98802,2019-09-23 14:50:16
57170,38988,2021-02-23 00:29:03
57171,37310,2019-11-29 16:01:49
57172,47591,2019-07-09 03:59:16
57173,74443,2021-04-15 20:52:12
57174,49141,2021-03-11 12:21:14
57175,58127,2020-12-01 11:06:53
57176,30374,2019-12-02 02:06:35
57177,89463,2020-01-17 02:54:54
57178,47281,2019-08-13 12:20:04
57179,57408,2019-09-16 02:35:46
57180,6670,2020-07-03 15:09:35
57181,49046,2020-08-11 07:42:16
57182,25337,2020-10-10 11:13:24
57183,97332,2020-06-01 19:59:27
57184,52313,2021-04-11 23:15:35
57185,41775,2019-06-09 19:34:27
57186,6129,2019-08-21 12:23:06
57187,76765,2020-08-27 18:55:28
57188,69278,2019-10-18 17:30:56
57189,99227,2019-10-16 04:03:43
57190,84336,2019-11-03 18:04:10
57191,27363,2020-12-28 15:00:30
57192,65433,2019-09-30 01:05:39
57193,77562,2020-12-29 07:38:23
57194,1975,2021-03-04 15:11:32
57195,72434,2020-12-17 15:35:44
57196,87786,2020-04-29 01:26:53
57197,5282,2021-04-02 05:06:03
57198,45432,2020-09-04 08:20:39
57199,55527,2021-04-09 11:50:29
57200,31883,2019-12-11 06:42:32
57201,42234,2020-05-08 02:16:08
57202,30382,2019-12-24 12:14:13
57203,22078,2020-09-10 02:36:25
57204,29393,2021-01-09 04:15:46
57205,22167,2020-05-19 07:36:16
57206,74351,2019-06-06 11:11:00
57207,27333,2021-02-18 16:59:23
57208,41668,2020-07-09 08:15:49
57209,74866,2019-11-02 14:25:00
57210,37148,2020-01-16 21:39:36
57211,77819,2021-04-29 13:11:03
57212,45232,2020-05-30 17:54:19
57213,19030,2019-07-21 21:23:32
57214,34767,2021-02-05 10:22:05
57215,55483,2020-09-15 09:11:39
57216,25841,2019-11-27 06:25:06
57217,18796,2020-12-23 15:07:55
57218,64634,2019-09-26 16:52:47
57219,14284,2020-05-09 20:20:32
57220,98693,2019-12-26 02:10:09
57221,60047,2019-06-25 10:11:11
57222,38075,2021-01-11 22:43:20
57223,71468,2021-01-21 11:40:13
57224,72068,2020-10-07 17:38:29
57225,90100,2020-07-24 22:34:48
57226,13407,2019-07-04 08:51:32
57227,50665,2020-05-15 21:02:58
57228,93365,2019-12-27 11:18:33
57229,86270,2020-06-13 10:00:44
57230,52803,2020-01-07 02:03:11
57231,49537,2021-02-18 12:36:48
57232,31128,2020-06-04 05:55:34
57233,8664,2021-02-15 01:56:14
57234,42820,2020-11-11 03:07:35
57235,26824,2020-10-22 21:31:24
57236,9172,2019-06-16 21:41:04
57237,75143,2019-11-16 21:43:49
57238,68541,2019-07-11 08:54:38
57239,27367,2020-08-15 19:38:14
57240,29114,2019-11-28 06:12:39
57241,28763,2019-08-26 20:55:01
57242,74509,2019-10-11 18:58:34
57243,53003,2020-05-04 19:22:39
57244,84409,2020-01-22 12:26:14
57245,96886,2019-12-01 10:36:55
57246,99856,2019-05-27 23:08:30
57247,82789,2021-02-21 19:42:06
57248,65216,2020-07-24 01:13:09
57249,34440,2020-08-26 13:11:23
57250,31192,2019-06-27 15:11:53
57251,17778,2020-03-01 02:26:27
57252,15837,2020-08-08 13:00:27
57253,502,2020-10-30 21:28:10
57254,16523,2020-05-26 05:48:51
57255,32581,2020-07-08 10:31:29
57256,14156,2020-07-11 13:30:36
57257,69749,2021-04-05 19:16:53
57258,64525,2019-10-29 08:15:52
57259,70929,2020-04-12 23:44:48
57260,91622,2019-10-01 21:32:50
57261,52248,2020-03-22 05:52:14
57262,36986,2021-04-03 08:13:25
57263,55763,2020-11-08 09:20:47
57264,20675,2021-03-28 10:16:57
57265,93330,2020-02-23 14:34:05
57266,56264,2021-03-22 21:43:14
57267,95647,2020-01-02 21:47:28
57268,52396,2019-10-18 20:54:52
57269,55583,2020-05-08 17:07:01
57270,89649,2019-12-21 18:40:13
57271,9134,2020-06-22 19:43:12
57272,44029,2021-03-16 20:02:56
57273,92608,2021-04-11 15:17:39
57274,48810,2020-04-29 22:37:40
57275,6309,2021-02-05 05:02:24
57276,43943,2019-05-18 22:15:21
57277,9797,2019-07-30 02:17:19
57278,40230,2020-11-10 16:26:22
57279,18548,2020-05-23 19:38:11
57280,50111,2019-10-28 21:34:13
57281,83499,2019-12-27 20:54:10
57282,24854,2020-12-15 19:19:47
57283,34030,2020-12-14 23:39:36
57284,62210,2019-10-23 21:12:41
57285,51586,2020-10-28 05:07:04
57286,9288,2020-08-29 00:36:57
57287,64168,2021-03-21 00:43:53
57288,81486,2020-12-06 02:36:01
57289,24064,2019-05-29 21:04:13
57290,12675,2020-12-29 23:52:12
57291,70221,2020-08-20 01:35:45
57292,64071,2020-10-04 11:44:10
57293,97585,2020-12-12 00:23:39
57294,44501,2021-03-23 16:11:38
57295,98887,2020-01-13 02:17:25
57296,88590,2020-05-18 00:51:50
57297,54558,2020-05-27 02:43:10
57298,9627,2021-01-16 00:56:08
57299,61279,2019-11-15 07:46:40
57300,50110,2020-02-29 09:51:49
57301,96919,2021-04-19 22:28:57
57302,81107,2020-11-12 13:40:06
57303,25664,2019-05-16 12:37:35
57304,42572,2020-03-26 03:00:38
57305,58064,2020-01-08 12:04:58
57306,50135,2019-05-26 17:54:22
57307,68334,2019-11-16 15:29:53
57308,25341,2021-03-01 17:31:45
57309,25644,2019-12-27 12:47:39
57310,60880,2019-10-23 07:44:11
57311,70830,2020-08-31 12:19:55
57312,75078,2019-12-07 21:04:32
57313,38712,2020-05-22 13:11:23
57314,21065,2020-06-29 23:51:24
57315,11036,2020-11-05 07:06:21
57316,85729,2020-10-25 01:57:32
57317,8740,2020-11-12 16:04:58
57318,38128,2021-04-28 02:20:46
57319,36184,2019-07-30 13:40:01
57320,62721,2020-10-24 09:18:44
57321,88424,2019-06-23 05:16:58
57322,14401,2019-07-15 06:53:21
57323,11496,2020-06-23 22:42:35
57324,81614,2021-05-05 00:04:19
57325,42321,2019-11-16 01:51:15
57326,36933,2019-12-09 22:20:37
57327,14684,2020-08-02 02:38:30
57328,64692,2021-04-10 03:36:05
57329,75714,2020-07-01 23:49:26
57330,62290,2020-08-11 06:17:18
57331,36859,2020-05-18 02:51:09
57332,68521,2019-11-20 04:29:07
57333,13716,2020-06-18 22:00:43
57334,55720,2020-12-25 01:49:54
57335,37337,2021-02-14 14:21:51
57336,15965,2020-06-01 14:34:31
57337,6977,2020-05-17 10:00:12
57338,73135,2019-11-28 21:03:42
57339,26143,2020-07-15 14:09:09
57340,3777,2021-02-15 21:05:20
57341,32419,2020-03-04 03:09:32
57342,9115,2021-04-02 07:33:06
57343,20085,2019-06-01 01:31:41
57344,99104,2020-06-04 07:19:08
57345,3789,2019-07-06 07:08:53
57346,65603,2019-10-16 20:46:54
57347,30156,2020-04-05 00:51:09
57348,89806,2020-11-16 03:32:44
57349,62727,2020-02-12 14:51:06
57350,52315,2020-09-03 03:03:22
57351,96717,2019-08-18 16:40:45
57352,58758,2020-01-03 05:00:26
57353,12486,2019-12-12 10:58:40
57354,59996,2019-07-01 14:35:27
